timestamp,close,signal_max,signal_ma,signal_bb
1622119200000.0,39337.78,0,1,0
1622119500000.0,39525.51,0,1,0
1622120100000.0,39494.34,0,1,0
1622120700000.0,39686.45,0,1,0
1622121300000.0,40000.78,0,1,0
1622121900000.0,40256.02,0,1,0
1622122200000.0,40082.83,0,1,0
1622122500000.0,39971.31,0,1,0
1622123100000.0,39981.41,0,1,0
1622123700000.0,39875.28,0,1,0
1622124000000.0,40117.81,0,1,0
1622124600000.0,40227.41,0,1,0
1622125200000.0,40230.11,0,1,0
1622125800000.0,40106.0,0,1,0
1622126400000.0,39980.27,0,1,0
1622127000000.0,40026.1,0,1,0
1622127600000.0,39955.0,0,1,0
1622128200000.0,39773.73,0,1,0
1622128800000.0,39613.92,0,1,0
1622129100000.0,39661.23,0,1,0
1622129700000.0,39630.29,0,1,0
1622130300000.0,39657.35,0,1,0
1622130900000.0,39437.58,0,1,1
1622131500000.0,39351.39,0,1,1
1622132100000.0,39312.68,0,1,0
1622132700000.0,39177.92,0,1,1
1622133300000.0,38891.0,0,1,1
1622133600000.0,39039.29,0,1,0
1622134200000.0,38786.84,0,1,0
1622134500000.0,38789.09,0,1,0
1622135100000.0,38944.75,0,0,0
1622135700000.0,39163.87,0,0,0
1622136000000.0,38986.25,0,0,0
1622136600000.0,39072.56,0,0,0
1622137200000.0,39231.43,0,0,0
1622138100000.0,39092.66,0,0,0
1622138700000.0,39073.94,0,0,0
1622139600000.0,39098.19,0,0,0
1622140500000.0,39130.73,0,0,0
1622141400000.0,38893.15,0,0,0
1622142300000.0,38973.12,0,0,0
1622143200000.0,38546.42,0,0,1
1622143800000.0,38707.79,0,0,0
1622144400000.0,38723.8,0,0,0
1622145300000.0,38717.0,0,0,0
1622146200000.0,38665.04,0,0,0
1622147100000.0,38560.0,0,0,0
1622148000000.0,38501.76,0,0,0
1622148600000.0,38226.9,0,0,1
1622149500000.0,38334.6,0,0,0
1622150100000.0,38680.69,0,0,0
1622150700000.0,38944.99,0,0,0
1622151300000.0,39154.58,0,0,0
1622151600000.0,38922.92,0,0,0
1622152200000.0,38858.9,0,0,0
1622153100000.0,38719.54,0,0,0
1622154000000.0,39117.42,0,0,0
1622154600000.0,38787.39,0,0,0
1622155200000.0,38606.11,0,0,0
1622155800000.0,38500.02,0,0,0
1622156400000.0,38661.77,0,0,0
1622157000000.0,38443.16,0,0,0
1622157600000.0,38393.77,0,0,0
1622158500000.0,38603.09,0,0,0
1622159400000.0,38102.48,0,0,0
1622160300000.0,38340.01,0,0,0
1622160600000.0,38799.0,0,0,0
1622161200000.0,38640.8,0,0,0
1622161800000.0,38236.06,0,0,0
1622162400000.0,38189.76,0,0,0
1622163000000.0,38153.04,0,0,0
1622163300000.0,37850.67,0,0,1
1622163900000.0,37829.47,0,0,0
1622164500000.0,37992.0,0,0,0
1622165100000.0,38207.2,0,0,0
1622165700000.0,38214.25,0,0,0
1622166600000.0,38150.18,0,0,0
1622167200000.0,38325.88,0,0,0
1622167800000.0,38207.09,0,0,0
1622168700000.0,38262.86,0,0,0
1622169900000.0,38121.48,0,0,0
1622170500000.0,38145.16,0,0,0
1622171100000.0,37993.21,0,0,0
1622172000000.0,38106.05,0,0,0
1622172900000.0,38120.55,0,0,0
1622173500000.0,38225.25,0,0,0
1622174400000.0,37957.17,0,0,0
1622175000000.0,37707.52,0,0,1
1622175600000.0,37813.75,0,0,0
1622176200000.0,37611.04,0,0,1
1622176500000.0,37361.93,0,0,1
1622177100000.0,37355.08,0,0,1
1622177400000.0,37319.16,0,0,0
1622178000000.0,37453.97,0,0,0
1622178600000.0,37396.45,0,0,0
1622179200000.0,37339.18,0,0,0
1622179800000.0,37308.54,0,0,0
1622180400000.0,37019.01,0,0,0
1622180700000.0,36835.77,0,0,0
1622181000000.0,36860.94,0,0,0
1622181300000.0,36944.07,0,0,0
1622181900000.0,36903.51,0,0,0
1622182200000.0,36612.8,0,0,0
1622182800000.0,36739.93,0,0,0
1622183100000.0,36595.63,0,0,0
1622183700000.0,36888.34,0,0,0
1622184000000.0,37011.8,0,0,0
1622184600000.0,36778.9,0,0,0
1622184900000.0,36718.65,0,0,0
1622185500000.0,36970.0,0,0,0
1622186100000.0,37228.65,0,0,0
1622186400000.0,37057.92,0,0,0
1622186700000.0,36931.56,0,0,0
1622187000000.0,36799.94,0,0,0
1622187600000.0,36568.5,0,0,0
1622188200000.0,36750.94,0,0,0
1622188500000.0,36965.27,0,0,0
1622188800000.0,37180.47,0,0,0
1622189100000.0,36887.38,0,0,0
1622189400000.0,37030.0,0,0,0
1622190000000.0,36765.54,0,0,0
1622190600000.0,36861.29,0,0,0
1622191200000.0,36659.24,0,0,0
1622191800000.0,36562.7,0,0,0
1622192100000.0,35953.11,0,0,1
1622192400000.0,35749.66,0,0,1
1622192700000.0,35652.61,0,0,1
1622193000000.0,35710.59,0,0,0
1622193300000.0,35751.2,0,0,0
1622193600000.0,35560.03,0,0,0
1622193900000.0,35417.0,0,0,0
1622194200000.0,35690.48,0,0,0
1622194500000.0,35855.68,0,0,0
1622194800000.0,35928.08,0,0,0
1622195100000.0,36156.75,0,0,0
