time,open,high,low,close,volume,long_liquidations,short_liquidations
2025-03-26 04:00:00,87103.0,88247.0,87031.0,88109.0,1961.04348,0.1505299999999997,37.06786
2025-03-26 08:00:00,88106.0,88226.0,87781.0,87911.0,1732.59927,17.12281,1.0267
2025-03-26 12:00:00,87911.0,87971.0,86392.0,86711.0,6485.80966,24.79966,61.29422
2025-03-26 16:00:00,86711.0,87017.0,85803.0,86544.0,5574.52678,33.09489,75.55796
2025-03-26 20:00:00,86543.0,87366.0,86500.0,86872.0,4927.64994,70.97957,45.8499
2025-03-27 00:00:00,86873.0,87722.0,86760.0,87628.0,1940.87447,38.88288,21.4015
2025-03-27 04:00:00,87628.0,87660.0,87214.0,87360.0,1957.76855,14.4538,40.33569
2025-03-27 08:00:00,87359.0,87577.0,86750.0,86903.0,2249.66892,13.245519999999999,52.15005
2025-03-27 12:00:00,86903.0,87544.0,85706.0,86927.0,6396.0155,86.66366,38.93337
2025-03-27 16:00:00,86923.0,87379.0,86754.0,87004.0,2609.68431,126.70748999999999,124.25866
2025-03-27 20:00:00,87004.0,87688.0,86883.0,87188.0,2078.64302,91.4382,130.27639
2025-03-28 00:00:00,87187.0,87460.0,86710.0,86753.0,1954.86528,25.64986,22.26676
2025-03-28 04:00:00,86752.0,86780.0,85117.0,85180.0,4812.77031,20.47639,22.80208
2025-03-28 08:00:00,85179.0,85400.0,84771.0,85210.0,4282.79807,299.12801,37.04114
2025-03-28 12:00:00,85210.0,85537.0,83916.0,84022.0,8252.78056,47.8519,175.93907
2025-03-28 16:00:00,84022.0,84177.0,83537.0,83752.0,6256.13578,227.47222,147.99237
2025-03-28 20:00:00,83753.0,84500.0,83671.0,84379.0,3235.38229,10.307089999999999,21.68515
2025-03-29 00:00:00,84380.0,84587.0,83651.0,84123.0,2131.81465,26.09521,5.47631
2025-03-29 04:00:00,84122.0,84221.0,83611.0,83686.0,2206.65906,30.71601,8.42329
2025-03-29 08:00:00,83687.0,83907.0,81967.0,82251.0,4108.0904199999995,51.07265,53.25568
2025-03-29 12:00:00,82252.0,82839.0,82100.0,82367.0,2727.81855,43.23329,113.44272000000001
2025-03-29 16:00:00,82367.0,82755.0,81605.0,82729.0,4301.08604,61.750569999999996,92.79238000000001
2025-03-29 20:00:00,82729.0,82751.0,82218.0,82619.0,2057.58018,46.003,18.576719999999998
2025-03-30 00:00:00,82619.0,83450.0,82451.0,83051.0,2444.58718,40.28555,4.1388799999999994
2025-03-30 04:00:00,83051.0,83285.0,82821.0,83029.0,1699.83092,82.63609,26.07182
2025-03-30 08:00:00,83030.0,83509.0,82927.0,83074.0,1985.86885,11.082089999999999,368.00894
2025-03-30 12:00:00,83073.0,83238.0,82514.0,82692.0,2175.68315,79.11952,7.41565
2025-03-30 16:00:00,82692.0,82877.0,82010.0,82514.0,3155.1800399999997,34.666709999999995,67.60694
2025-03-30 20:00:00,82514.0,82734.0,81477.0,82331.0,5804.67674,58.8652,91.6165
2025-03-31 00:00:00,82330.0,82410.0,81240.0,81478.0,8228.86218,33.21334,40.39403
2025-03-31 04:00:00,81480.0,82277.0,81365.0,81901.0,2501.12028,24.238789999999998,43.15542
2025-03-31 08:00:00,81892.0,82223.0,81262.0,82166.0,3879.3717500000002,62.46351,116.07008
2025-03-31 12:00:00,82167.0,83904.0,81573.0,83369.0,16372.98372,112.15987,28.67723
2025-03-31 16:00:00,83369.0,83677.0,82345.0,82392.0,7123.31731,44.90049,158.4689
2025-03-31 20:00:00,82392.0,82819.0,82227.0,82520.0,3440.84996,3.50086,75.59571
2025-04-01 00:00:00,82520.0,83216.0,82386.0,82939.0,2498.45376,21.959889999999998,76.23245
2025-04-01 04:00:00,82939.0,83582.0,82863.0,83431.0,2112.30119,7.85925,11.43198
2025-04-01 08:00:00,83430.0,84452.0,83429.0,83888.0,6147.02863,47.85312,58.8632
2025-04-01 12:00:00,83888.0,85464.0,82515.0,85230.0,15015.59542,70.11293,121.17597
2025-04-01 16:00:00,85230.0,85448.0,84653.0,84905.0,4331.64476,152.77324,45.77277
2025-04-01 20:00:00,84905.0,85547.0,84701.0,85124.0,4654.10374,23.54667,25.1135
2025-04-02 00:00:00,85123.0,85208.0,84475.0,84507.0,2644.50058,28.96722,11.52869
2025-04-02 04:00:00,84508.0,84675.0,83859.0,84384.0,3681.27412,33.546820000000004,44.16695
2025-04-02 08:00:00,84384.0,85416.0,84222.0,84529.0,2993.49512,63.47714,468.68956000000003
2025-04-02 12:00:00,84530.0,87272.0,84425.0,86708.0,13538.39417,170.71459000000002,119.56765
2025-04-02 16:00:00,86661.0,87250.0,86135.0,86834.0,7314.27996,194.35215,83.85581
2025-04-02 20:00:00,86834.0,88566.0,82271.0,82484.0,26395.267929999998,381.93484,292.70699
2025-04-03 00:00:00,82484.0,83880.0,82110.0,83451.0,5864.28833,5.57755,134.82706
2025-04-03 04:00:00,83451.0,83720.0,82951.0,83420.0,3815.11441,45.17965,28.96298
2025-04-03 08:00:00,83421.0,83728.0,83001.0,83043.0,2853.42416,2.8802499999999998,4.7287799999999995
2025-04-03 12:00:00,83043.0,83093.0,81210.0,82017.0,13370.08445,79.62452,91.88958
2025-04-03 16:00:00,82017.0,82400.0,81493.0,81982.0,7436.27165,240.17928,251.64311999999998
2025-04-03 20:00:00,81971.0,83302.0,81752.0,83154.0,5153.30745,186.2503,133.03579
2025-04-04 00:00:00,83153.0,83393.0,82569.0,82777.0,3666.96535,37.29573,109.00458
2025-04-04 04:00:00,82779.0,83984.0,82562.0,83975.0,3780.11376,95.42096,70.05578
2025-04-04 08:00:00,83975.0,84697.0,81622.0,82649.0,11198.76774,143.96534,158.69437
2025-04-04 12:00:00,82648.0,83686.0,81830.0,82831.0,21800.99371,355.65243,297.34544
2025-04-04 16:00:00,82834.0,84609.0,82702.0,84030.0,11354.72233,48.031079999999996,183.22555
2025-04-04 20:00:00,84030.0,84454.0,83475.0,83872.0,4539.15272,52.49825,33.78558
2025-04-05 00:00:00,83873.0,84265.0,83436.0,83607.0,4298.07743,319.94832,304.13999
2025-04-05 04:00:00,83608.0,83859.0,83305.0,83498.0,1995.64394,96.09951,6.232329999999999
2025-04-05 08:00:00,83498.0,83886.0,83349.0,83434.0,1580.14408,7.72664,86.92606
2025-04-05 12:00:00,83435.0,83535.0,82346.0,82599.0,4380.30335,44.55222,56.54903
2025-04-05 16:00:00,82588.0,83119.0,82568.0,82826.0,1507.02732,17.75969,95.28771
2025-04-05 20:00:00,82826.0,83671.0,82807.0,83503.0,2460.28751,51.26952,270.44195
2025-04-06 00:00:00,83503.0,83747.0,83166.0,83330.0,1838.98041,7.15155,219.11987
2025-04-06 04:00:00,83330.0,83522.0,83000.0,83012.0,1753.39505,87.26862,289.67491
2025-04-06 08:00:00,83011.0,83148.0,82618.0,82802.0,2741.19211,1016.29466,60.25789
2025-04-06 12:00:00,82801.0,82933.0,82146.0,82515.0,5177.58721,15.66644,614.73682
2025-04-06 16:00:00,82516.0,82534.0,78605.0,79618.0,21351.8275,224.87148,111.57009000000001
2025-04-06 20:00:00,79618.0,79864.0,77073.0,78376.0,18347.36229,332.50230999999997,324.21306
2025-04-07 00:00:00,78376.0,79323.0,77311.0,77684.0,10741.72611,725.82569,426.04380000000003
2025-04-07 04:00:00,77684.0,77951.0,74442.0,75094.0,17047.83898,322.64796,613.0419899999999
2025-04-07 08:00:00,75093.0,77530.0,75069.0,76659.0,14080.02827,397.9724,179.08783
2025-04-07 12:00:00,76659.0,81356.0,75770.0,78510.0,35378.62474,246.71905999999998,686.19246
2025-04-07 16:00:00,78508.0,79392.0,77295.0,78121.0,11558.897359999999,99.96822,206.21941
2025-04-07 20:00:00,78120.0,80189.0,78120.0,79180.0,6686.70605,141.42732,192.58277
2025-04-08 00:00:00,79181.0,80888.0,78799.0,79911.0,6622.54264,512.23448,411.42764
2025-04-08 04:00:00,79912.0,80434.0,79209.0,79492.0,3313.51344,196.18349,38.93334
2025-04-08 08:00:00,79493.0,80079.0,78823.0,79992.0,2908.1676899999998,202.21350999999999,43.14704
2025-04-08 12:00:00,79993.0,80392.0,78163.0,78481.0,10799.30422,114.1059,216.00263
2025-04-08 16:00:00,78482.0,78512.0,76338.0,76838.0,18200.39423,114.39636,168.08454
2025-04-08 20:00:00,76840.0,77289.0,76155.0,76288.0,8871.25319,290.92164,163.93182
2025-04-09 00:00:00,76289.0,76838.0,74600.0,75042.0,15554.74058,244.81185,708.8037
2025-04-09 04:00:00,75041.0,77950.0,74960.0,77700.0,10651.5729,65.83746000000001,298.72511
2025-04-09 08:00:00,77701.0,77866.0,75772.0,76234.0,6932.97197,68.27887,210.75219
2025-04-09 12:00:00,76234.0,78544.0,76025.0,77278.0,14419.1879,152.86537,704.14091
2025-04-09 16:00:00,77278.0,83072.0,77151.0,82342.0,31771.97656,496.89537,163.24569
2025-04-09 20:00:00,82342.0,83606.0,82029.0,82629.0,8484.20326,137.41131,542.80265
2025-04-10 00:00:00,82629.0,82756.0,81457.0,81773.0,6340.53312,704.91529,77.19741
2025-04-10 04:00:00,81772.0,82346.0,81303.0,81587.0,4076.64959,81.84246,85.17787
2025-04-10 08:00:00,81587.0,82131.0,81348.0,81887.0,2749.23695,11.842789999999999,57.16
2025-04-10 12:00:00,81884.0,82511.0,78602.0,78786.0,18580.86933,143.77075000000002,917.7420999999999
2025-04-10 16:00:00,78786.0,80041.0,78500.0,79656.0,15063.22835,344.48512,307.69389
2025-04-10 20:00:00,79656.0,80049.0,79378.0,79607.0,4699.69442,33.67612,59.24206
2025-04-11 00:00:00,79607.0,80900.0,78954.0,80848.0,6096.17235,61.721740000000004,177.84794
2025-04-11 04:00:00,80848.0,81454.0,80507.0,81270.0,3466.60235,30.54672,214.88435
2025-04-11 08:00:00,81270.0,82983.0,80802.0,82135.0,5657.21535,41.70732,146.16323
2025-04-11 12:00:00,82136.0,83350.0,81332.0,82514.0,9375.21645,135.10963,213.36337
2025-04-11 16:00:00,82517.0,84226.0,81994.0,83842.0,8648.2003,161.54213,134.38766
2025-04-11 20:00:00,83844.0,84300.0,83135.0,83397.0,4751.50961,116.0463,116.29054000000001
2025-04-12 00:00:00,83397.0,83561.0,82777.0,82954.0,2877.94019,34.00445,79.28248
2025-04-12 04:00:00,82954.0,83812.0,82848.0,83715.0,3098.80041,72.63692,106.75147
2025-04-12 08:00:00,83715.0,84020.0,83291.0,83512.0,1285.33456,13.296759999999999,60.6173
2025-04-12 12:00:00,83512.0,85466.0,83460.0,85041.0,8672.09907,145.92826,418.37102
2025-04-12 16:00:00,85041.0,85305.0,84469.0,84973.0,4529.51497,114.67751000000001,353.03959
2025-04-12 20:00:00,84973.0,86004.0,84916.0,85327.0,4118.39593,370.04127,199.0251
2025-04-13 00:00:00,85326.0,86193.0,84800.0,85461.0,5522.47777,21.06118,154.10363999999998
2025-04-13 04:00:00,85462.0,85462.0,84444.0,84458.0,2299.5099,93.55252,40.20536
2025-04-13 08:00:00,84458.0,84986.0,84227.0,84552.0,1849.80365,22.8817,13.513359999999999
2025-04-13 12:00:00,84552.0,84698.0,83336.0,83823.0,8086.00352,318.5472,56.30039
2025-04-13 16:00:00,83823.0,85000.0,83000.0,83960.0,7540.01241,95.64435,74.95021
2025-04-13 20:00:00,83962.0,84413.0,82983.0,83731.0,12191.53704,332.31164,66.76506
2025-04-14 00:00:00,83732.0,85524.0,83667.0,84523.0,8318.94398,242.14715999999999,46.55482
2025-04-14 04:00:00,84523.0,85090.0,84168.0,84553.0,3620.93312,55.304990000000004,56.13717
2025-04-14 08:00:00,84554.0,84942.0,84226.0,84896.0,3032.43091,50.02387,37.27612
2025-04-14 12:00:00,84898.0,85787.0,83664.0,84070.0,11939.15923,58.336169999999996,31.80952
2025-04-14 16:00:00,84071.0,85170.0,83814.0,84828.0,6110.82855,93.65737,24.31618
2025-04-14 20:00:00,84829.0,84924.0,84352.0,84546.0,3522.08835,41.12419,15.88192
2025-04-15 00:00:00,84546.0,85348.0,84291.0,85347.0,4493.31515,9.55761,41.06864
2025-04-15 04:00:00,85347.0,85833.0,85101.0,85695.0,3055.90409,41.22615,79.33748
2025-04-15 08:00:00,85694.0,85969.0,85301.0,85542.0,2914.79524,109.63146,104.79678
2025-04-15 12:00:00,85542.0,86420.0,84576.0,84880.0,11476.0618,106.73803,54.50775
2025-04-15 16:00:00,84880.0,85104.0,83877.0,83979.0,6169.756170000001,40.3986,15.55001
2025-04-15 20:00:00,83978.0,84215.0,83567.0,83614.0,5767.86104,60.75674,265.64954
2025-04-16 00:00:00,83615.0,83934.0,83059.0,83671.0,6599.18492,278.63117,105.34924
2025-04-16 04:00:00,83671.0,83818.0,83194.0,83350.0,3059.53527,32.31588,6.766699999999999
2025-04-16 08:00:00,83347.0,84098.0,83118.0,84017.0,4081.66779,83.51855,31.34356
2025-04-16 12:00:00,84017.0,85234.0,83451.0,84797.0,8166.56803,85.24324,171.31131000000002
2025-04-16 16:00:00,84796.0,85443.0,83201.0,84298.0,15117.02308,392.29524,368.27865
2025-04-16 20:00:00,84298.0,84629.0,83954.0,83965.0,4670.28197,187.81584,165.59949
2025-04-17 00:00:00,83966.0,84451.0,83746.0,83954.0,3954.6410100000003,52.38847,43.28082
2025-04-17 04:00:00,83954.0,85000.0,83861.0,84625.0,4026.46864,31.93504,15.95993
2025-04-17 08:00:00,84626.0,84730.0,84149.0,84523.0,2396.23928,8.88647,8.5412
2025-04-17 12:00:00,84525.0,84832.0,83684.0,84508.0,7611.30768,252.97749000000002,21.776809999999998
2025-04-17 16:00:00,84509.0,85450.0,84365.0,84821.0,8002.26274,147.86282,121.17627
2025-04-17 20:00:00,84817.0,85106.0,84665.0,84905.0,2416.37263,34.458529999999996,48.90662
2025-04-18 00:00:00,84906.0,85078.0,84689.0,84792.0,1755.45723,15.75931,37.76691
2025-04-18 04:00:00,84791.0,84800.0,84370.0,84615.0,1253.71385,14.48974,134.12499
2025-04-18 08:00:00,84615.0,84727.0,84427.0,84617.0,1355.33314,197.95842,118.93611
2025-04-18 12:00:00,84617.0,84717.0,84281.0,84321.0,2205.6138300000002,32.92494,13.910599999999999
2025-04-18 16:00:00,84322.0,84600.0,84265.0,84514.0,1758.09357,8.65546,14.23005
2025-04-18 20:00:00,84514.0,84652.0,84267.0,84413.0,2222.13184,25.52309,25.23357
2025-04-19 00:00:00,84413.0,84944.0,84304.0,84853.0,2348.57103,15.96126,676.75373
2025-04-19 04:00:00,84854.0,85256.0,84851.0,85192.0,3090.73505,13.68644,875.14397
2025-04-19 08:00:00,85192.0,85426.0,85100.0,85201.0,985.2912,49.24,5.39149
2025-04-19 12:00:00,85201.0,85617.0,85061.0,85161.0,2306.96135,58.586189999999995,3.79391
2025-04-19 16:00:00,85160.0,85295.0,84651.0,85056.0,2665.70301,62.055479999999996,89.43971
2025-04-19 20:00:00,85055.0,85337.0,85006.0,85055.0,854.35187,45.74807,3.2502099999999996
2025-04-20 00:00:00,85054.0,85306.0,85025.0,85136.0,1065.53853,179.30041,152.37428
2025-04-20 04:00:00,85136.0,85227.0,84624.0,84723.0,2274.8548299999998,1127.7815,6.61968
2025-04-20 08:00:00,84722.0,84735.0,83894.0,84084.0,3515.10398,676.55012,197.65401
2025-04-20 12:00:00,84084.0,84659.0,84060.0,84305.0,2205.38799,9.86749,383.90459
2025-04-20 16:00:00,84305.0,84603.0,84250.0,84597.0,1135.99824,15.02104,23.63983
2025-04-20 20:00:00,84597.0,85293.0,84570.0,85173.0,5112.57127,13.35975,52.18932
2025-04-21 00:00:00,85173.0,87648.0,85125.0,87151.0,10275.86994,134.90621,172.05158
2025-04-21 04:00:00,87153.0,87681.0,86996.0,87392.0,3605.92038,78.06753,79.49574
2025-04-21 08:00:00,87392.0,87752.0,86614.0,86935.0,3261.6767999999997,109.38204,9.610619999999999
2025-04-21 12:00:00,86936.0,88429.0,86750.0,87964.0,11563.25252,347.70393,305.78964
2025-04-21 16:00:00,87970.0,88200.0,86320.0,87394.0,9149.18137,403.77581,445.7676
2025-04-21 20:00:00,87394.0,87615.0,86882.0,87492.0,2735.72071,96.86874,71.63786
2025-04-22 00:00:00,87492.0,88865.0,87032.0,88127.0,7372.48337,122.57139,190.29613
2025-04-22 04:00:00,88127.0,88449.0,87918.0,88440.0,3189.58622,70.72902,33.11424
2025-04-22 08:00:00,88440.0,88679.0,88202.0,88581.0,2335.6363499999998,13.27084,32.928
2025-04-22 12:00:00,88581.0,91403.0,88447.0,90906.0,16872.49757,100.22817,1147.672
2025-04-22 16:00:00,90907.0,91661.0,90579.0,91347.0,8717.08251,145.30787,103.31658
2025-04-22 20:00:00,91347.0,94130.0,91000.0,93422.0,16459.34737,186.8699,969.05439
2025-04-23 00:00:00,93420.0,93894.0,92547.0,93136.0,6198.3449200000005,150.14629,230.44906
2025-04-23 04:00:00,93135.0,94282.0,92973.0,94132.0,4139.17843,11.68538,32.39886
2025-04-23 08:00:00,94130.0,94497.0,93328.0,93456.0,3702.1183,27.7372,27.01888
2025-04-23 12:00:00,93455.0,94772.0,91900.0,93178.0,16221.39724,25.21093,159.85069000000001
2025-04-23 16:00:00,93178.0,94211.0,92828.0,93453.0,8116.07486,214.26515,144.39894
2025-04-23 20:00:00,93444.0,93861.0,93150.0,93632.0,3686.57615,233.07588,31.46258
2025-04-24 00:00:00,93631.0,93734.0,92576.0,92610.0,3014.88606,72.85779,9.89523
2025-04-24 04:00:00,92609.0,92848.0,92050.0,92153.0,3956.44114,46.405,37.464670000000005
2025-04-24 08:00:00,92152.0,92635.0,91616.0,92578.0,4681.72551,6.8297,16.465989999999998
2025-04-24 12:00:00,92578.0,93444.0,92400.0,93191.0,5484.44803,25.2185,212.66454
2025-04-24 16:00:00,93190.0,93639.0,92645.0,93545.0,7716.93417,347.61428,712.92858
2025-04-24 20:00:00,93545.0,93996.0,93000.0,93965.0,3996.81841,152.18299,24.445289999999996
2025-04-25 00:00:00,93965.0,94439.0,92816.0,93278.0,5803.07464,23.44166,26.90682
2025-04-25 04:00:00,93278.0,93840.0,92970.0,93756.0,3416.3165599999998,70.59793,12.24279
2025-04-25 08:00:00,93755.0,94675.0,93526.0,94597.0,4037.01759,5.839529999999998,20.60053
2025-04-25 12:00:00,94598.0,95882.0,93888.0,95007.0,14782.5933,85.5923,61.569599999999994
2025-04-25 16:00:00,95008.0,95510.0,94272.0,95213.0,8837.47237,34.523920000000004,135.6442
2025-04-25 20:00:00,95213.0,95289.0,94388.0,94567.0,2600.80826,139.00956,31.05338
2025-04-26 00:00:00,94567.0,95156.0,94506.0,94665.0,2959.64512,583.22369,10.177319999999998
2025-04-26 04:00:00,94664.0,94773.0,94333.0,94487.0,2753.41635,5.8621799999999995,18.27779
2025-04-26 08:00:00,94487.0,94659.0,93920.0,94082.0,3690.46291,24.303639999999998,17.90843
2025-04-26 12:00:00,94082.0,94336.0,93818.0,94332.0,3554.67992,15.95281,18.31322
2025-04-26 16:00:00,94332.0,94332.0,93968.0,94271.0,1895.64831,36.16674,13.12682
2025-04-26 20:00:00,94270.0,94847.0,94029.0,94568.0,3077.85502,6.415059999999999,49.64678
2025-04-27 00:00:00,94569.0,95270.0,93998.0,94112.0,3683.23941,25.94889,18.38582
2025-04-27 04:00:00,94112.0,94242.0,93575.0,94026.0,3027.25093,7.37869,45.679719999999996
2025-04-27 08:00:00,94027.0,94281.0,93825.0,93874.0,1202.9550199999999,5.74876,2.2241
2025-04-27 12:00:00,93866.0,94115.0,93566.0,93864.0,2495.6916,143.26757,15.88457
2025-04-27 16:00:00,93863.0,94399.0,93664.0,94398.0,2484.7419299999997,28.36144,135.28137
2025-04-27 20:00:00,94398.0,94516.0,93611.0,93690.0,3036.706,5.65314,78.60547
2025-04-28 00:00:00,93690.0,93944.0,92753.0,93780.0,4941.04909,8.0776,115.30726
2025-04-28 04:00:00,93780.0,94781.0,93779.0,94652.0,4616.63574,92.39956000000001,75.10442
2025-04-28 08:00:00,94652.0,95517.0,94298.0,95288.0,5819.5247,189.33831,408.1245
2025-04-28 12:00:00,95289.0,95583.0,93565.0,93804.0,8745.75308,36.69657,275.157
2025-04-28 16:00:00,93811.0,94898.0,93409.0,94744.0,4911.29119,43.95335,34.60606
2025-04-28 20:00:00,94744.0,95145.0,94253.0,94970.0,3654.79595,13.9089,190.57781
2025-04-29 00:00:00,94970.0,95433.0,94387.0,94622.0,3369.31472,7.873569999999999,5.14452
2025-04-29 04:00:00,94623.0,94936.0,94173.0,94907.0,2434.78001,84.9541,55.39761
2025-04-29 08:00:00,94897.0,95267.0,94715.0,95105.0,2590.73797,75.1139,17.98857
2025-04-29 12:00:00,95106.0,95283.0,94501.0,94825.0,4993.44432,23.58622,8.74939
2025-04-29 16:00:00,94826.0,95450.0,94612.0,95304.0,4596.26664,11.81393,422.48989
2025-04-29 20:00:00,95305.0,95390.0,93725.0,94244.0,6899.3071,120.90575,229.10576
2025-04-30 00:00:00,94243.0,95146.0,94121.0,95020.0,4125.35349,73.56456,122.22916000000001
2025-04-30 04:00:00,95022.0,95190.0,94505.0,94629.0,1700.67722,7.964250000000001,78.14201
2025-04-30 08:00:00,94629.0,95222.0,94517.0,95174.0,1592.35987,0.1513099999999999,5.735419999999999
2025-04-30 12:00:00,95174.0,95207.0,92900.0,94020.0,12738.45073,310.27768,672.09703
2025-04-30 16:00:00,94017.0,94555.0,93534.0,94166.0,4381.15485,16.37485,340.91256
2025-04-30 20:00:00,94178.0,94870.0,94030.0,94210.0,4952.35441,208.21806,257.78941
2025-05-01 00:00:00,94210.0,95030.0,94151.0,94781.0,2544.83702,87.71733,55.9468
2025-05-01 04:00:00,94781.0,95190.0,94725.0,95036.0,1354.91111,28.09195,9.63372
2025-05-01 08:00:00,95035.0,96403.0,94924.0,96204.0,5970.97699,80.58413,167.77901
2025-05-01 12:00:00,96204.0,97443.0,95827.0,96880.0,10747.28473,243.63618,332.60785
2025-05-01 16:00:00,96878.0,97386.0,96398.0,96494.0,5407.10187,78.96833,130.02887
2025-05-01 20:00:00,96495.0,96868.0,96181.0,96486.0,3659.90605,63.76056,46.27478
2025-05-02 00:00:00,96479.0,97254.0,96468.0,97116.0,4856.43331,68.39081,151.09298
2025-05-02 04:00:00,97116.0,97314.0,96356.0,96358.0,3349.4748,101.99317,125.84380999999999
2025-05-02 08:00:00,96358.0,97126.0,96358.0,96950.0,2037.07235,76.3565,41.84612
2025-05-02 12:00:00,96950.0,97900.0,96662.0,97335.0,6493.28588,80.21692,128.20098
2025-05-02 16:00:00,97335.0,97800.0,96760.0,96922.0,4419.84133,15.26602,163.76695
2025-05-02 20:00:00,96923.0,97144.0,96553.0,96879.0,2254.85115,8.56352,32.79628
2025-05-03 00:00:00,96880.0,96911.0,96312.0,96337.0,2169.97834,7.6405,18.65186
2025-05-03 04:00:00,96337.0,96645.0,96150.0,96355.0,3255.14813,5.58219,104.94713
2025-05-03 08:00:00,96356.0,96455.0,95811.0,95948.0,2681.78532,14.14475,46.14146
2025-05-03 12:00:00,95948.0,96539.0,95897.0,96422.0,2088.08515,3.33045,16.51381
2025-05-03 16:00:00,96423.0,96431.0,95879.0,96360.0,1525.32119,157.02545,7.54834
2025-05-03 20:00:00,96360.0,96429.0,95722.0,95854.0,1127.92571,1.5347999999999984,2.77079
2025-05-04 00:00:00,95855.0,96285.0,95539.0,95701.0,2941.9961,5.095959999999999,35.26381
2025-05-04 04:00:00,95700.0,96120.0,95684.0,95837.0,1620.09615,1.5492,1.28202
2025-05-04 08:00:00,95836.0,95900.0,95295.0,95400.0,2310.74478,186.03262,7.27295
2025-05-04 12:00:00,95400.0,95650.0,95222.0,95423.0,2263.94577,66.48578,9.16739
2025-05-04 16:00:00,95422.0,95579.0,95200.0,95506.0,3258.26844,206.9788,7.7042399999999995
2025-05-04 20:00:00,95506.0,96573.0,94139.0,94257.0,8500.18844,373.74830000000003,161.7738
2025-05-05 00:00:00,94256.0,94774.0,93475.0,94050.0,6408.42316,13.136529999999999,112.02631
2025-05-05 04:00:00,94049.0,94798.0,94030.0,94751.0,3274.8767900000003,7.0028999999999995,5.76361
2025-05-05 08:00:00,94751.0,94781.0,93848.0,94023.0,2844.84492,31.32744,62.438419999999994
2025-05-05 12:00:00,94023.0,94517.0,93599.0,93775.0,6247.71049,70.05759,22.144199999999998
2025-05-05 16:00:00,93774.0,94889.0,93764.0,94288.0,5477.81254,19.85396,85.14022
2025-05-05 20:00:00,94289.0,95172.0,93820.0,94686.0,4309.30079,18.20053,33.27047
2025-05-06 00:00:00,94687.0,94893.0,93959.0,94412.0,1875.33928,0.6801999999999999,29.07543
2025-05-06 04:00:00,94412.0,94628.0,94276.0,94376.0,2164.84,55.29592,123.68121
2025-05-06 08:00:00,94376.0,94376.0,93658.0,93753.0,3305.2912300000003,4.447709999999999,8.93045
2025-05-06 12:00:00,93753.0,94756.0,93292.0,94536.0,10229.42653,16.62493,17.2485
2025-05-06 16:00:00,94536.0,95156.0,94211.0,94955.0,3284.76037,35.999069999999996,53.45311
2025-05-06 20:00:00,94956.0,96897.0,94427.0,96811.0,8576.85186,103.92221,132.92962
2025-05-07 00:00:00,96812.0,97687.0,96168.0,96460.0,5859.08212,280.58581,57.56344
2025-05-07 04:00:00,96459.0,96964.0,96261.0,96952.0,1866.08988,36.69154,49.78115
2025-05-07 08:00:00,96951.0,97099.0,96800.0,97005.0,2006.24525,118.25798999999999,161.81472
