timestamp,open,high,low,close,volume,dollar_volume
2023-01-02 07:15:46.394,16749.5,16767.8,16705.5,16706.3,5980.319000000077,100072340.8589001
2023-01-02 07:16:37.725,16706.2,16738.8,16704.0,16735.4,5987.725000000065,100114495.81299992
2023-01-02 07:21:02.546,16732.8,16744.4,16705.8,16725.5,5978.638000000142,100000148.96080063
2023-01-02 07:32:03.908,16724.9,16752.8,16708.6,16717.0,5976.594000000122,100015793.61740026
2023-01-02 07:46:43.266,16716.9,16731.6,16701.0,16727.2,5985.633000000087,100052735.68460004
2023-01-02 08:09:49.387,16727.3,16764.0,16725.2,16728.9,5973.902000000091,100022565.99899982
2023-01-02 08:22:52.165,16729.0,16747.9,16719.2,16725.4,5984.327000000146,100134497.08859994
2023-01-02 09:01:44.224,16725.3,16735.9,16706.6,16712.6,5981.279000000179,100007358.8181997
2023-01-02 09:48:30.039,16712.5,16759.8,16703.2,16727.6,5979.152000000191,100014650.54399976
2023-01-02 10:25:51.360,16727.5,16734.0,16708.6,16712.3,5982.668000000324,100027393.9440991
2023-01-02 11:32:14.713,16712.3,16736.1,16696.0,16730.0,5983.31600000027,100039616.88130027
2023-01-02 12:17:47.639,16730.0,16732.6,16702.4,16702.4,5986.843000000279,100075488.44629964
2023-01-02 13:34:35.059,16702.3,16702.7,16674.3,16693.7,5991.923000000184,100001655.45769991
2023-01-02 13:51:39.960,16693.8,16702.5,16665.0,16670.9,5993.4140000001835,100023702.86879998
2023-01-02 14:35:29.345,16671.0,16707.5,16665.8,16707.3,5994.917000000222,100049263.59650047
2023-01-02 15:15:23.412,16707.2,16736.1,16703.0,16736.1,5983.0310000004065,100018386.30129988
2023-01-02 15:43:32.845,16736.2,16744.8,16713.1,16726.5,5979.20600000018,100019333.78029959
2023-01-02 16:12:07.549,16726.7,16730.7,16702.6,16704.0,5982.425000000155,100020556.51479992
2023-01-02 17:11:32.571,16703.3,16725.8,16702.6,16716.8,5984.405000000352,100000051.84950018
2023-01-02 18:59:11.116,16716.7,16732.1,16702.7,16727.2,5986.662000000315,100091166.10670017
2023-01-02 20:45:00.278,16727.3,16787.0,16715.0,16787.0,5989.774000000068,100260778.2562996
2023-01-02 21:58:44.387,16786.9,16799.0,16728.1,16743.4,5966.611000000093,100018177.90410005
2023-01-02 22:06:41.113,16743.4,16751.5,16685.2,16700.4,5988.79100000014,100124646.20689961
2023-01-02 22:45:27.592,16700.3,16717.4,16683.5,16700.1,5989.130000000152,100014504.95599985
2023-01-02 23:11:34.170,16700.0,16710.6,16660.2,16660.2,6001.669000000115,100154602.47159976
2023-01-02 23:55:35.635,16660.8,16675.9,16639.5,16675.9,6004.358000000128,100020972.29620065
2023-01-03 00:09:24.663,16675.9,16699.7,16670.0,16671.6,5993.827000000162,100001882.67030036
2023-01-03 01:10:28.399,16671.7,16680.0,16645.5,16676.1,6005.695000000291,100064598.40889916
2023-01-03 02:07:17.459,16676.1,16694.0,16661.5,16686.6,6003.520000000256,100118971.54700004
2023-01-03 03:58:36.659,16686.7,16707.4,16675.2,16703.6,5994.52300000019,100047919.8845995
2023-01-03 05:45:04.913,16703.4,16751.0,16703.1,16748.2,5978.424000000036,100001907.53479943
2023-01-03 06:03:24.561,16748.1,16766.8,16730.2,16757.6,5978.908000000099,100119019.61590008
2023-01-03 06:30:18.319,16757.7,16774.0,16712.2,16716.8,5977.428000000106,100036000.42330036
2023-01-03 07:06:26.788,16716.9,16728.9,16700.6,16726.1,5983.693000000133,100020608.29319958
2023-01-03 08:02:36.364,16726.0,16727.2,16691.7,16707.5,5986.366000000223,100010482.04110105
2023-01-03 08:57:27.533,16707.6,16750.5,16707.5,16748.8,5984.765000000144,100124551.91199973
2023-01-03 09:56:32.504,16748.7,16748.8,16716.0,16719.8,5979.656000000297,100043966.6265993
2023-01-03 11:01:24.206,16719.9,16729.8,16702.3,16718.0,5983.112000000243,100009232.73360007
2023-01-03 12:24:01.805,16718.1,16727.0,16695.7,16714.0,5985.735000000194,100031688.25919943
2023-01-03 13:14:43.213,16714.1,16739.0,16707.6,16729.2,5979.803000000199,100002338.56279954
2023-01-03 14:20:19.000,16729.3,16764.0,16720.0,16740.0,5975.093000000145,100025075.90339954
2023-01-03 14:39:55.232,16740.0,16764.9,16732.3,16732.3,5969.659000000113,100001042.1186998
2023-01-03 14:48:45.073,16732.2,16734.6,16670.2,16687.2,5988.034000000044,100003952.27180001
2023-01-03 14:53:07.709,16687.1,16702.9,16650.7,16651.0,6016.131000000073,100361378.66379997
2023-01-03 14:58:33.406,16651.1,16665.1,16633.0,16655.5,6007.426000000083,100025662.69100027
2023-01-03 14:59:44.301,16656.2,16671.5,16645.0,16659.0,6005.643000000109,100039874.80310015
2023-01-03 15:05:48.351,16658.9,16674.9,16626.0,16627.9,6004.4720000000825,100008058.43279985
2023-01-03 15:18:35.614,16628.2,16642.1,16610.0,16632.1,6016.881000000095,100037722.47800028
2023-01-03 15:22:53.600,16631.7,16648.5,16610.3,16638.7,6065.554000000142,100872469.1307005
2023-01-03 15:38:54.096,16638.6,16673.3,16633.1,16664.5,6007.663000000128,100048892.74199967
2023-01-03 16:01:14.585,16664.4,16680.1,16635.8,16650.9,6013.76600000017,100161549.20260017
2023-01-03 16:24:52.381,16650.9,16658.6,16620.5,16622.8,6011.39300000022,100011413.14229967
2023-01-03 16:57:01.317,16622.8,16637.0,16606.0,16622.1,6016.85800000024,100000935.39770095
2023-01-03 17:24:06.287,16622.0,16632.8,16600.3,16630.0,6018.861000000146,100012884.01350021
2023-01-03 18:04:52.268,16630.0,16645.8,16617.0,16617.2,6012.61100000019,100016209.89940025
2023-01-03 19:12:41.292,16617.1,16654.7,16615.1,16651.3,6011.370000000389,100006266.62470071
2023-01-03 20:11:16.145,16651.4,16665.8,16643.6,16657.8,6006.010000000505,100030548.42490079
2023-01-03 21:16:33.662,16657.9,16665.7,16642.9,16653.3,6004.987000000508,100022370.69690216
2023-01-03 22:46:18.652,16653.5,16688.2,16653.5,16662.0,6012.732000000325,100261098.7893997
2023-01-03 23:33:36.701,16660.8,16672.0,16645.7,16670.0,6002.958000000594,100015185.92519842
2023-01-04 01:08:11.894,16670.0,16720.0,16670.0,16719.9,5989.39500000014,100012925.59990016
2023-01-04 01:19:59.584,16720.0,16730.0,16693.8,16697.1,5999.062000000218,100262577.6554997
2023-01-04 01:41:51.930,16697.0,16736.0,16688.5,16736.0,5984.846000000305,100001124.3141988
2023-01-04 02:34:46.064,16732.4,16749.8,16718.0,16735.0,5993.425000000281,100296664.95310025
2023-01-04 02:55:52.941,16735.0,16783.5,16729.0,16774.2,5969.958000000073,100021777.15179983
2023-01-04 03:07:03.329,16774.3,16848.0,16774.3,16815.7,5948.6610000000255,100020864.74169983
2023-01-04 03:07:23.209,16815.6,16832.5,16795.6,16803.1,5949.820000000065,100054380.2074999
2023-01-04 03:09:49.587,16803.1,16848.0,16791.6,16839.1,5947.434000000133,100016823.13509981
2023-01-04 03:15:24.222,16839.0,16839.0,16788.0,16802.7,5950.346000000225,100017435.36289944
2023-01-04 03:30:52.454,16802.8,16846.4,16800.0,16841.5,5949.446000000228,100048458.5765003
2023-01-04 03:57:18.808,16840.9,16871.0,16836.8,16871.0,5932.388000000081,100018007.25899994
2023-01-04 04:00:13.780,16870.9,16904.4,16866.9,16880.5,5929.43300000006,100120789.05270024
2023-01-04 04:02:34.454,16880.4,16890.3,16845.2,16862.9,5997.4990000001235,101158445.04489991
2023-01-04 04:15:41.198,16862.1,16869.9,16841.0,16861.4,5933.150000000196,100003416.27810004
2023-01-04 04:38:21.244,16861.3,16869.8,16832.3,16840.4,5948.859000000216,100240200.35789977
2023-01-04 05:16:01.758,16840.4,16857.0,16833.0,16847.0,5937.169000000344,100005236.58190002
2023-01-04 06:12:59.991,16847.0,16883.0,16842.9,16882.3,5931.755000000279,100001285.97919996
2023-01-04 07:02:21.108,16882.3,16885.4,16841.1,16850.0,5981.932000000289,100833619.50240062
2023-01-04 07:35:11.357,16849.9,16884.0,16849.9,16881.0,5928.766000000229,100001138.82149947
2023-01-04 08:17:01.617,16880.9,16913.6,16848.8,16848.9,5922.153000000063,100013370.9889994
2023-01-04 08:24:12.475,16848.8,16865.7,16826.7,16840.1,5937.922000000119,100003112.58659996
2023-01-04 08:35:33.044,16840.2,16867.0,16839.7,16850.0,5934.439000000367,100015026.79400028
2023-01-04 09:24:34.734,16850.1,16856.0,16824.5,16831.8,5942.156000000332,100066246.94779989
2023-01-04 10:15:17.320,16831.7,16847.4,16826.1,16842.4,5946.278000000528,100116658.8624007
2023-01-04 11:38:23.791,16842.5,16846.0,16817.2,16828.3,5946.831000000229,100087896.2367011
2023-01-04 12:23:06.838,16828.3,16838.7,16800.1,16804.5,5961.182000000139,100237236.16109979
2023-01-04 12:53:14.321,16804.4,16829.8,16804.3,16819.9,5974.342000000416,100471350.56940189
2023-01-04 13:53:42.009,16820.0,16821.0,16792.6,16800.0,5954.5480000002235,100068847.01559871
2023-01-04 14:30:52.620,16800.1,16851.8,16789.0,16847.2,5945.164000000109,100013036.73969997
2023-01-04 14:42:32.075,16852.0,16852.1,16780.5,16798.4,5958.373000000194,100227254.71680032
2023-01-04 15:00:13.315,16798.2,16840.0,16764.8,16815.1,5956.733000000171,100068406.18939976
2023-01-04 15:03:32.366,16815.0,16821.6,16761.1,16781.2,5959.611000000112,100024629.33460025
2023-01-04 15:10:17.392,16781.1,16811.3,16759.3,16796.3,5978.748000000244,100376596.40189996
2023-01-04 15:27:40.766,16796.4,16840.7,16796.4,16838.4,5945.749000000207,100010851.19779968
2023-01-04 15:50:21.760,16838.4,16851.6,16824.3,16851.6,5938.504000000165,100015427.8269998
2023-01-04 16:10:19.053,16851.7,16890.8,16849.0,16868.7,5933.047000000069,100097122.96990001
2023-01-04 16:17:24.292,16868.8,16876.8,16844.4,16845.0,5932.283000000183,100029818.22210054
2023-01-04 16:39:10.455,16845.1,16870.7,16834.1,16866.4,5937.349000000481,100044170.50360017
2023-01-04 17:27:11.826,16866.4,16945.6,16863.9,16931.7,5922.109000000051,100083177.10810004
2023-01-04 17:33:11.245,16930.5,16931.8,16890.0,16897.5,5916.929000000161,100043762.39300014
2023-01-04 17:39:48.112,16897.3,16925.0,16883.4,16888.8,5915.385000000234,100002949.37480044
2023-01-04 17:57:56.027,16888.8,16907.8,16864.0,16899.3,5924.057000000211,100041736.22400008
2023-01-04 18:18:41.966,16899.2,16948.2,16896.0,16939.8,5909.018000000127,100005649.5702003
2023-01-04 18:38:17.466,16939.6,16978.0,16924.7,16966.9,5901.516000000077,100024107.36073002
2023-01-04 18:49:52.000,16967.0,16980.0,16940.2,16950.0,5904.248000000156,100141737.29610015
2023-01-04 18:59:50.158,16950.1,16984.6,16914.0,16918.3,5900.079000000071,100018864.47179939
2023-01-04 19:02:00.472,16918.4,16920.8,16872.1,16878.0,5920.079000000062,100026905.86169997
2023-01-04 19:03:36.758,16878.1,16917.1,16875.0,16883.0,5918.2760000001035,100002556.93860006
2023-01-04 19:09:31.790,16883.1,16896.0,16857.5,16892.0,5949.627000000107,100409411.19970007
2023-01-04 19:17:50.487,16890.1,16894.8,16824.0,16829.5,5934.1360000000695,100008623.72140063
2023-01-04 19:27:59.657,16829.4,16835.8,16780.0,16796.1,5951.618000000071,100020691.32279992
2023-01-04 19:30:28.632,16796.3,16831.1,16777.7,16814.0,5950.443000000111,100006203.47230011
2023-01-04 19:38:10.547,16814.1,16840.4,16805.8,16840.0,5945.257000000202,100024808.72250032
2023-01-04 20:00:22.056,16840.2,16844.2,16803.2,16811.2,5944.704000000261,100034994.23980027
2023-01-04 20:38:05.103,16811.2,16811.2,16766.0,16796.0,5955.756000000167,100006953.87689942
2023-01-04 20:54:51.756,16795.9,16820.0,16771.2,16815.6,5953.521000000395,100002561.8317002
2023-01-04 21:33:11.364,16815.7,16837.2,16806.3,16819.3,6013.50900000044,101143063.21000054
2023-01-04 23:02:41.048,16819.0,16860.9,16816.6,16842.2,5939.51300000036,100040670.72400047
2023-01-05 00:00:05.469,16842.1,16869.0,16838.5,16842.8,5939.991000000293,100113117.75280018
2023-01-05 00:45:54.123,16842.7,16843.9,16800.0,16818.2,5945.592000000273,100001938.08320032
2023-01-05 01:23:37.758,16818.3,16842.5,16815.0,16819.0,5966.230000000811,100398461.75800005
2023-01-05 03:27:07.897,16819.1,16840.7,16810.3,16831.4,5955.943000000797,100213662.8728008
2023-01-05 05:40:04.674,16832.5,16837.2,16804.4,16807.9,5946.756000000375,100009873.8216988
2023-01-05 07:09:53.276,16807.9,16816.7,16782.4,16814.4,5953.6080000003385,100015858.83449805
2023-01-05 07:54:33.658,16814.5,16822.0,16781.7,16781.8,5953.554000000482,100043011.79980032
2023-01-05 09:08:33.892,16781.9,16806.0,16775.1,16784.0,5956.028000000262,100000238.63239978
2023-01-05 09:54:10.013,16784.0,16829.0,16783.9,16819.3,5963.626000000305,100262703.07220106
2023-01-05 10:41:22.141,16819.3,16830.0,16807.9,16820.2,5945.436000000332,100002986.86439954
2023-01-05 12:02:33.366,16820.3,16826.6,16796.0,16804.6,5947.520000000442,100003459.30580154
2023-01-05 13:15:31.691,16804.7,16812.9,16782.2,16793.0,5972.261000000225,100332210.24839932
2023-01-05 13:38:13.176,16793.0,16794.7,16770.1,16780.8,5963.913000000264,100083387.60999976
2023-01-05 13:57:58.072,16780.7,16786.2,16740.4,16786.1,5976.102000000074,100182871.23390014
2023-01-05 14:01:07.640,16786.2,16810.2,16768.0,16801.1,5960.530000000132,100094500.08560029
2023-01-05 14:21:58.740,16801.1,16812.0,16768.6,16774.4,5956.685000000184,100026947.77120022
2023-01-05 14:42:50.459,16773.8,16796.8,16753.2,16796.8,5968.940000000147,100122883.9066995
2023-01-05 14:56:41.570,16796.7,16848.1,16795.4,16844.9,5944.547000000062,100005215.9567001
2023-01-05 15:02:23.066,16848.1,16859.0,16829.0,16846.7,5936.116000000108,100004011.91569969
2023-01-05 15:08:46.362,16846.7,16863.0,16831.0,16832.0,5936.817000000179,100018666.41590013
2023-01-05 15:24:09.061,16832.1,16872.8,16830.0,16857.3,5932.860000000103,100000046.6122995
2023-01-05 15:46:57.696,16857.3,16859.8,16824.3,16850.0,5952.280000000183,100244646.83869992
2023-01-05 16:13:31.106,16850.1,16856.8,16816.0,16826.2,5978.472000000416,100618634.55399966
2023-01-05 17:02:07.924,16826.3,16839.8,16800.0,16800.0,5962.865000000331,100284089.27459958
2023-01-05 18:02:03.609,16800.5,16840.0,16794.0,16837.9,5962.220000000365,100282048.18159965
2023-01-05 18:42:42.066,16837.8,16854.3,16821.0,16852.2,5939.46400000032,100001082.31869929
2023-01-05 19:49:27.146,16852.3,16867.8,16839.4,16845.3,5938.764000000335,100104055.61860035
2023-01-05 20:28:57.423,16845.4,16857.8,16827.6,16836.5,5938.291000000429,100021155.64289916
2023-01-05 21:45:52.292,16837.6,16848.6,16816.3,16828.0,5941.501000000417,100025423.54649991
2023-01-05 23:15:35.060,16827.4,16832.7,16810.0,16832.7,5945.2610000004515,100014629.5301995
2023-01-06 00:28:52.374,16832.9,16865.0,16832.8,16850.4,5936.541000000326,100038667.4075005
2023-01-06 01:20:00.194,16850.5,16850.5,16795.6,16797.5,5945.559000000138,100006675.6063007
2023-01-06 02:05:42.533,16797.6,16834.2,16796.8,16830.1,5952.196000000614,100121387.00630064
2023-01-06 03:32:56.287,16830.2,16833.5,16796.3,16810.0,5948.51100000025,100013338.57409982
2023-01-06 04:37:32.012,16810.0,16817.0,16778.3,16793.8,5954.641000000073,100036858.7089999
2023-01-06 05:45:01.873,16793.9,16807.3,16773.0,16792.5,5957.069000000235,100033199.0930995
2023-01-06 06:44:37.211,16792.5,16796.5,16773.4,16787.4,5964.82700000016,100110056.71449968
2023-01-06 07:43:31.672,16787.4,16805.3,16781.9,16788.3,5956.241000000178,100027119.00799908
2023-01-06 09:08:35.630,16788.2,16788.2,16755.0,16774.3,6002.805000000103,100663094.61110012
2023-01-06 09:30:15.151,16774.3,16789.4,16762.3,16789.3,5960.626000000286,100008820.1268002
2023-01-06 10:32:55.193,16789.3,16796.8,16742.1,16742.1,5964.4950000000845,100009081.03910081
2023-01-06 11:06:07.651,16742.0,16743.0,16685.2,16714.2,5991.461000000052,100119138.77453984
2023-01-06 11:06:18.955,16714.4,16749.9,16712.7,16736.0,5978.107000000143,100046643.91299947
2023-01-06 11:16:19.196,16736.1,16746.1,16720.5,16735.6,5976.630000000175,100009803.27890003
2023-01-06 11:41:43.998,16735.5,16747.1,16720.5,16723.9,5975.901000000205,100004231.17470069
2023-01-06 12:18:00.331,16723.9,16738.8,16712.0,16718.3,5981.1740000002155,100041086.85880016
2023-01-06 13:00:58.053,16718.2,16725.7,16697.2,16725.5,5986.919000000092,100040208.08239992
2023-01-06 13:15:26.365,16725.5,16741.7,16669.0,16669.0,6037.301000000062,100915248.0752999
2023-01-06 13:30:01.712,16668.9,16761.0,16664.8,16761.0,5993.935000000088,100122718.27920024
2023-01-06 13:30:24.272,16760.9,16789.6,16732.8,16733.1,5964.453000000058,100006034.88249977
2023-01-06 13:30:54.409,16742.7,16780.5,16733.7,16758.7,5972.988000000096,100079813.06040044
2023-01-06 13:32:46.188,16758.7,16779.2,16738.0,16757.4,5966.718000000069,100013903.86329988
2023-01-06 13:37:08.444,16757.4,16812.6,16742.0,16808.4,5962.662000000096,100030934.54159977
2023-01-06 13:46:09.386,16808.7,16811.5,16764.6,16765.4,5961.0310000001155,100041350.3096
2023-01-06 13:55:19.037,16765.3,16774.0,16738.5,16740.1,5970.12000000012,100038556.51119973
2023-01-06 14:20:19.862,16740.0,16784.0,16731.0,16781.3,5968.62700000006,100020299.20399998
2023-01-06 14:35:26.910,16780.4,16781.9,16715.0,16727.6,5974.832000000065,100001275.03890036
2023-01-06 14:47:51.263,16727.6,16775.0,16720.0,16766.1,5970.0480000001135,100001364.39130029
2023-01-06 15:05:38.207,16766.2,16783.9,16757.0,16758.1,5963.300000000145,100017784.23340037
2023-01-06 15:30:05.929,16758.2,16830.0,16757.2,16822.5,5952.2140000000245,100000965.55680005
2023-01-06 15:41:02.923,16822.6,16830.0,16807.2,16819.6,5945.386000000082,100004631.39660014
2023-01-06 15:50:49.531,16819.7,16846.3,16814.4,16824.5,5945.118000000068,100073295.91450049
2023-01-06 16:03:35.114,16824.8,16825.4,16801.6,16814.2,5947.832000000154,100001339.85779993
2023-01-06 16:34:06.883,16814.3,16836.8,16806.9,16811.8,5948.1850000001905,100053755.49589962
2023-01-06 17:21:26.525,16811.8,16851.0,16805.0,16850.4,5946.570000000098,100061777.63790013
2023-01-06 18:10:18.065,16850.3,16858.6,16831.6,16844.6,5953.151000000249,100277234.73429988
2023-01-06 18:43:48.050,16846.2,16864.5,16833.8,16861.7,5991.514000000179,100954446.7336998
2023-01-06 19:33:56.254,16861.7,16900.0,16857.8,16900.0,6094.0460000000485,102871133.14049996
2023-01-06 19:39:43.144,16898.9,16933.0,16897.5,16904.4,5912.583000000044,100007742.84720008
2023-01-06 19:42:04.107,16904.3,16946.6,16896.3,16924.8,5910.992000000056,100055263.68329944
2023-01-06 19:48:13.080,16924.7,16960.0,16924.0,16954.2,5904.112000000047,100041343.2836003
2023-01-06 19:55:55.301,16954.2,16985.0,16924.0,16985.0,5987.57800000004,101515403.0901303
2023-01-06 20:02:36.432,16984.3,17015.6,16944.4,16950.0,5889.683000000094,100000160.35340017
2023-01-06 20:04:22.825,16950.1,16997.0,16942.1,16996.9,5896.769000000094,100091840.9489002
2023-01-06 20:12:24.412,16997.0,17030.0,16974.3,17010.2,5882.001000000045,100008116.50580011
2023-01-06 20:16:58.334,17010.3,17018.4,16953.1,16959.7,5888.641000000077,100006453.5662001
2023-01-06 20:26:04.190,16959.8,16959.8,16931.2,16931.8,5907.166000000148,100087155.69649994
2023-01-06 20:44:17.135,16931.8,16936.9,16895.9,16898.0,5911.470000000057,100000341.00159979
2023-01-06 20:56:57.343,16898.1,16906.6,16881.0,16906.0,5923.810000000142,100068221.19329993
2023-01-06 21:15:04.578,16905.9,16943.4,16903.9,16927.1,5910.115000000138,100011426.11930057
2023-01-06 21:45:25.005,16927.1,16950.0,16911.0,16934.4,5909.268000000217,100059059.38009901
2023-01-06 22:39:25.827,16934.5,16974.4,16930.6,16964.9,5898.842000000085,100001815.98600018
2023-01-06 23:13:58.151,16965.2,16970.4,16935.0,16940.0,5902.696000000192,100073369.84859985
2023-01-07 00:03:46.516,16939.9,16970.9,16924.8,16968.4,5903.601000000199,100037446.95439881
2023-01-07 01:01:52.816,16968.5,16973.6,16935.2,16943.6,5900.009000000269,100002634.38279957
2023-01-07 02:22:33.853,16943.6,16948.1,16927.9,16941.6,5912.697000000371,100154528.10679977
2023-01-07 04:07:16.730,16941.7,16942.0,16915.9,16916.5,5909.516000000224,100040130.79350029
2023-01-07 06:16:18.095,16916.5,16946.4,16915.8,16930.7,5908.384000000232,100052311.75030044
2023-01-07 08:13:51.517,16930.6,16936.4,16915.3,16918.0,5909.014000000402,100001713.63340014
2023-01-07 10:11:29.776,16918.1,16920.0,16903.0,16911.1,5913.7940000004655,100018660.07939906
2023-01-07 12:00:07.819,16911.0,16931.7,16902.0,16931.6,5913.9300000003705,100029403.85380062
2023-01-07 13:38:25.328,16931.6,16933.0,16900.1,16933.0,5918.626000000214,100119486.88490023
2023-01-07 14:44:06.203,16935.0,16944.0,16921.5,16921.6,5905.618000000318,100000398.27279979
2023-01-07 16:16:26.880,16921.5,16933.0,16910.4,16933.0,5917.317000000456,100128091.7563011
2023-01-07 18:42:31.388,16932.9,16945.8,16929.5,16939.3,5904.752000000274,100000400.1874995
2023-01-07 20:59:08.675,16939.4,16942.0,16922.9,16940.0,5905.808000000411,100003848.07479858
2023-01-07 23:38:56.742,16940.0,16949.3,16905.0,16912.3,5908.792000000109,100022161.98429996
2023-01-08 00:43:20.460,16912.2,16930.0,16907.0,16918.8,5918.208000000345,100135949.83820027
2023-01-08 02:31:54.018,16918.8,16939.5,16912.3,16934.7,5917.303000000429,100179197.19529973
2023-01-08 05:25:12.472,16934.7,16947.5,16927.5,16946.7,5909.187000000371,100103007.4804995
2023-01-08 08:03:08.492,16946.8,16960.0,16933.0,16959.3,5904.196000000166,100047715.17220017
2023-01-08 09:30:59.253,16958.7,16959.2,16918.4,16927.4,5913.746000000302,100131060.31170043
2023-01-08 10:47:38.686,16927.4,16933.2,16917.0,16920.8,5917.636000000184,100152979.12949978
2023-01-08 12:32:55.261,16920.9,16934.5,16912.7,16933.5,5909.23700000032,100001444.0663004
2023-01-08 14:25:53.334,16933.4,16950.0,16930.9,16941.1,5937.911000000282,100588574.45560186
2023-01-08 15:38:15.899,16941.0,16999.0,16941.0,16975.5,5892.2690000000675,100000171.28169975
2023-01-08 15:49:50.990,16975.6,17015.4,16972.9,17007.2,5892.614000000119,100101301.12579997
2023-01-08 15:58:59.138,17006.2,17015.6,16966.1,16970.2,5914.868000000085,100498469.59379992
2023-01-08 16:05:33.716,16970.3,16974.0,16940.0,16952.8,5902.441000000138,100074569.0342003
2023-01-08 16:24:22.279,16953.0,16954.2,16911.0,16911.0,5935.352000000108,100465831.50200026
2023-01-08 16:36:48.191,16910.9,16944.2,16910.2,16937.0,5908.87600000027,100040491.13500018
2023-01-08 17:22:08.790,16937.0,16937.1,16912.0,16915.1,5914.807000000415,100088800.19230118
2023-01-08 18:55:51.828,16915.0,16946.9,16915.0,16932.2,5921.082000000202,100229289.16040006
2023-01-08 20:17:17.687,16932.1,16974.6,16931.3,16959.6,5906.438000000168,100153322.92760012
2023-01-08 20:49:11.100,16959.7,16983.0,16940.1,16940.1,5895.842000000115,100008693.77700005
2023-01-08 21:51:23.597,16940.0,16995.1,16940.0,16979.8,5895.943000000197,100004869.47210012
2023-01-08 23:06:42.529,16979.7,17087.1,16977.6,17087.1,5888.189000000019,100286769.83670014
2023-01-08 23:09:08.783,17088.0,17100.0,17029.6,17046.0,5864.2010000000655,100072660.72029988
2023-01-08 23:09:53.489,17046.1,17046.1,17006.7,17044.3,5873.69600000013,100013669.84249961
2023-01-08 23:15:37.557,17044.6,17063.2,17021.7,17054.0,5866.77600000016,100000575.75299965
2023-01-08 23:30:46.079,17053.9,17068.0,17028.0,17068.0,5867.32700000017,100022517.66309981
2023-01-08 23:56:28.175,17068.0,17181.1,17067.9,17161.3,5836.430000000046,100009101.46039985
2023-01-08 23:57:15.962,17161.4,17166.6,17098.2,17127.5,5840.49900000007,100013692.49399981
2023-01-09 00:00:19.351,17127.6,17140.3,17109.0,17116.9,5841.244000000087,100019259.30610006
2023-01-09 00:05:45.339,17116.8,17179.9,17116.1,17165.4,5833.684000000082,100040456.10189967
2023-01-09 00:14:36.284,17165.5,17165.5,17098.4,17112.5,5841.67500000013,100038437.77300029
2023-01-09 00:27:27.800,17112.7,17174.7,17098.2,17174.7,5836.116000000089,100003859.5341998
