timestamp,open,high,low,close,volume,dollar_volume,close_fd,rolling_max,rolling_min,prev_max,prev_min,signal,label,vol,dist_max,dist_min
2020-05-30 22:43:49.920,9591.25,9740.0,9589.85,9730.0,10370.5390000002,100216168.75682004,1039.3524553003936,9740.0,8623.38,9621.65,8623.38,1,1,0.02095340607356122,0.011135662898252864,0.11373278520041118
2020-06-01 22:48:17.339,9706.52,9815.88,9701.0,9807.5,10239.06100000033,100013822.9828898,1004.2323714098292,9815.88,8623.38,9753.0,8623.38,1,1,0.017246135054133617,0.005556971705327556,0.1207361712974765
2020-06-01 23:01:20.528,9808.98,9939.8,9770.63,9896.53,10152.562000000462,100010633.15577048,1056.2738109776765,9939.8,8623.38,9815.88,8623.38,1,1,0.017968249622192636,0.008149321024642118,0.12864610120921185
2020-06-01 23:04:59.031,9896.7,10160.98,9866.4,10102.3,10025.38600000024,100018272.89021993,1219.8637697652666,10160.98,8623.38,9939.8,8623.38,1,0,0.019728391253236617,0.01608544588856003,0.14639438543697972
2020-06-01 23:07:34.629,10080.67,10237.26,10080.07,10200.0,9852.213000000647,100013295.8662401,1209.0688133233853,10237.26,8623.38,10160.98,8623.38,1,0,0.023027153064471968,0.003825490196078474,0.1545705882352942
2020-06-01 23:30:23.161,10150.0,10388.0,10130.11,10331.46,9755.132000000309,100000013.93593946,1237.8568685738264,10388.0,8623.38,10328.0,8623.38,1,0,0.029590326265393128,0.00033489942370188986,0.1653280368892683
2020-06-01 23:35:42.258,10331.01,10497.25,10271.86,10416.0,9668.514000000128,100029148.46125984,1260.0903301442013,10497.25,8623.38,10388.0,8623.38,1,0,0.03155798240992112,0.002688172043010753,0.17210253456221206
2020-06-11 16:58:06.417,9334.61,9337.0,9167.0,9212.0,10826.183000000296,100097882.5921501,480.7580389147552,10497.25,9167.0,10497.25,9264.15,-1,0,0.02141764319852509,-0.13951910551454624,-0.005661094224923973
2020-06-15 05:40:27.290,9112.95,9129.32,9010.0,9040.55,11021.436000000233,100000244.69474985,510.71554367984754,10015.99,9010.0,10015.99,9055.07,-1,1,0.021163989016001316,-0.1078960903927306,-0.0016060969741885658
2020-06-15 06:24:16.062,9018.16,9029.21,8930.0,8944.2,11148.015000000276,100002251.93478988,479.7838624859578,10015.99,8930.0,10015.99,8968.94,-1,1,0.021742632302579452,-0.11983072829319548,-0.0027660383265132467
2020-06-22 20:10:56.170,9581.65,9677.0,9576.4,9658.45,10393.924000000536,100037803.48034015,891.4447113511251,9677.0,8888.43,9628.22,8888.43,1,0,0.016219172252207027,0.003129901795836949,0.07972500763580082
2020-06-22 20:55:22.443,9658.37,9710.0,9629.42,9690.12,10346.822000000364,100002085.25745066,896.8996682843826,9710.0,8888.43,9677.0,8888.43,1,0,0.016948774406290553,0.0013539564009528054,0.08273272157620344
2020-06-22 21:07:28.274,9689.31,9795.0,9689.31,9716.29,10261.278000000271,100008142.37612008,902.8306257482964,9795.0,8888.43,9710.0,8888.43,1,0,0.01772495519269425,0.0006473664330727955,0.08520330290676796
2020-06-27 19:10:39.806,9096.01,9102.64,8956.0,8956.0,11070.845000000363,100011244.21822946,500.9289171392993,9795.0,8956.0,9795.0,9005.0,-1,1,0.01880626982354165,-0.09368021438142028,-0.00547119249665029
2020-06-27 19:45:55.071,8958.13,9008.92,8912.1,8913.39,11159.908000000349,100004226.14496057,501.6109465589834,9795.0,8912.1,9795.0,8956.0,-1,1,0.01880865421753736,-0.09890849609407876,-0.004780448291839647
2020-06-27 19:49:58.829,8913.38,8914.7,8816.4,8852.0,11287.186000000313,100075820.89186972,469.0261256228496,9795.0,8816.4,9795.0,8912.1,-1,1,0.018956145646314322,-0.10652959783099865,-0.006789426118391365
2020-07-06 15:51:39.294,9292.02,9339.9,9281.1,9331.27,10737.979000000418,100001442.64466992,805.4819519153334,9339.9,8816.4,9320.0,8816.4,1,0,0.016671007634216885,0.001207767002776732,0.05517684088018038
2020-07-08 13:42:50.810,9341.42,9425.0,9326.8,9423.95,10671.132000000116,100000834.50406998,848.3831947309918,9425.0,8900.0,9380.0,8900.0,1,0,0.01656711671156051,0.00466364953124759,0.0555977058452136
2020-07-08 13:51:08.029,9424.0,9467.56,9411.72,9428.54,10601.119000000295,100003597.36340992,822.6367147755136,9467.56,8900.0,9425.0,8900.0,1,0,0.01652236276903841,0.0003754557969739613,0.05605745958547143
2020-07-16 09:13:36.166,9095.27,9111.0,9050.0,9070.64,11014.658000000514,100006594.83338933,603.4402847081219,9470.0,9050.0,9470.0,9080.0,-1,1,0.011833773087236779,-0.04402776430329068,-0.0010319007258584381
2020-07-21 11:01:36.528,9341.66,9390.0,9325.0,9377.98,10694.018000000446,100013432.55352964,803.2406158550511,9390.0,9044.02,9377.89,9044.02,1,1,0.01136631546757583,9.596949449683783e-06,0.03561108042456895
2020-07-22 21:56:33.895,9364.16,9486.0,9364.16,9479.7,10614.36800000033,100007852.16243012,867.4281840015246,9486.0,9044.02,9439.6,9044.02,1,1,0.011742048530128621,0.00423009166956764,0.04595926031414499
2020-07-22 22:30:38.304,9478.61,9519.47,9465.17,9494.72,10532.53700000032,100004233.50394988,845.8695917069508,9519.47,9044.02,9486.0,9044.02,1,1,0.011760371311039467,0.0009184051767718633,0.047468487748980374
2020-07-23 14:20:18.679,9461.45,9590.0,9444.17,9585.91,10514.343000000315,100000450.91114058,890.0820207949328,9590.0,9044.02,9543.0,9044.02,1,1,0.012183135714631905,0.004476361659978015,0.056529844323595715
2020-07-23 16:29:46.844,9559.01,9613.0,9533.19,9611.76,10449.488000000603,100008615.26774056,878.4070948562094,9613.0,9044.02,9599.92,9044.02,1,1,0.012252116294980117,0.001231824348506428,0.05906722598150597
2020-07-23 16:58:37.742,9611.43,9678.32,9594.98,9650.73,10378.182000000272,100004696.94574033,894.7422308291534,9678.32,9044.02,9613.0,9044.02,1,1,0.012556866378478342,0.003909548811333398,0.06286674686785343
2020-07-25 17:12:42.166,9621.93,9700.0,9621.93,9680.0,10346.748000000209,100021149.49579982,876.1171668403567,9700.0,9044.02,9678.32,9044.02,1,1,0.011290171933553073,0.00017355371900829454,0.06570041322314045
2020-07-25 19:35:38.468,9677.96,9735.1,9664.33,9723.44,10313.465000000378,100035581.74017014,882.3479214101844,9735.1,9044.02,9710.0,9044.02,1,1,0.011065509935196425,0.0013822268662120102,0.06987444772631908
2020-07-26 08:40:55.247,9729.65,9794.62,9729.61,9777.88,10243.94100000026,100005270.69175015,901.4965299427258,9794.62,9044.02,9740.0,9044.02,1,1,0.010769712996408732,0.0038740504076547476,0.0750530789905377
2020-07-26 09:48:15.142,9774.22,9842.42,9772.0,9840.0,10224.448000000377,100351879.5897203,935.8028403219196,9842.42,9068.03,9794.62,9044.02,1,1,0.011103134971121961,0.004611788617886098,0.08089227642276418
2020-07-26 09:58:37.779,9841.5,9972.84,9832.96,9962.81,10120.454000000234,100013548.73931046,1033.5768909399667,9972.84,9068.03,9842.42,9068.03,1,1,0.01191428712238962,0.012083940173505208,0.08981201086841954
2020-07-26 10:03:19.261,9962.99,10108.43,9944.3,10044.17,9976.560000000352,100058782.1888402,1067.008787046092,10108.43,9068.03,9972.84,9068.03,1,1,0.013098272698706798,0.007101632091053808,0.09718473502539278
2020-07-26 10:04:22.600,10043.54,10290.0,10031.69,10284.42,9874.176000000292,100003479.1913493,1262.5966540064271,10290.0,9068.03,10108.43,9068.03,1,0,0.0158406579747803,0.01711229218565556,0.11827502182913567
2020-07-27 13:14:29.011,10341.09,10399.0,10304.6,10371.8,9660.108000000306,100013922.47870994,1033.6546833969842,10399.0,9108.0,10360.0,9108.0,1,1,0.019839239489014674,0.0011377003027439089,0.12184963072947795
2020-07-27 14:45:30.479,10350.71,10434.59,10335.04,10429.69,9618.323000000177,100015407.37128024,1060.9437629890672,10434.59,9108.0,10399.0,9108.0,1,1,0.019076607693713592,0.002942561092419862,0.12672380483024906
2020-07-27 16:33:02.329,10424.99,10529.63,10421.5,10503.83,9544.776000000173,100002985.13238028,1090.1432934056684,10529.63,9108.0,10458.58,9108.0,1,1,0.019096011652745777,0.004307952432588875,0.1328877180990172
2020-07-27 16:45:02.668,10460.97,10583.58,10431.4,10553.68,9509.5450000002,100012276.7276997,1106.8687002404768,10583.58,9108.0,10529.63,9108.0,1,1,0.01969049674141663,0.002278825964024027,0.1369834976993807
2020-07-27 16:50:18.600,10553.9,10672.0,10547.55,10592.92,9420.23000000019,100000233.42076986,1113.5657696199742,10672.0,9108.0,10583.58,9108.0,1,1,0.02024704894906069,0.0008817209985537647,0.14018042239533576
2020-07-27 16:55:59.788,10656.33,10803.34,10656.11,10738.0,9316.05700000032,100007803.26941033,1200.2678128076386,10803.34,9108.0,10720.0,9108.0,1,1,0.02203156222458726,0.0016762898118830322,0.1517973551871857
2020-07-27 16:58:09.675,10736.72,10835.0,10680.0,10807.72,9305.496000000185,100005259.64634024,1229.1967993406124,10835.0,9108.0,10803.34,9108.0,1,1,0.023280366450796345,0.00040526586551087557,0.15726906322517603
2020-07-27 17:00:49.269,10808.0,10950.0,10797.77,10940.3,9199.96300000027,100054503.65779015,1320.9843143022645,10950.0,9108.0,10835.0,9108.0,1,1,0.025066808100243112,0.0096249645804959,0.16748169611436609
2020-07-27 21:38:40.645,10861.64,11000.0,10857.48,11000.0,9158.62700000039,100040311.3776006,1242.865631570352,11000.0,9108.0,10997.24,9108.0,1,1,0.032891274020476174,0.00025090909090911076,0.172
2020-07-27 21:53:17.403,10999.99,11135.09,10999.99,11110.0,9201.018000000588,101655274.12093966,1304.831373519055,11135.09,9108.0,11000.0,9108.0,1,1,0.03373404523187072,0.009900990099009901,0.1801980198019802
2020-07-27 22:04:57.221,11185.9,11290.0,11150.0,11270.0,8992.520000000448,100857791.78101972,1349.6609853716272,11290.0,9108.0,11196.0,9108.0,1,1,0.0358287711457253,0.0065661047027506655,0.19183673469387755
2020-07-27 22:09:48.865,11269.99,11400.0,11250.0,11302.0,8819.549000000365,100004893.9601402,1336.3036497115263,11400.0,9108.0,11290.0,9108.0,1,1,0.036647557683890976,0.0010617589807113785,0.1941249336400637
2020-08-01 05:09:04.400,11455.93,11492.5,11400.0,11490.0,8732.353000000361,100016510.46572009,1157.8897606261708,11492.5,9272.0,11488.0,9272.0,1,1,0.02330896007879632,0.00017406440382941688,0.19303742384682332
2020-08-01 05:29:25.722,11489.28,11528.38,11450.0,11516.41,8699.204000000256,100024144.0592592,1164.0862640919368,11528.38,9272.0,11492.5,9272.0,1,1,0.023151745562004927,0.0020761678335522835,0.19488799026780046
2020-08-01 05:43:48.434,11516.51,11588.0,11510.77,11567.68,8658.16100000037,100023258.73446004,1197.142685646766,11588.0,9272.0,11528.38,9272.0,1,1,0.023053624972302098,0.003397396885114482,0.1984563888350992
2020-08-01 05:51:17.106,11566.76,11673.0,11564.08,11620.42,8604.400000000296,100002947.95828044,1224.5965456908616,11673.0,9272.0,11588.0,9272.0,1,0,0.023031039642237204,0.0027899163713531933,0.20209424444211138
2020-08-01 06:15:00.676,11661.36,11760.0,11655.2,11759.91,8553.110000000273,100070062.70286009,1309.2975758729517,11760.0,9272.0,11673.0,9272.0,1,0,0.023337138316244434,0.007390362681347039,0.2115585918599717
2020-08-01 19:21:09.445,11727.15,11819.67,11721.71,11785.95,8491.018000000387,100007178.62105966,1219.4979231932612,11819.67,9364.16,11765.05,9364.16,1,0,0.02024999881985795,0.0017732978673761092,0.2054811024991622
2020-08-01 19:32:45.327,11785.96,11886.19,11785.96,11850.0,8446.80500000035,100106436.60447042,1258.6885174474735,11886.19,9364.16,11819.67,9364.16,1,0,0.020148047896111607,0.0025594936708860697,0.20977552742616035
2020-08-02 01:17:33.100,11838.2,11919.38,11821.11,11896.23,8430.25800000055,100014933.18332978,1236.7273439175096,11919.38,9439.86,11887.45,9439.86,1,0,0.01907058276353172,0.0007380489449177459,0.20648306228107552
2020-08-02 01:41:43.538,11896.1,11955.85,11895.33,11952.0,8382.85300000038,100006259.01499031,1267.8807768834777,11955.85,9439.86,11919.38,9439.86,1,0,0.019065141616548226,0.0027292503346720886,0.2101857429718875
2020-08-02 03:11:01.944,11901.16,11993.33,11885.0,11988.22,8371.589000000433,100056183.53323998,1271.3222777701649,11993.33,9439.86,11980.0,9439.86,1,0,0.018928348018794085,0.0006856731024288298,0.21257200818803784
2020-08-02 03:55:01.770,11988.21,12037.99,11957.05,12002.22,8338.335000000337,100075903.99609056,1257.062410600678,12037.99,9439.86,11993.33,9439.86,1,0,0.018865421720510582,0.0007406963045169492,0.21349050425671243
2020-08-02 04:05:38.668,12001.91,12148.47,12000.0,12148.0,8280.29000000028,100023272.0694601,1386.6483220387272,12148.47,9439.86,12037.99,9439.86,1,0,0.019082686977192787,0.009055811656239728,0.22292887718142898
2020-08-17 13:21:10.492,12057.21,12182.0,12016.0,12159.41,8278.298000000232,100012989.3012998,1246.9348490996908,12182.0,11127.0,12100.0,11127.0,1,0,0.014606994078820306,0.004885927853407349,0.08490625778717881
2020-08-17 15:32:10.956,12238.39,12340.75,12238.0,12281.78,8140.502000000173,100000469.89297014,1222.8736670086564,12340.75,11127.0,12264.68,11127.0,1,0,0.016172872575553606,0.0013923063269330963,0.09402383042197471
2020-08-17 15:36:00.462,12281.85,12385.67,12250.59,12354.58,8130.589000000286,100054325.08587988,1272.6259795512924,12385.67,11127.0,12340.75,11127.0,1,0,0.016685046080714985,0.0011194229184642397,0.09936234173885311
2020-08-17 15:44:43.201,12354.59,12453.16,12346.13,12413.99,8068.451000000188,100001204.73735006,1298.5172527340528,12453.16,11127.0,12385.67,11127.0,1,0,0.017526696409980454,0.0022812971494257455,0.1036725500826084
2020-08-25 17:02:20.119,11355.53,11359.76,11268.32,11276.74,8850.407000000254,100028927.63444988,718.5901873559687,12499.42,11268.32,12499.42,11311.29,-1,1,0.01841195286204189,-0.10842495260154977,-0.003063828730643882
2020-08-25 17:40:45.365,11290.0,11293.77,11183.32,11232.19,8894.964000000193,100004670.5477198,716.605980990631,12499.42,11183.32,12499.42,11268.32,-1,1,0.019034248670467588,-0.1128212752811339,-0.0032166478665335255
2020-09-01 06:30:41.679,11835.01,11933.28,11823.71,11928.54,8426.255000000278,100036589.78678012,1146.3985994796694,11933.28,11130.0,11863.14,11130.0,1,0,0.013999794652155046,0.005482649175842262,0.06694364943236983
2020-09-01 15:19:08.213,11945.23,11989.0,11938.17,11987.56,8358.361000000305,100013569.01333947,1114.4671592047198,11989.0,11130.0,11965.0,11130.0,1,0,0.014455222246724332,0.001881950955824162,0.07153749386864379
2020-09-01 15:47:52.060,11987.44,12061.07,11979.03,12060.21,8316.0020000003,100048083.38097984,1165.0147442287252,12061.07,11130.0,11989.0,11130.0,1,0,0.014708071517061992,0.005904540634035322,0.07713049772765145
2020-09-03 12:10:34.374,11158.19,11177.49,11006.1,11009.54,8996.722000000163,100003032.13593008,580.7790782167722,12061.07,11006.1,12061.07,11130.0,-1,0,0.026965994407510973,-0.09551080244951185,-0.010941419895835714
2020-09-03 12:11:54.743,11009.54,11039.24,10850.0,11000.0,9155.50500000028,100237590.74521928,629.9320342863502,12061.07,10850.0,12061.07,11006.1,-1,0,0.026840660663307522,-0.09646090909090907,-0.0005545454545454877
2020-09-03 12:24:52.610,10986.47,10987.0,10670.01,10670.01,9225.569000000143,100205472.46175016,357.28384874021685,12061.07,10670.01,12061.07,10850.0,-1,0,0.02713610099111075,-0.1303710118359776,-0.016868775193275336
2020-09-03 23:23:28.949,10566.74,10566.89,10352.99,10440.72,9551.862000000405,100009430.65595914,461.2432869681779,12061.07,10352.99,12061.07,10443.6,-1,0,0.028563098995755036,-0.15519523557762305,-0.00027584304530731775
2020-09-03 23:27:50.737,10440.75,10458.11,10171.0,10215.84,9695.895000000291,100004286.50360002,288.1472603234688,12061.07,10171.0,12061.07,10352.99,-1,0,0.029994959230227224,-0.18062440288806397,-0.013425229839151712
2020-09-03 23:29:31.234,10216.2,10268.75,10055.79,10137.87,9861.023000000472,100038517.9182894,300.11710016450525,12061.07,10055.79,12061.07,10171.0,-1,0,0.031584817521104175,-0.18970454345932614,-0.0032679448444297666
2020-09-04 14:50:22.018,10151.61,10152.67,9879.63,9880.0,9993.991000000193,100107199.8754298,247.13713573262064,12061.07,9879.63,12061.07,9901.16,-1,1,0.034885531504241306,-0.2207560728744939,-0.0021417004048582848
2020-09-14 15:32:49.680,10657.04,10746.06,10654.12,10734.99,9351.24900000023,100031199.32279988,958.7812231825192,10746.06,9808.58,10692.23,9808.58,1,0,0.020204908272396207,0.003983236127839916,0.08629817074817954
2020-09-15 00:44:29.737,10664.34,10756.21,10648.2,10755.94,9348.818000000423,100003339.04514971,943.976455875003,10756.21,9808.58,10746.06,9808.58,1,0,0.021827164902006247,0.0009185622084170252,0.08807784349856922
2020-09-15 02:20:55.345,10755.0,10820.3,10742.28,10815.08,9275.2970000003,100001450.43209995,973.2080289722726,10820.3,9808.58,10756.21,9808.58,1,0,0.022213235389358855,0.005443325430787456,0.09306449882941227
2020-09-15 12:06:49.656,10843.49,10923.42,10838.82,10922.0,9196.181000000195,100051082.48809992,1001.9341810192018,10923.42,9808.58,10880.0,9808.58,1,0,0.0218506519900771,0.003845449551364219,0.10194286760666545
2020-09-16 15:14:22.678,10929.79,11012.27,10910.16,11011.34,9129.756000000358,100085043.91468076,995.5598646617218,11012.27,9842.01,10950.0,9842.01,1,0,0.01759950839949244,0.005570620832705206,0.10619325168417286
2020-09-16 16:01:06.799,10981.61,11049.73,10976.0,11039.88,9086.341000000482,100014665.14152944,991.1126701464837,11049.73,9842.01,11021.93,9842.01,1,0,0.01741041056647893,0.001625923470182548,0.10850389678148667
2020-09-16 16:38:53.174,11040.02,11089.08,11026.71,11057.92,9039.59200000036,100001338.8385902,987.0965869030042,11089.08,9842.01,11049.73,9842.01,1,0,0.017319867946059896,0.0007406456187059148,0.10995829233707603
2020-09-19 11:53:44.844,11079.52,11177.0,11061.94,11125.82,8983.650000000338,100003985.8741502,1011.1900592166584,11177.0,10171.0,11089.08,10171.0,1,0,0.014506514176551938,0.003302228509898577,0.08582019123084858
2020-09-23 20:01:33.235,10298.82,10318.0,10226.3,10227.01,9730.726000000415,100001521.79903008,591.0097471681747,11177.0,10226.3,11177.0,10241.57,-1,1,0.019019657723627563,-0.09289029735963882,-0.0014236810172278593
2020-09-23 20:37:40.038,10229.46,10252.52,10166.86,10172.51,9786.353000000312,100002547.11573984,561.8120621872677,11177.0,10166.86,11177.0,10226.3,-1,1,0.019062030703458892,-0.0987455406777678,-0.005287780498618242
2020-10-08 14:41:50.472,10859.84,10940.0,10843.81,10940.0,9192.649000000263,100056328.58432028,997.4814943963592,10940.0,10371.03,10935.14,10371.03,1,1,0.013783012909822227,0.00044424131627061994,0.052008226691041985
2020-10-09 09:35:34.712,10864.02,10989.6,10863.91,10987.17,9159.8440000003,100002679.3626896,986.4939735596272,10989.6,10371.03,10958.0,10371.03,1,1,0.016863113723820922,0.0026549147778727436,0.05607813476991795
2020-10-09 10:49:19.479,10973.19,11048.18,10970.11,11030.0,9086.26300000024,100016001.04582994,983.4833380507972,11048.18,10371.03,11019.0,10371.03,1,1,0.017594380955676604,0.0009972801450589303,0.05974342701722569
2020-10-09 11:05:24.632,11029.99,11070.0,11024.03,11054.14,9056.730000000362,100004135.81571004,984.1424794775412,11070.0,10371.03,11048.18,10371.03,1,1,0.018076971090436728,0.0005391645121193623,0.061796756690253495
2020-10-10 02:05:12.686,11095.0,11330.0,11091.89,11226.1,8948.409000000156,100027398.52735,1082.8172822563083,11330.0,10371.03,11110.0,10371.03,1,1,0.01798728342396982,0.010341970942713887,0.07616803698523973
2020-10-12 13:38:58.001,11388.03,11548.0,11383.06,11548.0,8751.418000000158,100072792.8260296,1156.548377504605,11548.0,10460.0,11494.0,10460.0,1,1,0.01763554272996654,0.004676134395566332,0.09421544856252165
2020-10-12 15:29:28.221,11514.99,11600.0,11487.84,11550.25,8657.740000000273,100004457.85217004,1070.8861845117865,11600.0,10460.0,11548.0,10460.0,1,1,0.016786841889749424,0.0001948009783338023,0.09439189627930131
2020-10-12 20:54:55.765,11559.04,11704.7,11555.94,11622.74,8601.787000000337,100007954.66143024,1092.740449711442,11704.7,10460.0,11600.0,10460.0,1,0,0.016055520887836277,0.0019565093945145278,0.1000400938160881
2020-10-19 15:45:37.638,11740.13,11829.0,11738.78,11812.0,8489.014000000261,100015815.98735967,1132.0838679741064,11829.0,11011.0,11798.0,11011.0,1,1,0.011833588900831906,0.0011852353538774128,0.06781239417541483
2020-10-20 10:24:44.948,11771.96,11877.01,11770.47,11876.0,8461.733000000255,100012496.55194049,1128.2849411050138,11877.01,11157.0,11848.0,11157.0,1,1,0.01310850343003958,0.0023576961940047153,0.060542270124621086
2020-10-20 11:01:36.511,11875.84,11914.93,11847.49,11906.01,8416.04200000026,100040705.18455988,1124.29584082395,11914.93,11157.0,11877.01,11157.0,1,1,0.01337701012154506,0.0024357446365323057,0.0629102444899677
2020-10-20 17:08:25.293,11964.89,12020.0,11933.18,12017.0,8359.23600000024,100074923.4629398,1132.0572524806705,12020.0,11157.0,11989.0,11157.0,1,1,0.01230447295555788,0.002330032454023467,0.07156528251643506
2020-10-21 02:34:49.174,12007.29,12087.0,11999.71,12061.32,8310.551000000274,100161598.65457007,1138.947848469263,12087.0,11157.0,12045.78,11157.0,1,1,0.011313840761277496,0.0012884161932524014,0.0749768682034802
2020-10-21 02:54:46.524,12061.32,12142.0,12053.65,12141.0,8260.538000000255,100003167.59299035,1195.450656277124,12142.0,11157.0,12087.0,11157.0,1,1,0.011410649774903634,0.004447739065974796,0.08104768964665184
2020-10-21 03:00:32.420,12140.99,12184.8,12122.57,12158.45,8235.372000000247,100082194.72125,1178.6243932002108,12184.8,11157.0,12142.0,11157.0,1,1,0.011536988129273612,0.001352968511611326,0.08236658455641967
2020-10-21 03:08:04.254,12158.46,12197.16,12130.01,12195.38,8222.356000000256,100042662.7166902,1195.121452964735,12197.16,11157.0,12184.8,11157.0,1,1,0.011744674663677663,0.000867541642818832,0.0851453583242178
2020-10-21 03:49:18.967,12168.19,12245.92,12162.12,12245.0,8203.524000000394,100011695.20357025,1209.9377697769633,12245.92,11157.0,12232.9,11157.0,1,1,0.012316079971671128,0.0009881584320130964,0.0888525928950592
2020-10-21 04:23:12.437,12245.0,12294.96,12226.0,12257.76,8156.852000000498,100014384.87468038,1195.1317617984823,12294.96,11157.0,12245.92,11157.0,1,1,0.012622100126721417,0.0009659187322969405,0.08980107295297021
2020-10-21 11:25:56.496,12194.47,12300.0,12173.02,12298.64,8175.323000000251,100010433.45977984,1208.9867974289482,12300.0,11157.0,12294.96,11157.0,1,1,0.013540328603246669,0.000299220076366191,0.09282652390833454
2020-10-21 11:48:21.946,12301.82,12346.44,12280.0,12308.13,8122.027000000259,100008870.89406036,1185.9244171434566,12346.44,11157.0,12300.0,11157.0,1,1,0.013657063870229717,0.0006605390095814068,0.09352598648210567
2020-10-21 12:43:03.411,12379.07,12424.0,12350.84,12391.41,8072.715000000224,100003775.43927991,1202.949090692271,12424.0,11157.0,12382.23,11157.0,1,1,0.014408155455757717,0.0007408357886632991,0.0996182032553196
