open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1659312000000,-0.00047758,0.00041921,-0.00093531,-0.00034624,0,1659315599999,0,720,0,0,0
1659315600000,-0.00035604,0.00001260,-0.00096677,-0.00036626,0,1659319199999,0,720,0,0,0
1659319200000,-0.00041266,0,-0.00082903,-0.00023695,0,1659322799999,0,720,0,0,0
1659322800000,-0.00027914,0.00014076,-0.00066104,-0.00036540,0,1659326399999,0,720,0,0,0
1659326400000,-0.00035181,-0.00007953,-0.00090919,-0.00067099,0,1659329999999,0,720,0,0,0
1659330000000,-0.00062088,0.00029432,-0.00085813,-0.00025697,0,1659333599999,0,720,0,0,0
1659333600000,-0.00027074,0.00007583,-0.00120926,-0.00022040,0,1659337199999,0,720,0,0,0
1659337200000,-0.00026793,0.00067787,-0.00103864,-0.00042820,0,1659340799999,0,720,0,0,0
1659340800000,-0.00037773,0.00023916,-0.00082191,-0.00029799,0,1659344399999,0,720,0,0,0
1659344400000,-0.00030012,-0.00000621,-0.00082668,-0.00034892,0,1659347999999,0,720,0,0,0
1659348000000,-0.00028150,0.00013941,-0.00144438,-0.00029250,0,1659351599999,0,720,0,0,0
1659351600000,-0.00038512,0.00122574,-0.00109732,-0.00058264,0,1659355199999,0,720,0,0,0
1659355200000,-0.00055604,0.00010912,-0.00110699,-0.00058445,0,1659358799999,0,720,0,0,0
1659358800000,-0.00053773,0.00053191,-0.00106867,-0.00021369,0,1659362399999,0,720,0,0,0
1659362400000,-0.00047730,0.00082757,-0.00128971,-0.00041910,0,1659365999999,0,720,0,0,0
1659366000000,-0.00047904,0.00018094,-0.00109912,-0.00044996,0,1659369599999,0,720,0,0,0
1659369600000,-0.00068240,0.00012443,-0.00131817,-0.00020180,0,1659373199999,0,720,0,0,0
1659373200000,-0.00009184,0.00019290,-0.00193948,-0.00018371,0,1659376799999,0,720,0,0,0
1659376800000,-0.00017731,0.00024402,-0.00123994,-0.00050474,0,1659380399999,0,720,0,0,0
1659380400000,-0.00047738,0.00013443,-0.00087350,-0.00032726,0,1659383999999,0,720,0,0,0
1659384000000,-0.00018957,0.00029201,-0.00105963,0.00002373,0,1659387599999,0,720,0,0,0
1659387600000,0.00018198,0.00019083,-0.00090855,-0.00016176,0,1659391199999,0,720,0,0,0
1659391200000,-0.00021533,0.00060018,-0.00097571,-0.00062107,0,1659394799999,0,720,0,0,0
