1606780800000,0.00138264,0.00225808,0.00012734,0.00078277,0,1606784399999,0,720,0,0,0
1606784400000,0.00080706,0.00190009,0.00029649,0.00092467,0,1606787999999,0,720,0,0,0
1606788000000,0.00089532,0.00170646,0.00033868,0.00117627,0,1606791599999,0,720,0,0,0
1606791600000,0.00105051,0.00151188,-0.00127054,0.00104829,0,1606795199999,0,720,0,0,0
1606795200000,0.00042143,0.00168007,-0.00051006,0.00037989,0,1606798799999,0,720,0,0,0
1606798800000,0.00048139,0.00186419,0.00020836,0.00066602,0,1606802399999,0,720,0,0,0
1606802400000,0.00070815,0.00168909,0.00016923,0.00090769,0,1606805999999,0,720,0,0,0
1606806000000,0.00106907,0.00179381,0.00050459,0.00102651,0,1606809599999,0,720,0,0,0
1606809600000,0.00098363,0.00231288,0.00020323,0.00091359,0,1606813199999,0,720,0,0,0
1606813200000,0.00137078,0.00184178,0.00038445,0.00123679,0,1606816799999,0,720,0,0,0
1606816800000,0.00116864,0.00340092,0.00084862,0.00176166,0,1606820399999,0,720,0,0,0
1606820400000,0.00171541,0.00612382,-0.00423138,0.00053900,0,1606823999999,0,720,0,0,0
1606824000000,0.00125504,0.00430761,-0.00345537,0.00119085,0,1606827599999,0,720,0,0,0
1606827600000,0.00094064,0.00263274,-0.00202145,0.00010833,0,1606831199999,0,720,0,0,0
1606831200000,0.00043086,0.00140407,-0.00117465,0.00048414,0,1606834799999,0,720,0,0,0
1606834800000,0.00047441,0.00186796,-0.00090087,0.00034807,0,1606838399999,0,720,0,0,0
1606838400000,0.00026078,0.00215620,-0.00059288,0.00102811,0,1606841999999,0,720,0,0,0
1606842000000,0.00082430,0.00190060,-0.00133267,0.00021624,0,1606845599999,0,720,0,0,0
1606845600000,0.00074892,0.00129338,-0.00085494,0.00128868,0,1606849199999,0,172,0,0,0
1606849200000,0.00128868,0.00128868,0.00128868,0.00128868,0,1606852799999,0,0,0,0,0
1606852800000,0.00128868,0.00128868,0.00128868,0.00128868,0,1606856399999,0,0,0,0,0
1606856400000,0.00128868,0.00128868,0.00128868,0.00128868,0,1606859999999,0,0,0,0,0
1606860000000,0.00128868,0.00128868,0.00128868,0.00128868,0,1606863599999,0,0,0,0,0
1606867200000,0.00031532,0.00128323,-0.00116058,0.00071036,0,1606870799999,0,692,0,0,0
1606870800000,0.00058281,0.00156502,-0.00078755,0.00069362,0,1606874399999,0,720,0,0,0
1606874400000,0.00042750,0.00087116,-0.00087781,-0.00003960,0,1606877999999,0,720,0,0,0
1606878000000,0.00001627,0.00121070,-0.00073968,0.00040694,0,1606881599999,0,720,0,0,0
1606881600000,0.00068238,0.00138435,-0.00148872,0.00044243,0,1606885199999,0,720,0,0,0
1606885200000,0.00013255,0.00120223,-0.00061445,0.00033369,0,1606888799999,0,720,0,0,0
1606888800000,0.00025648,0.00169841,-0.00072707,0.00027487,0,1606892399999,0,720,0,0,0
1606892400000,0.00020039,0.00143007,-0.00056264,0.00091518,0,1606895999999,0,719,0,0,0
1606896000000,0.00050470,0.00222764,-0.00020214,0.00136869,0,1606899599999,0,720,0,0,0
1606899600000,0.00123814,0.00176669,-0.00135522,0.00039296,0,1606903199999,0,720,0,0,0
1606903200000,0.00061550,0.00144251,-0.00028134,0.00015882,0,1606906799999,0,720,0,0,0
1606906800000,0.00019143,0.00114971,-0.00056537,-0.00010950,0,1606910399999,0,720,0,0,0
1606910400000,-0.00010278,0.00120447,-0.00117888,-0.00010897,0,1606913999999,0,720,0,0,0
1606914000000,0.00033430,0.00120984,-0.00045719,0.00059377,0,1606917599999,0,720,0,0,0
1606917600000,0.00058481,0.00156589,-0.00082680,0.00056908,0,1606921199999,0,720,0,0,0
1606921200000,0.00049810,0.00136782,-0.00124556,0.00041528,0,1606924799999,0,720,0,0,0
1606924800000,0.00060362,0.00144579,-0.00061259,0.00043766,0,1606928399999,0,720,0,0,0
1606928400000,0.00040263,0.00161423,-0.00069210,0.00025242,0,1606931999999,0,720,0,0,0
1606932000000,0.00018978,0.00104701,-0.00075951,0.00020134,0,1606935599999,0,720,0,0,0
1606935600000,0.00017825,0.00112398,-0.00064370,0.00010498,0,1606939199999,0,720,0,0,0
1606939200000,-0.00010750,0.00096413,-0.00028873,0.00001616,0,1606942799999,0,720,0,0,0
1606942800000,0.00010220,0.00098126,-0.00063063,0.00035664,0,1606946399999,0,720,0,0,0
1606946400000,0.00033684,0.00132090,-0.00043048,-0.00005963,0,1606949999999,0,720,0,0,0
1606950000000,0,0.00120007,-0.00048635,0,0,1606953599999,0,720,0,0,0
1606953600000,-0.00036926,0.00127695,-0.00036926,0.00004585,0,1606957199999,0,720,0,0,0
1606957200000,0.00010929,0.00095471,-0.00119482,0.00042843,0,1606960799999,0,720,0,0,0
1606960800000,0.00039321,0.00165495,-0.00028084,0.00033647,0,1606964399999,0,720,0,0,0
1606964400000,0.00025197,0.00173700,-0.00036175,0.00018470,0,1606967999999,0,720,0,0,0
1606968000000,0.00034199,0.00086812,-0.00022303,0.00046454,0,1606971599999,0,718,0,0,0
1606971600000,0.00048648,0.00150703,-0.00051686,0.00008375,0,1606975199999,0,720,0,0,0
1606975200000,0.00028715,0.00096796,-0.00067769,0.00035745,0,1606978799999,0,719,0,0,0
1606978800000,0.00063070,0.00219970,-0.00051254,0.00044108,0,1606982399999,0,720,0,0,0
1606982400000,0.00030555,0.00243449,0,0.00108518,0,1606985999999,0,720,0,0,0
1606986000000,0.00112670,0.00234781,-0.00063286,0.00072438,0,1606989599999,0,720,0,0,0
1606989600000,0.00057626,0.00154932,0.00004254,0.00112927,0,1606993199999,0,720,0,0,0
1606993200000,0.00097236,0.00197142,0.00012196,0.00137822,0,1606996799999,0,720,0,0,0
1606996800000,0.00103742,0.00197851,-0.00026777,0.00056746,0,1607000399999,0,720,0,0,0
1607000400000,0.00046989,0.00115569,0.00003666,0.00059390,0,1607003999999,0,720,0,0,0
1607004000000,0.00041268,0.00133151,0.00025041,0.00069319,0,1607007599999,0,720,0,0,0
1607007600000,0.00055287,0.00227295,0.00016377,0.00124332,0,1607011199999,0,720,0,0,0
1607011200000,0.00206720,0.00231610,0,0.00091614,0,1607014799999,0,720,0,0,0
1607014800000,0.00077495,0.00165009,-0.00080900,0.00080402,0,1607018399999,0,720,0,0,0
1607018400000,0.00068264,0.00137175,0.00012687,0.00113468,0,1607021999999,0,720,0,0,0
1607022000000,0.00052893,0.00119921,0.00016590,0.00047760,0,1607025599999,0,720,0,0,0
1607025600000,0.00037158,0.00115681,-0.00003136,0.00056600,0,1607029199999,0,720,0,0,0
1607029200000,0.00057038,0.00155721,-0.00001023,0.00066719,0,1607032799999,0,720,0,0,0
1607032800000,0.00059384,0.00135173,-0.00018951,0.00050666,0,1607036399999,0,720,0,0,0
