1593561600000,0.00018023,0.00036063,-0.00029455,0.00008771,0,1593565199999,0,60,0,0,0
1593565200000,0.00008750,0.00027117,-0.00024478,0.00002157,0,1593568799999,0,60,0,0,0
1593568800000,0.00006706,0.00023814,-0.00018180,-0.00000944,0,1593572399999,0,60,0,0,0
1593572400000,0.00000977,0.00009268,-0.00040866,-0.00006402,0,1593575999999,0,60,0,0,0
1593576000000,0.00005000,0.00020820,-0.00031823,-0.00008994,0,1593579599999,0,60,0,0,0
1593579600000,-0.00009404,0.00025890,-0.00019877,-0.00004623,0,1593583199999,0,60,0,0,0
1593583200000,-0.00011911,0.00041519,-0.00011911,-0.00002272,0,1593586799999,0,60,0,0,0
1593586800000,0.00000643,0.00020575,-0.00014607,0.00014782,0,1593590399999,0,60,0,0,0
1593590400000,0.00001196,0.00085811,-0.00015599,-0.00002443,0,1593593999999,0,60,0,0,0
1593594000000,0.00010218,0.00029509,-0.00011207,0.00020002,0,1593597599999,0,60,0,0,0
1593597600000,0.00013505,0.00029201,-0.00018613,0.00007019,0,1593601199999,0,60,0,0,0
1593601200000,0.00006250,0.00034792,-0.00008589,-0.00008589,0,1593604799999,0,60,0,0,0
1593604800000,-0.00021028,0.00047282,-0.00021028,0.00003771,0,1593608399999,0,60,0,0,0
1593608400000,0.00011844,0.00026159,-0.00021452,-0.00021452,0,1593611999999,0,60,0,0,0
1593612000000,0.00002500,0.00015697,-0.00031103,0.00009748,0,1593615599999,0,60,0,0,0
1593615600000,0.00018204,0.00022508,-0.00030588,0.00002770,0,1593619199999,0,60,0,0,0
1593619200000,0,0.00029108,-0.00040084,-0.00001062,0,1593622799999,0,60,0,0,0
1593622800000,0.00004774,0.00007583,-0.00057207,-0.00044702,0,1593626399999,0,60,0,0,0
1593626400000,-0.00051693,-0.00019870,-0.00073692,-0.00025560,0,1593629999999,0,60,0,0,0
1593630000000,-0.00022795,0.00021871,-0.00029088,0.00009870,0,1593633599999,0,60,0,0,0
1593633600000,-0.00025621,0.00013590,-0.00070324,0.00003120,0,1593637199999,0,60,0,0,0
1593637200000,0.00006635,0.00024941,-0.00020371,-0.00000094,0,1593640799999,0,60,0,0,0
1593640800000,0.00011591,0.00028343,-0.00013662,0.00017823,0,1593644399999,0,60,0,0,0
1593644400000,0.00000083,0.00020625,-0.00012095,0.00004667,0,1593647999999,0,60,0,0,0
1593648000000,0.00016589,0.00022230,-0.00028192,0.00018681,0,1593651599999,0,60,0,0,0
1593651600000,0.00008750,0.00023554,-0.00008782,0.00008299,0,1593655199999,0,60,0,0,0
1593655200000,0.00007500,0.00014339,-0.00021713,-0.00018140,0,1593658799999,0,60,0,0,0
1593658800000,-0.00009037,0.00010633,-0.00025703,0.00005021,0,1593662399999,0,60,0,0,0
1593662400000,-0.00009683,0.00023545,-0.00013720,0.00023545,0,1593665999999,0,60,0,0,0
1593666000000,0.00012689,0.00056867,0.00003562,0.00034711,0,1593669599999,0,60,0,0,0
1593669600000,0.00024380,0.00054020,0.00001750,0.00006246,0,1593673199999,0,60,0,0,0
1593673200000,0.00007011,0.00028645,-0.00002069,0.00000021,0,1593676799999,0,60,0,0,0
1593676800000,0.00005140,0.00057426,-0.00004074,0.00023887,0,1593680399999,0,60,0,0,0
1593680400000,0.00023970,0.00064190,0.00008708,0.00034424,0,1593683999999,0,60,0,0,0
1593684000000,0.00035297,0.00062296,0.00017272,0.00047714,0,1593687599999,0,60,0,0,0
1593687600000,0.00036234,0.00056697,0.00014331,0.00027688,0,1593691199999,0,60,0,0,0
