1627776000000,-0.00005706,0.00054259,-0.00137676,-0.00022490,0,1627779599999,0,720,0,0,0
1627779600000,-0.00014992,0.00022453,-0.00133737,-0.00043151,0,1627783199999,0,720,0,0,0
1627783200000,-0.00034030,0.00026318,-0.00068235,-0.00011088,0,1627786799999,0,720,0,0,0
1627786800000,-0.00012070,0.00068194,-0.00069355,-0.00043169,0,1627790399999,0,720,0,0,0
1627790400000,-0.00027808,0.00079266,-0.00075965,0.00021192,0,1627793999999,0,720,0,0,0
1627794000000,0.00019429,0.00068460,-0.00069897,0.00001115,0,1627797599999,0,720,0,0,0
1627797600000,0.00018705,0.00081747,-0.00046270,-0.00025018,0,1627801199999,0,720,0,0,0
1627801200000,-0.00025057,0.00052319,-0.00057841,0.00018491,0,1627804799999,0,720,0,0,0
1627804800000,0.00008152,0.00074916,-0.00037519,0.00023904,0,1627808399999,0,720,0,0,0
1627808400000,0.00026207,0.00054956,-0.00044231,0.00023772,0,1627811999999,0,720,0,0,0
1627812000000,0.00027437,0.00073300,-0.00024638,0.00026966,0,1627815599999,0,720,0,0,0
1627815600000,-0.00017575,0.00116548,-0.00041506,0.00028443,0,1627819199999,0,720,0,0,0
1627819200000,0.00015445,0.00096099,-0.00021297,0.00053902,0,1627822799999,0,720,0,0,0
1627822800000,0.00047296,0.00148842,-0.00033952,0.00008709,0,1627826399999,0,720,0,0,0
1627826400000,0.00024215,0.00089262,-0.00034089,0.00033343,0,1627829999999,0,720,0,0,0
1627830000000,0.00027454,0.00084597,-0.00024174,0.00034982,0,1627833599999,0,720,0,0,0
1627833600000,0.00038475,0.00105048,-0.00062304,0.00002363,0,1627837199999,0,720,0,0,0
1627837200000,0.00021868,0.00164374,-0.00080791,0.00021035,0,1627840799999,0,720,0,0,0
1627840800000,0.00041127,0.00087890,-0.00047505,0.00031032,0,1627844399999,0,720,0,0,0
1627844400000,0.00037169,0.00095939,-0.00084839,0.00012463,0,1627847999999,0,720,0,0,0
1627848000000,0.00014092,0.00087208,-0.00054263,0.00022487,0,1627851599999,0,720,0,0,0
1627851600000,0.00021492,0.00069726,-0.00042946,0,0,1627855199999,0,720,0,0,0
1627855200000,0.00003023,0.00100863,-0.00125527,-0.00017326,0,1627858799999,0,720,0,0,0
1627858800000,-0.00013258,0.00070804,-0.00212950,-0.00050081,0,1627862399999,0,720,0,0,0
1627862400000,-0.00018900,0.00080498,-0.00119790,-0.00015244,0,1627865999999,0,720,0,0,0
1627866000000,-0.00008360,0.00132642,-0.00083609,0.00009031,0,1627869599999,0,720,0,0,0
1627869600000,-0.00004554,0.00146900,-0.00072230,-0.00032421,0,1627873199999,0,720,0,0,0
1627873200000,-0.00034569,0.00027450,-0.00081694,-0.00016822,0,1627876799999,0,720,0,0,0
1627876800000,-0.00002785,0.00033589,-0.00058522,-0.00018436,0,1627880399999,0,720,0,0,0
1627880400000,-0.00011616,0.00045745,-0.00073469,-0.00015480,0,1627883999999,0,720,0,0,0
1627884000000,-0.00021282,0.00083641,-0.00078019,-0.00029590,0,1627887599999,0,720,0,0,0
1627887600000,-0.00045948,0.00036348,-0.00084134,0.00004768,0,1627891199999,0,720,0,0,0
1627891200000,-0.00012868,0.00096816,-0.00071371,0.00025505,0,1627894799999,0,720,0,0,0
1627894800000,0.00026379,0.00108662,-0.00094169,0.00023936,0,1627898399999,0,720,0,0,0
1627898400000,0.00022688,0.00097962,-0.00057623,0,0,1627901999999,0,720,0,0,0
1627902000000,0.00005017,0.00067865,-0.00077638,0.00002003,0,1627905599999,0,720,0,0,0
1627905600000,-0.00005564,0.00078373,-0.00184206,-0.00050481,0,1627909199999,0,720,0,0,0
1627909200000,-0.00043949,0.00085576,-0.00093320,-0.00071057,0,1627912799999,0,720,0,0,0
1627912800000,-0.00058522,0.00020053,-0.00112856,-0.00024418,0,1627916399999,0,720,0,0,0
1627916400000,-0.00046588,0.00025070,-0.00139850,-0.00042454,0,1627919999999,0,720,0,0,0
1627920000000,-0.00051302,0.00030834,-0.00096495,-0.00054529,0,1627923599999,0,720,0,0,0
1627923600000,-0.00037336,0.00039296,-0.00094265,-0.00027650,0,1627927199999,0,720,0,0,0
1627927200000,-0.00041230,0.00052176,-0.00067701,-0.00016599,0,1627930799999,0,720,0,0,0
