open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1664838000000,-0.00028883,0.00104286,-0.00080519,-0.00027194,0,1664841599999,0,720,0,0,0
1664841600000,-0.00026460,0.00029554,-0.00084860,-0.00039234,0,1664845199999,0,720,0,0,0
1664845200000,-0.00036917,-0.00000609,-0.00118114,-0.00046790,0,1664848799999,0,720,0,0,0
1664848800000,-0.00041480,0.00010931,-0.00060837,-0.00033382,0,1664852399999,0,720,0,0,0
1664852400000,-0.00031517,0.00003650,-0.00067554,-0.00040555,0,1664855999999,0,720,0,0,0
1664856000000,-0.00044211,0.00004760,-0.00069308,-0.00046203,0,1664859599999,0,720,0,0,0
1664859600000,-0.00045571,0.00005874,-0.00078542,-0.00046837,0,1664863199999,0,720,0,0,0
1664863200000,-0.00045682,0.00058563,-0.00113308,-0.00063515,0,1664866799999,0,720,0,0,0
1664866800000,-0.00058670,0.00159118,-0.00085650,-0.00029243,0,1664870399999,0,720,0,0,0
1664870400000,-0.00028267,0.00047482,-0.00079402,-0.00009008,0,1664873999999,0,720,0,0,0
1664874000000,-0.00034925,0.00030392,-0.00131256,-0.00029706,0,1664877599999,0,720,0,0,0
1664877600000,-0.00041564,0.00041067,-0.00078718,-0.00028994,0,1664881199999,0,720,0,0,0
1664881200000,-0.00025969,0.00016787,-0.00064691,-0.00032936,0,1664884799999,0,720,0,0,0
1664884800000,-0.00031946,0.00025212,-0.00069779,-0.00019087,0,1664888399999,0,720,0,0,0
1664888400000,-0.00023941,0.00087465,-0.00089808,-0.00030043,0,1664891999999,0,720,0,0,0
1664892000000,-0.00017306,0.00254985,-0.00108276,-0.00027051,0,1664895599999,0,720,0,0,0
1664895600000,-0.00020028,0.00013333,-0.00064518,-0.00032848,0,1664899199999,0,720,0,0,0
1664899200000,-0.00030834,0.00061807,-0.00116830,-0.00028954,0,1664902799999,0,720,0,0,0
1664902800000,-0.00039265,0.00038711,-0.00087308,-0.00031323,0,1664906399999,0,720,0,0,0
1664906400000,-0.00031519,0.00030539,-0.00087388,-0.00060688,0,1664909999999,0,720,0,0,0
1664910000000,-0.00056656,0.00079834,-0.00098985,-0.00027501,0,1664913599999,0,720,0,0,0
1664913600000,-0.00033456,0.00216065,-0.00112681,-0.00034109,0,1664917199999,0,720,0,0,0
1664917200000,-0.00050355,0.00043472,-0.00119135,-0.00035934,0,1664920799999,0,720,0,0,0
1664920800000,-0.00052251,0.00022386,-0.00062871,-0.00026222,0,1664924399999,0,720,0,0,0
1664924400000,-0.00019763,0.00036257,-0.00074104,-0.00030651,0,1664927999999,0,720,0,0,0
1664928000000,-0.00025929,0.00023957,-0.00139002,-0.00009526,0,1664931599999,0,720,0,0,0
1664931600000,-0.00005578,0.00069927,-0.00054485,-0.00010028,0,1664935199999,0,720,0,0,0
1664935200000,-0.00048744,0.00103193,-0.00052749,-0.00026623,0,1664938799999,0,720,0,0,0
1664938800000,-0.00023779,0.00023764,-0.00049447,-0.00022459,0,1664942399999,0,720,0,0,0
1664942400000,-0.00028745,0.00011458,-0.00103613,-0.00000355,0,1664945999999,0,720,0,0,0
1664946000000,-0.00006597,0.00022715,-0.00059717,-0.00027437,0,1664949599999,0,720,0,0,0
1664949600000,-0.00023739,0.00006446,-0.00072843,-0.00027377,0,1664953199999,0,720,0,0,0
1664953200000,-0.00036836,0.00024944,-0.00077066,-0.00025184,0,1664956799999,0,720,0,0,0
1664956800000,-0.00026266,0.00063414,-0.00086460,-0.00026858,0,1664960399999,0,720,0,0,0
