open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,-0.00043759,0.00019694,-0.00128366,-0.00027523,0,1661993999999,0,720,0,0,0
1661994000000,-0.00023654,0.00006251,-0.00090318,-0.00049712,0,1661997599999,0,720,0,0,0
1661997600000,-0.00052072,-0.00005460,-0.00113103,-0.00039956,0,1662001199999,0,720,0,0,0
1662001200000,-0.00056344,0.00025330,-0.00227834,-0.00022106,0,1662004799999,0,720,0,0,0
1662004800000,-0.00033669,0.00013295,-0.00119696,-0.00068668,0,1662008399999,0,720,0,0,0
1662008400000,-0.00069148,0.00075970,-0.00124985,-0.00061248,0,1662011999999,0,720,0,0,0
1662012000000,-0.00059992,0.00101258,-0.00116654,-0.00005738,0,1662015599999,0,720,0,0,0
1662015600000,-0.00028875,0.00019846,-0.00157609,-0.00034720,0,1662019199999,0,720,0,0,0
1662019200000,-0.00046079,0.00021782,-0.00096567,-0.00046920,0,1662022799999,0,720,0,0,0
1662022800000,-0.00043772,0.00007022,-0.00170640,-0.00048381,0,1662026399999,0,720,0,0,0
1662026400000,-0.00040170,0,-0.00094212,-0.00036917,0,1662029999999,0,720,0,0,0
1662030000000,-0.00047963,0.00015319,-0.00098753,-0.00064304,0,1662033599999,0,720,0,0,0
1662033600000,-0.00064527,0.00116091,-0.00141351,-0.00044390,0,1662037199999,0,720,0,0,0
1662037200000,-0.00054572,0.00026563,-0.00113944,-0.00072647,0,1662040799999,0,720,0,0,0
1662040800000,0.00004062,0.00095610,-0.00125312,-0.00045866,0,1662044399999,0,720,0,0,0
1662044400000,-0.00058897,0,-0.00109933,-0.00011334,0,1662047999999,0,720,0,0,0
1662048000000,-0.00017565,0.00062983,-0.00150154,-0.00058857,0,1662051599999,0,720,0,0,0
1662051600000,-0.00064067,0.00008160,-0.00120368,-0.00059269,0,1662055199999,0,720,0,0,0
1662055200000,-0.00057211,0.00013044,-0.00135080,-0.00056788,0,1662058799999,0,720,0,0,0
1662058800000,-0.00056175,0.00016686,-0.00111927,-0.00046460,0,1662062399999,0,720,0,0,0
1662062400000,-0.00048005,0.00125694,-0.00142316,-0.00053479,0,1662065999999,0,720,0,0,0
1662066000000,-0.00053280,0.00047591,-0.00112004,-0.00070675,0,1662069599999,0,720,0,0,0
1662069600000,-0.00072227,0.00006147,-0.00101256,-0.00043482,0,1662073199999,0,720,0,0,0
1662073200000,-0.00040181,-0.00000824,-0.00088647,-0.00068001,0,1662076799999,0,720,0,0,0
1662076800000,-0.00041255,-0.00007219,-0.00100372,-0.00039333,0,1662080399999,0,720,0,0,0
1662080400000,-0.00039895,0.00001011,-0.00082957,-0.00022098,0,1662083999999,0,720,0,0,0
1662084000000,-0.00023065,0.00004374,-0.00089042,-0.00027540,0,1662087599999,0,720,0,0,0
1662087600000,-0.00031363,0.00086636,-0.00115191,-0.00065096,0,1662091199999,0,720,0,0,0
1662091200000,-0.00068144,0.00137548,-0.00094612,-0.00048209,0,1662094799999,0,720,0,0,0
1662094800000,-0.00046165,0.00044920,-0.00097443,-0.00044313,0,1662098399999,0,720,0,0,0
1662098400000,-0.00041298,-0.00009497,-0.00088014,-0.00041951,0,1662101999999,0,720,0,0,0
1662102000000,-0.00053935,-0.00002249,-0.00090593,-0.00060457,0,1662105599999,0,720,0,0,0
1662105600000,-0.00057279,-0.00013152,-0.00087520,-0.00036403,0,1662109199999,0,720,0,0,0
1662109200000,-0.00046744,0.00020985,-0.00071604,-0.00053220,0,1662112799999,0,720,0,0,0
1662112800000,-0.00051164,-0.00002620,-0.00123008,-0.00036018,0,1662116399999,0,720,0,0,0
1662116400000,-0.00035402,0.00021911,-0.00092109,-0.00038075,0,1662119999999,0,720,0,0,0
1662120000000,-0.00034006,0.00335782,-0.00320774,-0.00047561,0,1662123599999,0,720,0,0,0
1662123600000,-0.00053978,0.00018231,-0.00181329,-0.00070305,0,1662127199999,0,720,0,0,0
1662127200000,-0.00051555,0.00041004,-0.00106071,-0.00060759,0,1662130799999,0,720,0,0,0
1662130800000,-0.00040237,0.00000940,-0.00109451,-0.00064017,0,1662134399999,0,720,0,0,0
1662134400000,-0.00057240,-0.00002056,-0.00172433,-0.00046547,0,1662137999999,0,720,0,0,0
1662138000000,-0.00040291,0.00021685,-0.00174797,-0.00041504,0,1662141599999,0,720,0,0,0
1662141600000,-0.00047749,0.00070585,-0.00144918,-0.00046719,0,1662145199999,0,720,0,0,0
1662145200000,-0.00042937,0.00040368,-0.00132767,-0.00031288,0,1662148799999,0,720,0,0,0
1662148800000,-0.00043439,0.00033942,-0.00085091,-0.00023556,0,1662152399999,0,720,0,0,0
1662152400000,-0.00031446,0.00018960,-0.00087024,-0.00064220,0,1662155999999,0,720,0,0,0
1662156000000,-0.00066980,0.00007074,-0.00119652,-0.00058846,0,1662159599999,0,720,0,0,0
1662159600000,-0.00067874,-0.00012498,-0.00099667,-0.00062868,0,1662163199999,0,720,0,0,0
