open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1667260800000,-0.00052676,0.00013043,-0.00081199,-0.00051262,0,1667264399999,0,720,0,0,0
1667264400000,-0.00049089,0.00011627,-0.00095000,-0.00045776,0,1667267999999,0,720,0,0,0
1667268000000,-0.00037851,-0.00017202,-0.00082648,-0.00053970,0,1667271599999,0,720,0,0,0
1667271600000,-0.00046084,-0.00025474,-0.00109253,-0.00048840,0,1667275199999,0,720,0,0,0
1667275200000,-0.00087521,-0.00027775,-0.00087521,-0.00061249,0,1667278799999,0,720,0,0,0
1667278800000,-0.00059766,-0.00017171,-0.00081161,-0.00057869,0,1667282399999,0,720,0,0,0
1667282400000,-0.00056343,0.00067558,-0.00084447,-0.00040295,0,1667285999999,0,720,0,0,0
1667286000000,-0.00042709,-0.00012810,-0.00086724,-0.00046756,0,1667289599999,0,720,0,0,0
1667289600000,-0.00043822,-0.00005427,-0.00085387,-0.00053036,0,1667293199999,0,720,0,0,0
1667293200000,-0.00052572,0.00035533,-0.00090105,-0.00061033,0,1667296799999,0,720,0,0,0
1667296800000,-0.00054351,-0.00021295,-0.00084665,-0.00051245,0,1667300399999,0,720,0,0,0
1667300400000,-0.00045774,-0.00014079,-0.00078965,-0.00044289,0,1667303999999,0,720,0,0,0
1667304000000,-0.00052711,-0.00008918,-0.00082594,-0.00057395,0,1667307599999,0,720,0,0,0
1667307600000,-0.00058105,0.00030931,-0.00141346,-0.00056232,0,1667311199999,0,720,0,0,0
1667311200000,-0.00062077,0.00032637,-0.00161677,-0.00035945,0,1667314799999,0,720,0,0,0
1667314800000,-0.00026493,-0.00006081,-0.00086546,-0.00055827,0,1667318399999,0,720,0,0,0
1667318400000,-0.00051224,-0.00005598,-0.00112213,-0.00042135,0,1667321999999,0,720,0,0,0
1667322000000,-0.00034734,-0.00008078,-0.00073496,-0.00027747,0,1667325599999,0,720,0,0,0
1667325600000,-0.00031379,-0.00006959,-0.00087533,-0.00019882,0,1667329199999,0,720,0,0,0
1667329200000,-0.00039980,-0.00012729,-0.00072421,-0.00054284,0,1667332799999,0,720,0,0,0
1667332800000,-0.00055526,0.00005136,-0.00066916,-0.00053633,0,1667336399999,0,720,0,0,0
1667336400000,-0.00050948,-0.00023771,-0.00084464,-0.00044049,0,1667339999999,0,720,0,0,0
1667340000000,-0.00022199,-0.00017600,-0.00083041,-0.00040887,0,1667343599999,0,720,0,0,0
1667343600000,-0.00043056,-0.00007536,-0.00072012,-0.00056963,0,1667347199999,0,720,0,0,0
1667347200000,-0.00044041,0.00002351,-0.00117166,-0.00029226,0,1667350799999,0,720,0,0,0
1667350800000,-0.00036631,-0.00018609,-0.00068974,-0.00053699,0,1667354399999,0,720,0,0,0
1667354400000,-0.00052090,-0.00023716,-0.00090927,-0.00045242,0,1667357999999,0,720,0,0,0
1667358000000,-0.00049844,-0.00003084,-0.00074303,-0.00055019,0,1667361599999,0,720,0,0,0
1667361600000,-0.00052689,0.00018454,-0.00072075,-0.00053203,0,1667365199999,0,720,0,0,0
1667365200000,-0.00052416,-0.00021175,-0.00079716,-0.00054234,0,1667368799999,0,720,0,0,0
1667368800000,-0.00055074,-0.00028312,-0.00079405,-0.00050207,0,1667372399999,0,720,0,0,0
1667372400000,-0.00048902,-0.00002849,-0.00133586,-0.00046596,0,1667375999999,0,720,0,0,0
1667376000000,-0.00056826,-0.00016850,-0.00065723,-0.00033776,0,1667379599999,0,720,0,0,0
1667379600000,-0.00034857,0.00006597,-0.00083098,-0.00055795,0,1667383199999,0,719,0,0,0
1667383200000,-0.00063539,0.00022337,-0.00114485,-0.00041528,0,1667386799999,0,720,0,0,0
1667386800000,-0.00041699,-0.00022408,-0.00083080,-0.00051917,0,1667390399999,0,720,0,0,0
1667390400000,-0.00050078,0.00006997,-0.00135778,-0.00042391,0,1667393999999,0,720,0,0,0
1667394000000,-0.00044010,-0.00009547,-0.00087815,-0.00044171,0,1667397599999,0,720,0,0,0
1667397600000,-0.00042624,0.00003031,-0.00079795,-0.00034286,0,1667401199999,0,720,0,0,0
1667401200000,-0.00031645,-0.00023225,-0.00076237,-0.00045392,0,1667404799999,0,720,0,0,0
1667404800000,-0.00046316,0.00038995,-0.00073817,-0.00036113,0,1667408399999,0,720,0,0,0
1667408400000,-0.00051735,0.00035581,-0.00114801,-0.00068089,0,1667411999999,0,720,0,0,0
1667412000000,0.00010431,0.00578322,-0.00836383,-0.00060890,0,1667415599999,0,720,0,0,0
1667415600000,-0.00114052,0.00178237,-0.00304996,-0.00061492,0,1667419199999,0,720,0,0,0
1667419200000,-0.00057744,0.00010550,-0.00101495,-0.00051358,0,1667422799999,0,720,0,0,0
1667422800000,-0.00051844,-0.00013407,-0.00143144,-0.00039776,0,1667426399999,0,720,0,0,0
1667426400000,-0.00036469,-0.00006381,-0.00099448,-0.00038568,0,1667429999999,0,720,0,0,0
1667430000000,-0.00036319,-0.00009298,-0.00076699,-0.00051455,0,1667433599999,0,720,0,0,0
1667433600000,-0.00050488,0.00000386,-0.00083333,-0.00055564,0,1667437199999,0,720,0,0,0
1667437200000,-0.00055179,0.00009337,-0.00133381,-0.00056541,0,1667440799999,0,720,0,0,0
1667440800000,-0.00060943,0.00005558,-0.00090252,-0.00041232,0,1667444399999,0,719,0,0,0
1667444400000,-0.00044802,-0.00013650,-0.00082767,-0.00056954,0,1667447999999,0,720,0,0,0
1667448000000,-0.00056376,0.00093791,-0.00084065,-0.00047103,0,1667451599999,0,719,0,0,0
1667451600000,-0.00039568,-0.00003125,-0.00082669,-0.00044500,0,1667455199999,0,720,0,0,0
1667455200000,-0.00051501,-0.00024310,-0.00080605,-0.00062859,0,1667458799999,0,720,0,0,0
1667458800000,-0.00061624,0.00001036,-0.00075793,-0.00035917,0,1667462399999,0,720,0,0,0
1667462400000,-0.00040007,0.00007273,-0.00098242,-0.00041202,0,1667465999999,0,720,0,0,0
1667466000000,-0.00041703,0.00020653,-0.00070310,-0.00031237,0,1667469599999,0,720,0,0,0
1667469600000,-0.00037394,-0.00014151,-0.00083318,-0.00041918,0,1667473199999,0,720,0,0,0
1667473200000,-0.00037606,0.00010636,-0.00085282,-0.00008781,0,1667476799999,0,720,0,0,0
1667476800000,-0.00014452,0,-0.00094339,-0.00050679,0,1667480399999,0,720,0,0,0
1667480400000,-0.00046288,0.00048014,-0.00082758,-0.00064007,0,1667483999999,0,720,0,0,0
1667484000000,-0.00035668,0.00033950,-0.00103125,-0.00036051,0,1667487599999,0,720,0,0,0
1667487600000,-0.00040573,-0.00015803,-0.00109861,-0.00037600,0,1667491199999,0,720,0,0,0
1667491200000,-0.00040069,-0.00010363,-0.00085477,-0.00039925,0,1667494799999,0,720,0,0,0
1667494800000,-0.00045848,-0.00016037,-0.00075702,-0.00049858,0,1667498399999,0,720,0,0,0
1667498400000,-0.00048520,-0.00009485,-0.00069832,-0.00055220,0,1667501999999,0,720,0,0,0
1667502000000,-0.00055697,-0.00020561,-0.00085767,-0.00028569,0,1667505599999,0,720,0,0,0
1667505600000,-0.00036445,-0.00021762,-0.00071111,-0.00053808,0,1667509199999,0,720,0,0,0
1667509200000,-0.00053135,-0.00028664,-0.00073198,-0.00052898,0,1667512799999,0,720,0,0,0
1667512800000,-0.00053453,-0.00014426,-0.00100014,-0.00044131,0,1667516399999,0,720,0,0,0
1667516400000,-0.00032962,-0.00005498,-0.00068790,-0.00038200,0,1667519999999,0,720,0,0,0
1667520000000,-0.00037765,0.00069296,-0.00078935,-0.00052205,0,1667523599999,0,720,0,0,0
1667523600000,-0.00050621,-0.00023991,-0.00078647,-0.00038863,0,1667527199999,0,720,0,0,0
1667527200000,-0.00040490,-0.00008547,-0.00074851,-0.00059746,0,1667530799999,0,720,0,0,0
1667530800000,-0.00059887,-0.00031638,-0.00082932,-0.00066023,0,1667534399999,0,720,0,0,0
1667534400000,-0.00064012,-0.00020355,-0.00085945,-0.00051480,0,1667537999999,0,720,0,0,0
1667538000000,-0.00051697,0.00020576,-0.00086615,-0.00065427,0,1667541599999,0,720,0,0,0
1667541600000,-0.00072120,0.00022682,-0.00118879,-0.00050019,0,1667545199999,0,720,0,0,0
1667545200000,-0.00042892,0.00009534,-0.00097259,-0.00033175,0,1667548799999,0,720,0,0,0
1667548800000,-0.00035133,-0.00014156,-0.00096224,-0.00060449,0,1667552399999,0,720,0,0,0
1667552400000,-0.00055151,-0.00014560,-0.00084798,-0.00060398,0,1667555999999,0,720,0,0,0
1667556000000,-0.00057414,-0.00006651,-0.00091749,-0.00059294,0,1667559599999,0,720,0,0,0
1667559600000,-0.00057923,-0.00023944,-0.00114092,-0.00056725,0,1667563199999,0,720,0,0,0
1667563200000,-0.00045422,0.00337233,-0.00490311,-0.00004466,0,1667566799999,0,720,0,0,0
1667566800000,-0.00044139,0.00040844,-0.00204777,-0.00037921,0,1667570399999,0,720,0,0,0
1667570400000,-0.00039016,0.00404316,-0.00190320,-0.00026302,0,1667573999999,0,720,0,0,0
1667574000000,-0.00031237,0.00005198,-0.00109111,-0.00069596,0,1667577599999,0,720,0,0,0
1667577600000,-0.00107418,0.00013225,-0.00161949,-0.00052696,0,1667581199999,0,720,0,0,0
1667581200000,-0.00060985,0.00016293,-0.00108961,-0.00053628,0,1667584799999,0,720,0,0,0
1667584800000,-0.00056400,0.00027025,-0.00112713,-0.00067888,0,1667588399999,0,720,0,0,0
1667588400000,-0.00063350,0.00001719,-0.00102593,-0.00035584,0,1667591999999,0,720,0,0,0
1667592000000,-0.00009920,0.00060945,-0.00094162,-0.00067713,0,1667595599999,0,720,0,0,0
1667595600000,-0.00048405,0.00010610,-0.00086258,-0.00052662,0,1667599199999,0,720,0,0,0
1667599200000,-0.00051653,0.00010367,-0.00070541,-0.00055952,0,1667602799999,0,720,0,0,0
1667602800000,-0.00055982,-0.00009687,-0.00079442,-0.00039572,0,1667606399999,0,720,0,0,0
1667606400000,-0.00044139,0.00166181,-0.00097683,-0.00018637,0,1667609999999,0,720,0,0,0
1667610000000,-0.00020378,0.00006235,-0.00091481,-0.00058613,0,1667613599999,0,720,0,0,0
1667613600000,-0.00052685,-0.00014306,-0.00088033,-0.00050279,0,1667617199999,0,720,0,0,0
1667617200000,-0.00044936,-0.00009194,-0.00092995,-0.00056281,0,1667620799999,0,720,0,0,0
1667620800000,-0.00042068,-0.00024814,-0.00098240,-0.00066150,0,1667624399999,0,720,0,0,0
1667624400000,-0.00075147,-0.00015962,-0.00087818,-0.00053166,0,1667627999999,0,720,0,0,0
1667628000000,-0.00044392,0.00002183,-0.00071503,-0.00048543,0,1667631599999,0,720,0,0,0
1667631600000,-0.00048000,-0.00008440,-0.00067377,-0.00049513,0,1667635199999,0,720,0,0,0
1667635200000,-0.00049216,0.00004267,-0.00102093,-0.00042456,0,1667638799999,0,720,0,0,0
1667638800000,-0.00042874,0.00004018,-0.00066819,-0.00030058,0,1667642399999,0,720,0,0,0
1667642400000,-0.00028421,-0.00000988,-0.00062448,-0.00022516,0,1667645999999,0,720,0,0,0
1667646000000,-0.00019786,0.00055802,-0.00067730,-0.00030776,0,1667649599999,0,720,0,0,0
1667649600000,-0.00031515,0.00003593,-0.00070766,-0.00028182,0,1667653199999,0,720,0,0,0
