timestamp,btc_short_liquidations
1614951300000.0,128331.05
1614951900000.0,35348.93
1614952200000.0,10987.73
1614952800000.0,22152.49
1614953400000.0,24203.83
1614954000000.0,16346.23
1614954600000.0,8556.43
1614954900000.0,14773.25
1614955200000.0,17006.41
1614955800000.0,13793.52
1614956100000.0,19736.28
1614956400000.0,80663.49
1614957000000.0,13753.89
1614957600000.0,14501.83
1614958200000.0,17599.16
1614958800000.0,14830.91
1614959400000.0,11975.84
1614960000000.0,18374.15
1614960300000.0,10925.42
1614960600000.0,12391.03
1614960900000.0,27857.5
1614961500000.0,15788.32
1614961800000.0,29221.15
1614962100000.0,30989.09
1614962400000.0,19196.83
1614963000000.0,20531.73
1614963600000.0,17005.01
1614964200000.0,73291.14
1614964800000.0,13424.96
1614965400000.0,6931.27
1614966000000.0,23355.81
1614966600000.0,10469.88
1614967200000.0,14175.99
1614967800000.0,48308.42
1614968400000.0,17142.52
1614969300000.0,14803.71
1614970500000.0,21675.98
1614971700000.0,149120.67
1614972600000.0,11445.98
1614973200000.0,51784.38
1614974100000.0,9876.65
1614974400000.0,14137.81
1614974700000.0,13598.47
1614975300000.0,10427.27
1614975900000.0,5024.48
1614976500000.0,10342.05
1614977400000.0,14316.88
1614978600000.0,11340.07
1614979500000.0,23923.43
1614980700000.0,10854.06
1614981900000.0,11089.65
1614983400000.0,11943.83
1614984000000.0,45818.21
1614984600000.0,12217.36
1614985800000.0,11567.27
1614986700000.0,10179.56
1614987600000.0,12226.08
1614988800000.0,29941.5
1614989400000.0,12248.89
1614990600000.0,11690.62
1614991800000.0,14787.08
1614993000000.0,11492.2
1614994500000.0,1197.55
1614996300000.0,10878.76
1614996900000.0,26737.63
1614998700000.0,10355.56
1615001100000.0,31612.38
1615002600000.0,14560.92
1615003800000.0,14185.1
1615004700000.0,12130.77
1615006200000.0,11808.83
1615007400000.0,61152.26
1615008900000.0,10212.74
1615009500000.0,11676.26
1615010400000.0,28972.04
1615011000000.0,5236.92
1615011900000.0,7529.38
1615013400000.0,2100.69
1615015200000.0,16458.87
1615015800000.0,13177.36
1615017600000.0,6605.88
1615018500000.0,10041.18
1615020000000.0,10729.67
1615020600000.0,10168.61
1615021500000.0,10724.92
1615022700000.0,10478.26
1615023300000.0,12442.19
1615024200000.0,7001.09
1615025400000.0,10026.72
1615026600000.0,11602.57
1615027800000.0,16213.03
1615028400000.0,11532.55
1615029300000.0,6303.58
1615030800000.0,12015.32
1615032000000.0,10570.98
1615032300000.0,12089.8
1615032600000.0,17673.57
1615033200000.0,6483.34
1615033800000.0,12747.82
1615034700000.0,17422.38
1615035600000.0,11244.1
1615036500000.0,14306.06
1615037100000.0,14333.11
1615037400000.0,18502.47
1615038000000.0,15508.94
1615038900000.0,17532.89
1615039800000.0,11281.82
1615040700000.0,4784.5
1615041900000.0,27494.19
1615042500000.0,13692.02
1615043700000.0,11714.5
1615044900000.0,11837.67
1615046100000.0,19547.58
1615046700000.0,45765.21
1615047300000.0,7685.45
1615047600000.0,11720.32
1615048500000.0,4690.87
1615049400000.0,611.7
1615050600000.0,97592.91
1615051800000.0,21608.36
1615052100000.0,15048.06
1615053000000.0,54317.44
1615053900000.0,12440.82
1615055100000.0,8146.08
1615056000000.0,15794.98
1615056600000.0,10706.28
1615057800000.0,30881.93
1615059300000.0,11330.98
1615060800000.0,43102.33
1615062000000.0,11070.41
1615063200000.0,12186.59
1615064100000.0,4863.37
1615065300000.0,19125.57
1615066500000.0,1355.34
1615067400000.0,379.69
1615068600000.0,117956.21
1615070100000.0,12364.47
1615070700000.0,3096.35
1615071600000.0,10552.79
1615072800000.0,20431.66
1615074300000.0,15568.44
1615075500000.0,27165.32
1615076700000.0,11858.26
1615077900000.0,19461.54
1615079100000.0,10186.57
1615080000000.0,43896.69
1615081200000.0,14745.17
1615082400000.0,25029.16
1615083600000.0,41846.58
1615083900000.0,4096.86
1615084500000.0,12489.35
1615085400000.0,14693.08
1615086300000.0,12678.68
1615086900000.0,2270.8
1615088400000.0,12767.79
1615089600000.0,11403.93
1615090800000.0,13290.1
1615091700000.0,3117.16
1615092600000.0,15995.67
1615093800000.0,7065.69
1615094700000.0,9196.46
1615095600000.0,10272.9
1615097100000.0,9492.78
1615098600000.0,40780.46
1615099800000.0,11623.01
1615101000000.0,24593.26
1615102500000.0,139574.61
1615104000000.0,35169.13
1615104300000.0,57721.58
1615104600000.0,38855.39
1615105200000.0,11205.75
1615105500000.0,11755.75
1615106400000.0,500.17
1615107300000.0,7755.46
1615108500000.0,45488.92
1615109100000.0,11166.09
1615109700000.0,62690.73
1615110000000.0,19150.9
1615110600000.0,1377.86
1615111500000.0,17996.1
1615113000000.0,10089.98
1615113600000.0,10119.11
1615114200000.0,13280.72
1615115400000.0,10023.41
1615116600000.0,13028.75
1615117500000.0,1651.31
1615118700000.0,16373.72
1615119900000.0,19606.76
1615120800000.0,24159.63
1615121700000.0,10174.67
1615122900000.0,10565.83
1615124100000.0,21961.55
1615125600000.0,92180.93
1615126200000.0,12308.61
1615126500000.0,14050.3
1615126800000.0,13691.47
1615127100000.0,18720.61
1615127400000.0,13735.24
1615128000000.0,25840.93
1615128900000.0,7227.74
1615129800000.0,9605.05
1615130400000.0,16803.27
1615131900000.0,42019.99
1615133100000.0,13323.51
1615133700000.0,10532.55
1615134600000.0,43887.4
1615135500000.0,15829.0
1615135800000.0,10432.98
1615136400000.0,12039.89
1615137300000.0,2739.75
1615139100000.0,14503.44
1615140000000.0,14527.99
1615141200000.0,10480.28
1615141800000.0,13452.39
1615143300000.0,14072.62
1615143900000.0,14476.74
1615144500000.0,7081.62
1615146000000.0,20990.06
1615147500000.0,13405.49
1615147800000.0,14713.91
1615148400000.0,3761.82
1615149300000.0,11943.81
1615150500000.0,11451.71
1615152000000.0,32202.78
1615153200000.0,10528.28
1615154400000.0,26636.75
1615156200000.0,63493.01
1615156800000.0,10091.77
1615157700000.0,38316.16
1615158600000.0,10802.45
1615159500000.0,6917.45
1615160100000.0,25870.06
1615161000000.0,20473.09
1615161600000.0,39208.54
1615161900000.0,8361.55
1615162500000.0,22346.68
1615162800000.0,11848.58
1615163400000.0,8339.87
1615164000000.0,17977.86
1615164900000.0,33943.11
1615165800000.0,11446.52
1615166700000.0,13828.11
1615167600000.0,13182.54
1615169100000.0,11690.76
1615169400000.0,9569.18
1615170300000.0,11005.52
1615170600000.0,16600.31
1615171200000.0,14360.41
1615171800000.0,14825.59
1615172700000.0,11519.77
1615173300000.0,25240.54
1615173900000.0,12221.59
1615174500000.0,7052.22
1615175400000.0,12892.16
1615176300000.0,15627.75
1615177200000.0,12321.38
1615178400000.0,11007.57
1615179600000.0,11366.84
1615180500000.0,36041.67
1615181700000.0,4687.31
1615182600000.0,17904.81
1615183500000.0,10707.09
1615184100000.0,12458.06
1615184700000.0,13395.1
1615185600000.0,11646.2
1615186200000.0,31193.36
1615187100000.0,20321.01
1615187700000.0,10930.05
1615188000000.0,17650.27
1615188300000.0,13958.08
1615188900000.0,10301.57
1615189500000.0,12685.72
1615190400000.0,10859.83
1615191000000.0,14056.8
1615191300000.0,12561.42
1615191600000.0,40074.68
1615192200000.0,11365.48
1615193400000.0,58379.49
1615194300000.0,18630.72
1615195200000.0,5229.22
1615195800000.0,11309.41
1615196400000.0,10321.61
1615197000000.0,5766.74
1615198200000.0,42373.51
1615198800000.0,11596.62
1615199400000.0,27937.68
1615200000000.0,14154.92
1615200900000.0,513.55
1615202100000.0,11106.11
1615203000000.0,36333.55
1615203600000.0,3167.43
1615204500000.0,31658.02
1615204800000.0,10458.94
1615205100000.0,3087.29
1615205700000.0,11575.84
1615206600000.0,10191.58
1615207200000.0,5041.4
1615208100000.0,11641.23
1615209000000.0,42528.46
1615209600000.0,45846.71
1615209900000.0,10728.41
1615210200000.0,33856.2
1615210500000.0,12455.52
1615211100000.0,15113.53
1615212000000.0,13884.96
1615212900000.0,22495.87
1615214100000.0,4792.55
1615214400000.0,55173.95
1615214700000.0,23141.83
1615215000000.0,10653.76
1615215300000.0,10588.6
1615215600000.0,30919.93
1615216200000.0,2701.78
1615216800000.0,19604.48
1615217700000.0,7025.69
1615218300000.0,11437.76
1615218900000.0,11458.66
1615219500000.0,11481.33
1615220100000.0,14026.96
1615221300000.0,10789.48
1615221900000.0,12516.95
1615222500000.0,23623.21
1615223400000.0,10416.12
1615224600000.0,11940.45
1615226400000.0,31250.94
1615227600000.0,12905.21
1615229100000.0,1738.33
1615230000000.0,20790.83
1615231200000.0,67053.0
1615232100000.0,391.94
1615232700000.0,1148.53
1615233300000.0,6845.05
1615234200000.0,3287.89
1615235100000.0,11340.92
1615235700000.0,13109.62
1615236000000.0,34195.74
1615236300000.0,22406.09
1615236900000.0,13776.59
1615237500000.0,10205.69
1615237800000.0,19185.7
1615238700000.0,11746.51
1615240200000.0,12433.13
1615241100000.0,10970.43
1615242300000.0,12929.23
1615242900000.0,10584.39
1615243800000.0,28003.67
1615245000000.0,324.27
1615246200000.0,21374.53
1615246500000.0,51883.2
1615247400000.0,8524.87
1615248000000.0,15803.05
1615248300000.0,1143.88
1615248900000.0,13716.93
1615249500000.0,3032.93
1615250100000.0,10815.03
1615251300000.0,12161.28
1615252200000.0,34396.46
1615252800000.0,49363.24
1615253100000.0,36857.7
1615253400000.0,73006.68
1615253700000.0,9158.44
1615254000000.0,36708.23
1615254600000.0,10940.07
1615254900000.0,21014.91
1615255500000.0,6057.82
1615256100000.0,34163.87
1615257000000.0,292.9
1615257600000.0,14712.02
1615258500000.0,12113.43
1615259400000.0,47248.52
1615260300000.0,41173.88
1615260900000.0,16246.69
1615261500000.0,12131.54
1615262100000.0,5899.18
1615262700000.0,13426.19
1615263300000.0,50004.49
1615264200000.0,4212.27
1615265100000.0,15605.76
1615266000000.0,26219.49
1615266900000.0,89731.22
1615267500000.0,14084.17
1615268100000.0,10672.34
1615269000000.0,46354.76
1615269900000.0,13864.52
1615270500000.0,13149.97
1615271400000.0,10078.97
1615272300000.0,12648.93
1615272600000.0,12388.11
1615273200000.0,18071.12
1615273800000.0,11679.23
1615274400000.0,12254.08
1615275600000.0,10969.63
1615276200000.0,13853.29
1615276800000.0,13030.57
1615277100000.0,15288.77
1615278000000.0,21625.24
1615278300000.0,23898.7
1615278900000.0,14916.78
1615279800000.0,26065.1
1615280700000.0,10295.14
1615281300000.0,10490.82
1615282200000.0,39424.01
1615282800000.0,10563.7
1615283700000.0,19731.9
1615284300000.0,711.71
1615284600000.0,13092.34
1615285500000.0,14199.67
1615286400000.0,15237.14
1615287600000.0,11862.87
1615288500000.0,12400.36
1615289700000.0,46965.07
1615290900000.0,10644.97
1615291800000.0,3784.77
1615293000000.0,12269.09
1615293300000.0,1908.73
1615294200000.0,15831.01
1615294800000.0,10495.33
1615295700000.0,39749.89
1615296300000.0,9128.73
1615296900000.0,65615.46
1615297500000.0,27044.94
1615297800000.0,14178.99
1615298400000.0,14969.88
1615298700000.0,17240.46
1615299600000.0,19352.54
1615300200000.0,10713.29
1615300800000.0,10608.0
1615301700000.0,13088.45
1615302600000.0,14274.42
1615303200000.0,9210.52
1615303800000.0,12750.51
1615305000000.0,15446.88
1615305300000.0,42868.51
1615305900000.0,12893.09
1615306500000.0,19007.52
1615307100000.0,32538.54
1615308000000.0,12142.93
1615309200000.0,11865.53
1615310400000.0,14792.35
1615311600000.0,10251.89
1615312800000.0,12813.33
1615313400000.0,11257.14
1615314600000.0,13867.03
1615315800000.0,38985.41
1615316700000.0,25222.84
1615317900000.0,11813.25
1615319100000.0,8498.34
1615320300000.0,30812.24
1615321800000.0,2666.93
1615322700000.0,11855.75
1615323900000.0,12102.36
1615325400000.0,17570.86
1615326300000.0,12637.4
1615326900000.0,13392.03
1615328100000.0,10655.27
1615329600000.0,88039.89
1615330500000.0,6799.78
1615330800000.0,11851.2
1615331700000.0,14340.69
1615332900000.0,17992.43
1615334100000.0,49273.04
1615334700000.0,10209.52
1615335000000.0,26312.4
1615335300000.0,97559.92
1615335600000.0,13028.59
1615336200000.0,2777.46
1615336800000.0,11337.84
1615337400000.0,13907.35
1615338300000.0,15640.88
1615338900000.0,12048.71
1615339800000.0,21213.73
1615340400000.0,15701.42
1615340700000.0,13834.6
1615341000000.0,30999.65
1615341900000.0,30813.65
1615342200000.0,69993.84
1615342500000.0,50683.32
1615342800000.0,19850.34
1615343100000.0,15626.5
1615343700000.0,10008.06
1615344300000.0,23862.05
1615345200000.0,11468.8
1615345800000.0,14031.18
1615346400000.0,941.26
1615347300000.0,15230.66
1615347900000.0,13610.05
1615348200000.0,22339.66
1615348800000.0,13165.56
1615349400000.0,10254.51
1615350300000.0,7764.62
1615350900000.0,1360.48
1615352100000.0,13055.08
1615352700000.0,18701.71
1615353300000.0,31105.91
1615353900000.0,10602.42
1615354800000.0,12454.92
1615356000000.0,11799.38
1615356900000.0,18751.25
1615357800000.0,8438.19
1615358400000.0,16311.81
1615359300000.0,16375.24
1615360500000.0,31548.99
1615361400000.0,10395.44
1615362300000.0,12824.1
1615363200000.0,59622.31
1615363800000.0,6210.17
1615364400000.0,10128.29
1615365300000.0,18783.11
1615366200000.0,10739.22
1615367100000.0,12321.31
1615367700000.0,81394.62
1615368600000.0,32000.89
1615368900000.0,46422.24
1615369200000.0,16219.15
1615369800000.0,10154.49
1615370400000.0,17431.83
1615371000000.0,13911.96
1615371600000.0,11113.39
1615372200000.0,11855.17
1615372800000.0,9246.64
1615373700000.0,18215.28
1615374300000.0,28632.95
1615374900000.0,15661.08
1615375800000.0,12593.39
1615377000000.0,11543.64
1615377600000.0,37502.68
1615378200000.0,11493.45
1615378800000.0,14481.47
1615379400000.0,31971.73
1615379700000.0,12908.13
1615380000000.0,10504.39
1615380600000.0,12443.39
1615381500000.0,32731.1
1615381800000.0,17491.96
1615382400000.0,117332.64
1615383300000.0,21294.43
1615383600000.0,35560.15
1615384200000.0,1367.75
1615384500000.0,18728.85
1615385100000.0,13752.93
1615385400000.0,11448.95
1615385700000.0,11654.8
1615386300000.0,27948.75
1615386900000.0,9244.35
1615387800000.0,13131.51
1615388100000.0,32073.01
1615388700000.0,2303.62
1615389300000.0,10901.96
1615389600000.0,14626.29
1615390200000.0,12613.79
1615390500000.0,12556.56
1615391100000.0,9336.03
1615391700000.0,41614.61
1615392300000.0,12410.51
1615392900000.0,14936.5
1615393800000.0,32398.67
1615394100000.0,4635.65
1615394400000.0,12422.71
1615395000000.0,62878.95
1615395300000.0,17850.33
1615395600000.0,15496.81
1615395900000.0,15090.3
1615396200000.0,5581.91
1615396800000.0,12132.85
1615397400000.0,24416.27
1615398000000.0,18165.17
1615398300000.0,37799.24
1615398600000.0,17112.76
1615399500000.0,15140.48
1615400400000.0,14999.38
1615401000000.0,21083.61
1615401600000.0,12460.59
1615401900000.0,10436.55
1615402200000.0,15695.5
1615403100000.0,145528.81
1615403700000.0,1716.61
1615404000000.0,10933.68
1615404300000.0,15822.23
1615404900000.0,11571.09
1615405500000.0,15665.5
1615406400000.0,11298.99
1615406700000.0,10895.09
1615407300000.0,24373.35
1615407600000.0,20916.64
1615408200000.0,11816.3
1615408500000.0,14864.16
1615409100000.0,43308.61
1615409700000.0,18065.07
1615410300000.0,22348.61
1615410600000.0,11509.01
1615410900000.0,37113.18
1615411500000.0,49768.1
1615411800000.0,27396.06
1615412100000.0,14255.31
1615412700000.0,114024.0
1615413600000.0,2204.08
1615413900000.0,15293.27
1615414500000.0,16372.1
1615415100000.0,5295.14
1615416000000.0,3045.92
1615416900000.0,22004.98
1615417500000.0,16540.34
1615417800000.0,20138.81
1615418100000.0,10743.62
1615418700000.0,19205.98
1615419300000.0,6166.37
1615420200000.0,11814.66
1615420800000.0,19916.94
1615421100000.0,42943.19
1615421700000.0,19232.3
1615422300000.0,11994.31
1615423200000.0,13398.36
1615423800000.0,17420.19
1615424400000.0,15895.12
1615424700000.0,14490.96
1615425000000.0,24031.67
1615425600000.0,5975.54
1615426500000.0,48956.61
1615427400000.0,11196.87
1615428300000.0,24473.23
1615428900000.0,22458.1
1615429800000.0,15362.34
1615431000000.0,62210.22
1615431900000.0,11321.63
1615432800000.0,15672.77
1615433700000.0,20555.19
1615434600000.0,10412.04
1615435500000.0,2393.41
1615436400000.0,39984.52
1615437300000.0,12993.7
1615438200000.0,11383.82
1615439100000.0,12613.98
1615440000000.0,10817.82
1615440900000.0,10227.98
1615441500000.0,10609.47
1615442400000.0,12332.82
1615442700000.0,24318.07
1615443300000.0,11741.06
1615444200000.0,20986.73
1615445100000.0,10602.65
1615446000000.0,545.69
1615446900000.0,14890.04
1615447800000.0,13065.15
1615448700000.0,17737.78
1615449600000.0,31389.88
1615449900000.0,15967.22
1615450200000.0,26514.83
1615450800000.0,31957.14
1615451100000.0,16788.0
1615451700000.0,9655.41
1615452600000.0,12845.91
1615453200000.0,12599.36
1615453800000.0,39832.91
1615454400000.0,11489.24
1615455300000.0,8357.47
1615456200000.0,11116.74
1615456800000.0,31640.99
1615457400000.0,62191.76
1615458300000.0,8747.18
1615458600000.0,15339.82
1615459500000.0,45547.16
1615460100000.0,9377.92
1615460400000.0,13449.24
1615460700000.0,11995.04
1615461300000.0,13753.24
1615461900000.0,27534.6
1615462800000.0,24417.47
1615463100000.0,8375.82
1615463400000.0,29969.91
1615464000000.0,17279.02
1615464300000.0,415.71
1615464900000.0,10945.1
1615465500000.0,19315.8
1615466400000.0,91247.03
1615467000000.0,71386.84
1615467900000.0,12138.48
1615468500000.0,1132.65
1615468800000.0,11269.92
1615469400000.0,14022.12
1615470000000.0,13053.27
1615470600000.0,24917.57
1615470900000.0,10920.93
1615471200000.0,22055.63
1615471800000.0,22240.88
1615472400000.0,12768.23
1615472700000.0,12212.13
1615473300000.0,22335.94
1615473900000.0,13466.34
1615474200000.0,42864.62
1615474800000.0,26839.01
1615475100000.0,19201.2
1615475700000.0,2630.64
1615476000000.0,900.56
1615476600000.0,37537.86
1615476900000.0,3052.23
1615477200000.0,21334.15
1615477800000.0,25051.32
1615478400000.0,26422.98
1615478700000.0,36376.87
1615479300000.0,12353.12
1615479900000.0,10415.52
1615480500000.0,2329.7
1615481100000.0,12512.95
1615481700000.0,1078.49
1615482300000.0,11285.74
1615482900000.0,10366.18
1615483200000.0,55875.58
1615484100000.0,22258.12
1615484700000.0,10941.64
