timestamp,btc_exchange_netflow
1621612500000.0,-782.42
1621612800000.0,-572.18
1621613100000.0,1689.0
1621613400000.0,-70.29
1621613700000.0,-839.73
1621614000000.0,-573.82
1621614300000.0,-917.37
1621614600000.0,106.84
1621614900000.0,-325.94
1621615200000.0,125.63
1621615500000.0,-788.71
1621615800000.0,-167.38
1621616100000.0,-277.57
1621616700000.0,-135.43
1621617000000.0,371.59
1621617600000.0,-631.39
1621618200000.0,126.03
1621618500000.0,-1.82
1621618800000.0,267.94
1621619100000.0,191.87
1621619700000.0,434.3
1621620000000.0,1914.05
1621620600000.0,-307.11
1621621200000.0,-583.24
1621621500000.0,-621.81
1621622100000.0,326.59
1621622700000.0,-357.14
1621623300000.0,-651.02
1621623600000.0,-628.38
1621623900000.0,418.91
1621624200000.0,-612.92
1621624800000.0,-541.01
1621625100000.0,-933.29
1621625400000.0,1933.68
1621625700000.0,-346.9
1621626000000.0,-818.23
1621626300000.0,-911.15
1621626600000.0,106.23
1621626900000.0,390.12
1621627200000.0,-197.56
1621627500000.0,-270.02
1621627800000.0,237.22
1621628100000.0,-513.43
1621628400000.0,343.07
1621628700000.0,386.82
1621629000000.0,1553.13
1621629300000.0,100.57
1621629900000.0,-974.24
1621630200000.0,1488.38
1621630500000.0,-138.76
1621630800000.0,351.32
1621631100000.0,1390.08
1621631400000.0,527.15
1621631700000.0,762.89
1621632000000.0,-999.37
1621632300000.0,-327.61
1621632600000.0,115.75
1621632900000.0,-650.99
1621633200000.0,-374.9
1621633500000.0,11.36
1621634100000.0,-781.12
1621634700000.0,-264.07
1621635000000.0,-788.04
1621635300000.0,-220.56
1621635900000.0,-62.45
1621636500000.0,-327.33
1621636800000.0,-895.22
1621637400000.0,-705.78
1621638000000.0,-260.5
1621638600000.0,-546.52
1621638900000.0,-90.47
1621639500000.0,489.64
1621640100000.0,483.79
1621640700000.0,-147.74
1621641300000.0,420.18
1621641900000.0,-960.18
1621642500000.0,-102.45
1621643100000.0,146.02
1621643700000.0,199.15
1621644300000.0,179.46
1621644900000.0,296.4
1621645500000.0,-495.59
1621646100000.0,-245.08
1621646700000.0,-149.92
1621647300000.0,31.26
1621648200000.0,-505.39
1621648800000.0,-746.45
1621649700000.0,344.62
1621650000000.0,299.72
1621650600000.0,1353.76
1621651200000.0,81.37
1621651800000.0,-38.32
1621652400000.0,-812.58
1621653300000.0,579.33
1621653600000.0,-513.54
1621654200000.0,-83.17
1621654800000.0,-362.99
1621655400000.0,396.3
1621656000000.0,-788.5
1621656600000.0,1774.56
1621657500000.0,499.91
1621657800000.0,-186.42
1621658100000.0,-31.34
1621658700000.0,1318.72
1621659000000.0,-213.77
1621659300000.0,455.71
1621659900000.0,13.65
1621660500000.0,-160.44
1621661100000.0,124.44
1621661400000.0,-928.93
1621661700000.0,459.87
1621662000000.0,-976.47
1621662600000.0,146.22
1621663200000.0,1320.53
1621663800000.0,-747.5
1621664400000.0,391.88
1621665000000.0,264.32
1621665600000.0,-212.03
1621666200000.0,-762.12
1621666800000.0,-226.68
1621667400000.0,-111.66
1621668000000.0,25.48
1621668600000.0,499.74
1621669200000.0,-482.73
1621669800000.0,-449.17
1621670400000.0,-27.11
1621670700000.0,162.88
1621671300000.0,-615.04
1621671900000.0,260.65
1621672200000.0,-893.93
1621672800000.0,49.61
1621673100000.0,257.45
1621673400000.0,-51.83
1621674000000.0,-980.88
1621674900000.0,-427.01
1621675500000.0,-225.27
1621675800000.0,-115.17
1621676400000.0,17.96
1621677300000.0,433.6
1621677900000.0,55.23
1621678500000.0,-881.26
1621679400000.0,-869.66
1621679700000.0,-932.96
1621680300000.0,-972.91
1621680600000.0,-338.71
1621680900000.0,263.61
1621681200000.0,-986.33
1621681800000.0,-311.04
1621682400000.0,0.26
1621683300000.0,-417.27
1621683900000.0,-808.46
1621684800000.0,388.33
1621685100000.0,799.1
1621685700000.0,299.84
1621686000000.0,-745.73
1621686300000.0,-723.22
1621686900000.0,-66.1
1621687500000.0,-828.92
1621687800000.0,11.32
1621688400000.0,-244.14
1621688700000.0,-76.54
1621689300000.0,-733.07
1621689900000.0,151.81
1621690500000.0,49.93
1621691100000.0,-589.94
1621691700000.0,-679.68
1621692300000.0,232.11
1621692900000.0,419.11
1621693500000.0,507.35
1621694100000.0,-451.51
1621694400000.0,-842.64
1621694700000.0,-793.82
1621695000000.0,-669.88
1621695300000.0,-303.46
1621695900000.0,753.34
1621696200000.0,34.6
1621696500000.0,-990.19
1621696800000.0,-760.68
1621697400000.0,-395.68
1621698000000.0,459.11
1621698300000.0,106.02
1621698600000.0,92.84
1621698900000.0,-342.26
1621699500000.0,-800.8
1621699800000.0,174.52
1621700100000.0,138.24
1621700700000.0,-130.83
1621701300000.0,-463.87
1621701900000.0,-741.46
1621702800000.0,-282.94
1621703100000.0,-216.6
1621703400000.0,-980.55
1621704000000.0,-664.72
1621704900000.0,-761.67
1621705500000.0,225.37
1621706100000.0,-2.72
1621707000000.0,-495.15
1621707600000.0,-623.74
1621708500000.0,163.35
1621709100000.0,-114.94
1621709700000.0,-851.84
1621710300000.0,-910.33
1621710600000.0,-541.8
1621711500000.0,-838.47
1621712700000.0,960.48
1621713300000.0,-549.05
1621713900000.0,-525.75
1621714800000.0,-31.03
1621715700000.0,-666.55
1621716300000.0,444.38
1621717500000.0,-271.64
1621718700000.0,-27.82
1621719900000.0,381.48
1621720800000.0,-111.99
1621721400000.0,1308.87
1621722000000.0,359.32
1621722600000.0,299.08
1621723500000.0,-532.55
1621724700000.0,369.17
1621725900000.0,172.76
1621727100000.0,1814.64
1621728300000.0,-984.06
1621728600000.0,-201.61
1621729200000.0,-855.77
1621729800000.0,-70.88
1621730400000.0,-359.04
1621731000000.0,295.86
1621731600000.0,245.38
1621732500000.0,-506.76
1621733700000.0,103.49
1621734600000.0,-403.88
1621735800000.0,-330.8
1621736700000.0,147.87
1621737300000.0,-215.21
1621738200000.0,-889.96
1621739100000.0,43.64
1621740000000.0,-422.45
1621740600000.0,-921.74
1621741500000.0,1369.67
1621742700000.0,-272.53
1621743600000.0,-909.02
1621744200000.0,226.68
1621745100000.0,-323.26
1621746000000.0,207.3
1621746300000.0,-741.49
1621746600000.0,-850.77
1621747200000.0,-21.82
1621747500000.0,-658.03
1621748400000.0,464.47
1621749600000.0,239.87
1621749900000.0,1368.4
1621750200000.0,-195.33
1621750800000.0,433.18
1621751400000.0,-384.39
1621751700000.0,332.12
1621752300000.0,-955.43
1621752900000.0,75.09
1621753500000.0,-248.28
1621754100000.0,1808.5
1621754700000.0,94.92
1621755300000.0,-589.26
1621755900000.0,-471.43
1621756200000.0,-589.23
1621756500000.0,-688.88
1621756800000.0,-78.37
1621757100000.0,11.74
1621757400000.0,1269.03
1621757700000.0,-632.6
1621758000000.0,-125.44
1621758300000.0,-795.84
1621758600000.0,1715.04
1621758900000.0,-923.57
1621759200000.0,196.48
1621759500000.0,1399.61
1621759800000.0,-902.81
1621760100000.0,-891.69
1621760400000.0,480.86
1621760700000.0,-967.99
1621761000000.0,1346.02
1621761300000.0,439.39
1621761600000.0,-138.68
1621761900000.0,-278.32
1621762200000.0,1500.11
1621762500000.0,-281.98
1621762800000.0,916.83
1621763400000.0,76.55
1621763700000.0,-995.2
1621764000000.0,-743.56
1621764300000.0,-22.73
1621764600000.0,29.98
1621765200000.0,-283.61
1621765500000.0,-130.05
1621765800000.0,-247.45
1621766100000.0,-398.57
1621766400000.0,307.8
1621767000000.0,-985.13
1621767600000.0,-881.27
1621767900000.0,82.45
1621768500000.0,432.39
1621768800000.0,-979.79
1621769100000.0,245.31
1621769400000.0,136.08
1621770000000.0,456.82
1621770300000.0,332.41
1621770900000.0,-425.49
1621771500000.0,227.41
1621771800000.0,-243.71
1621772400000.0,1426.26
1621772700000.0,-994.35
1621773000000.0,1217.53
1621773600000.0,546.4
1621773900000.0,-503.14
1621774200000.0,1275.68
1621774500000.0,-506.13
1621774800000.0,1223.71
1621775100000.0,-675.58
1621775400000.0,-136.98
1621775700000.0,1064.71
1621776000000.0,-481.99
1621776300000.0,-468.3
1621776600000.0,-810.19
1621776900000.0,-603.06
1621777200000.0,-164.06
1621777500000.0,407.5
1621777800000.0,-261.17
1621778100000.0,-217.42
1621778400000.0,1175.81
1621778700000.0,150.73
1621779000000.0,-999.93
1621779300000.0,628.76
1621779600000.0,-988.69
1621779900000.0,288.53
1621780200000.0,76.16
1621780800000.0,428.37
1621781100000.0,32.45
1621781400000.0,-211.7
1621782000000.0,-576.88
1621782300000.0,-683.94
1621782900000.0,352.16
1621783500000.0,395.4
1621784100000.0,1195.85
1621784700000.0,-612.71
1621785000000.0,-168.82
1621785600000.0,-567.64
1621785900000.0,1146.5
1621786200000.0,316.6
1621786500000.0,189.05
1621786800000.0,1484.59
1621787100000.0,-996.52
1621787400000.0,703.18
1621787700000.0,12.19
1621788000000.0,-2.02
1621788300000.0,-616.22
1621788600000.0,485.38
1621788900000.0,-266.74
1621789200000.0,-382.43
1621789500000.0,471.67
1621789800000.0,-875.72
1621790100000.0,1513.5
1621790400000.0,301.74
1621790700000.0,90.49
1621791000000.0,232.21
1621791300000.0,-735.43
1621791600000.0,281.42
1621791900000.0,-547.97
1621792200000.0,1909.98
1621792800000.0,1802.94
1621793100000.0,-705.72
1621793400000.0,-929.67
1621793700000.0,-265.18
1621794000000.0,6.74
1621794300000.0,404.68
1621794900000.0,1556.85
1621795200000.0,222.56
1621795500000.0,-236.28
1621795800000.0,-249.37
1621796400000.0,-542.03
1621796700000.0,-958.09
1621797000000.0,490.41
1621797300000.0,360.27
1621797600000.0,197.49
1621797900000.0,-239.66
1621798200000.0,-477.06
1621798800000.0,-615.6
1621799400000.0,323.04
1621800000000.0,-970.37
1621800300000.0,251.55
1621800900000.0,-20.25
1621801500000.0,320.98
1621802100000.0,298.05
1621802700000.0,360.6
1621803300000.0,268.44
1621803900000.0,82.85
1621804500000.0,-905.31
1621804800000.0,-721.05
1621805400000.0,682.24
1621806000000.0,-641.42
1621806600000.0,-842.34
1621807500000.0,-512.72
1621808100000.0,-531.62
1621808400000.0,1193.59
1621809000000.0,200.66
1621809600000.0,1260.81
1621810200000.0,-105.7
1621810500000.0,302.22
1621811100000.0,74.1
1621811700000.0,57.33
1621812300000.0,-236.96
1621812900000.0,-358.55
1621813500000.0,-13.93
1621814100000.0,194.35
1621814700000.0,-624.81
1621815000000.0,-143.03
1621815600000.0,-625.65
1621816200000.0,-42.58
1621816800000.0,447.26
1621817400000.0,-903.83
1621818300000.0,464.68
1621818900000.0,176.13
1621819500000.0,431.17
1621820100000.0,-974.6
1621820700000.0,-482.6
1621821300000.0,-467.34
1621821900000.0,-921.58
1621822500000.0,-778.44
1621823400000.0,-36.7
1621824000000.0,461.42
1621824900000.0,-255.47
1621825500000.0,-423.5
1621826100000.0,-517.48
1621826700000.0,-895.67
1621827300000.0,-4.71
1621827900000.0,-567.67
1621828500000.0,-667.6
1621829400000.0,284.66
1621830300000.0,1589.89
1621831500000.0,394.5
1621832100000.0,-441.38
1621832700000.0,53.05
1621833300000.0,16.74
1621834200000.0,-787.45
1621834800000.0,-751.48
1621835400000.0,-522.68
1621836300000.0,388.99
1621836900000.0,475.27
1621837500000.0,82.71
1621838400000.0,86.62
1621839000000.0,-88.37
1621839600000.0,-121.44
1621839900000.0,355.03
1621840200000.0,-754.75
1621840800000.0,-455.97
1621841400000.0,-359.99
1621842000000.0,-442.94
1621842300000.0,255.46
1621842900000.0,-266.36
1621843500000.0,-693.77
1621844100000.0,-638.28
1621844400000.0,-181.63
1621845000000.0,-65.73
1621845300000.0,-615.54
1621845900000.0,-614.79
1621846500000.0,-314.53
1621847100000.0,-450.11
1621847700000.0,-216.15
1621848300000.0,180.37
1621848900000.0,-971.17
1621849500000.0,-578.63
1621850100000.0,-18.32
1621851000000.0,-152.25
1621851600000.0,-951.31
1621852200000.0,1329.25
1621852500000.0,403.84
1621852800000.0,359.75
1621853400000.0,330.5
1621853700000.0,-917.06
1621854300000.0,-989.19
1621854600000.0,473.63
1621855200000.0,-339.64
1621855800000.0,-749.31
1621856100000.0,-837.88
1621856400000.0,-176.86
1621856700000.0,-286.79
1621857000000.0,171.5
1621857300000.0,-322.09
1621857900000.0,-594.15
1621858200000.0,229.87
1621858800000.0,-921.66
1621859400000.0,110.52
1621859700000.0,-474.84
1621860000000.0,-33.34
1621860300000.0,-336.69
1621860600000.0,-563.49
1621861200000.0,-829.26
1621861800000.0,374.68
1621862100000.0,541.44
1621862400000.0,-54.38
1621862700000.0,101.86
1621863300000.0,54.1
1621863600000.0,-8.51
1621863900000.0,-868.04
1621864500000.0,-144.82
1621864800000.0,-103.09
1621865100000.0,129.23
1621865400000.0,494.71
1621865700000.0,-191.72
1621866300000.0,-801.25
1621866600000.0,-468.32
1621866900000.0,-314.74
1621867200000.0,83.8
1621867500000.0,120.42
1621868100000.0,-629.21
1621868700000.0,724.19
1621869000000.0,-398.04
1621869600000.0,-659.69
1621869900000.0,160.23
1621870500000.0,-485.45
1621871100000.0,-935.5
1621871400000.0,43.31
1621871700000.0,-234.01
1621872300000.0,-313.24
1621872600000.0,37.91
1621872900000.0,1013.74
1621873200000.0,-835.37
1621873500000.0,-744.75
1621874100000.0,150.77
1621874700000.0,-148.23
1621875300000.0,-22.79
1621876200000.0,-281.08
1621876800000.0,73.2
1621877100000.0,93.85
1621877700000.0,-800.11
1621878300000.0,-811.1
1621878900000.0,-979.98
1621879800000.0,-991.2
1621880400000.0,249.31
1621881000000.0,306.22
1621881300000.0,270.2
1621881900000.0,-64.49
1621882500000.0,-325.28
1621883400000.0,459.01
1621884000000.0,147.94
1621884600000.0,-656.26
1621885200000.0,-446.34
1621885500000.0,375.68
1621885800000.0,497.9
1621886100000.0,204.3
1621886400000.0,-128.51
1621886700000.0,-569.82
1621887000000.0,-909.89
1621887600000.0,495.81
1621888200000.0,-12.63
1621888500000.0,186.98
1621889100000.0,-713.72
1621889400000.0,425.14
1621890000000.0,-607.79
1621890600000.0,42.72
1621891200000.0,-566.84
1621892100000.0,645.52
1621892700000.0,92.99
1621893000000.0,-871.19
1621893600000.0,148.85
1621894200000.0,440.25
1621894800000.0,-228.22
1621895400000.0,-911.62
1621896000000.0,-375.45
1621896300000.0,-892.12
1621896900000.0,455.79
1621897500000.0,-471.97
1621898100000.0,-788.92
1621898700000.0,-790.26
1621899300000.0,282.46
1621900200000.0,301.35
1621900800000.0,252.12
1621901100000.0,59.29
1621901700000.0,442.01
1621902300000.0,-114.29
1621902600000.0,10.29
1621903200000.0,-325.58
1621903800000.0,-643.99
1621904400000.0,-246.13
1621905000000.0,230.35
1621905600000.0,251.26
1621906200000.0,236.82
1621906800000.0,-877.29
1621907400000.0,155.0
1621908300000.0,981.24
1621908900000.0,-299.99
1621909500000.0,220.0
1621910100000.0,190.15
1621910700000.0,-810.02
1621911300000.0,-586.31
1621911900000.0,-237.33
1621912200000.0,-848.71
1621912800000.0,-160.4
1621913400000.0,466.6
1621914000000.0,179.67
1621914900000.0,-928.72
1621915500000.0,59.16
1621916400000.0,-646.03
1621916700000.0,-877.01
1621917300000.0,-128.66
1621917900000.0,228.96
1621918500000.0,-522.36
1621919100000.0,-25.74
1621919700000.0,-32.88
1621920300000.0,-804.04
1621920900000.0,-335.93
1621921500000.0,101.14
1621922100000.0,-715.59
1621923000000.0,-861.05
1621923600000.0,-932.81
1621924500000.0,350.52
1621925100000.0,487.02
1621925700000.0,-497.25
1621926000000.0,24.85
1621926900000.0,109.54
1621927500000.0,-568.08
1621928100000.0,191.5
1621928700000.0,338.16
1621929300000.0,-220.52
1621929900000.0,201.92
1621930200000.0,-186.35
1621930800000.0,-874.12
1621931400000.0,-485.98
1621932000000.0,254.91
1621932600000.0,-662.32
1621933200000.0,-900.09
1621934100000.0,-563.3
1621934400000.0,-498.13
1621935000000.0,-554.09
1621935300000.0,-252.79
1621935900000.0,-820.55
1621936800000.0,246.82
1621937100000.0,-581.16
1621937400000.0,160.09
1621937700000.0,-115.31
1621938000000.0,325.6
1621938300000.0,-251.2
1621938600000.0,-465.46
1621938900000.0,-152.53
1621939200000.0,219.02
1621939500000.0,-998.14
1621939800000.0,-200.69
1621940400000.0,155.05
1621940700000.0,57.56
1621941300000.0,-694.45
1621941600000.0,-183.09
1621941900000.0,-974.07
1621942200000.0,-387.92
1621942800000.0,-783.9
1621943400000.0,1951.16
1621944000000.0,-503.46
1621944300000.0,-715.26
1621944600000.0,-622.69
1621944900000.0,-541.78
1621945200000.0,-473.57
1621945800000.0,-270.32
1621946100000.0,-343.77
1621946700000.0,-121.83
1621947300000.0,260.17
1621947900000.0,-458.5
1621948500000.0,-806.38
1621948800000.0,-204.79
1621949100000.0,-342.03
1621949400000.0,-80.74
1621949700000.0,-431.47
1621950000000.0,-841.72
1621950300000.0,-73.6
1621950600000.0,-265.4
1621951200000.0,-876.38
1621951500000.0,219.45
1621952100000.0,291.37
1621952700000.0,450.1
1621953000000.0,319.63
1621953300000.0,-67.9
1621953600000.0,-255.59
1621953900000.0,-559.89
1621954500000.0,339.27
1621954800000.0,-211.21
1621955100000.0,-577.37
1621955400000.0,-38.47
1621955700000.0,24.14
1621956000000.0,487.17
1621956600000.0,467.91
1621956900000.0,87.62
1621957200000.0,-838.49
1621957500000.0,-52.93
1621957800000.0,-211.6
1621958400000.0,1196.04
1621958700000.0,-330.17
1621959300000.0,476.05
1621959900000.0,-417.57
1621960800000.0,-159.54
1621961700000.0,36.19
1621962600000.0,1157.82
1621963500000.0,-687.76
1621964100000.0,-711.28
1621965000000.0,49.58
1621965900000.0,-586.67
1621966800000.0,139.01
1621967700000.0,196.27
1621968600000.0,-850.26
1621969500000.0,-173.0
1621970400000.0,-569.41
1621971300000.0,339.46
1621971900000.0,1885.35
1621972500000.0,-160.19
1621972800000.0,-203.65
1621973400000.0,137.22
1621974300000.0,-218.85
1621975500000.0,14.59
1621976400000.0,304.12
1621977600000.0,15.3
1621978800000.0,-900.68
1621979400000.0,316.73
1621980600000.0,-768.78
1621981500000.0,202.98
1621982100000.0,-872.86
1621982700000.0,-701.28
1621983000000.0,309.3
1621983600000.0,-915.71
1621984500000.0,-105.26
1621985400000.0,-329.34
1621986000000.0,110.7
1621986900000.0,-821.88
1621987500000.0,523.22
1621988100000.0,-430.54
1621988700000.0,240.02
1621989300000.0,-575.14
1621990200000.0,-374.19
1621991400000.0,-899.24
1621992300000.0,-636.24
1621992900000.0,301.85
1621993500000.0,-309.82
1621994400000.0,-659.95
1621995000000.0,-79.91
1621995300000.0,-779.07
1621995600000.0,-576.9
1621995900000.0,-178.91
1621996500000.0,-121.28
1621997100000.0,293.78
1621997400000.0,-602.89
1621998300000.0,109.71
1621999200000.0,139.84
1622000100000.0,-466.72
1622001000000.0,-586.34
1622001600000.0,-706.44
1622002200000.0,-117.45
1622002800000.0,-3.24
1622003400000.0,449.67
1622004000000.0,-154.65
1622004900000.0,-997.75
1622005500000.0,236.38
1622006100000.0,-164.63
1622007000000.0,-521.8
1622007600000.0,-466.15
1622008200000.0,-442.05
1622008800000.0,-245.85
1622009700000.0,90.81
1622010000000.0,263.4
1622010300000.0,-421.01
1622010600000.0,334.81
1622010900000.0,440.34
1622011200000.0,-992.18
1622011500000.0,-913.43
1622011800000.0,-638.32
1622012400000.0,77.4
1622013000000.0,-150.94
1622013600000.0,-410.7
1622014500000.0,326.39
1622015100000.0,30.42
1622015700000.0,-305.48
1622016300000.0,1893.38
1622016600000.0,370.0
1622016900000.0,-56.16
1622017200000.0,-582.56
1622017800000.0,-770.72
1622018400000.0,-689.35
1622019000000.0,-392.55
1622019600000.0,-189.11
1622020200000.0,-200.44
1622020800000.0,-148.37
1622021400000.0,-975.32
1622022000000.0,-539.47
1622022900000.0,-338.5
1622023500000.0,147.96
1622023800000.0,59.49
1622024100000.0,-817.73
1622024700000.0,-242.54
1622025000000.0,-747.53
1622025300000.0,237.82
1622025600000.0,191.29
1622026200000.0,480.68
1622026800000.0,-457.24
1622027100000.0,-999.43
1622027700000.0,-21.03
1622028300000.0,-473.41
1622029200000.0,-257.79
1622030100000.0,-54.38
1622030700000.0,-764.96
1622031000000.0,98.98
1622031600000.0,412.19
1622032200000.0,77.31
1622032800000.0,291.85
1622033400000.0,-351.12
1622034300000.0,-783.68
1622034600000.0,81.43
1622034900000.0,368.93
1622035200000.0,-812.25
1622035500000.0,-479.85
1622036100000.0,-699.49
1622036400000.0,-346.72
1622036700000.0,-677.99
1622037000000.0,-541.4
1622037300000.0,-119.43
1622037600000.0,-632.95
1622037900000.0,-646.38
1622038200000.0,-841.22
1622038500000.0,-498.13
1622039100000.0,289.55
1622039700000.0,-847.62
1622040300000.0,-622.23
1622040900000.0,-204.98
1622041500000.0,-416.36
1622041800000.0,-666.86
1622042100000.0,-806.06
1622042400000.0,-185.57
1622042700000.0,428.75
1622043000000.0,-496.3
1622043600000.0,-641.59
1622044200000.0,-230.97
1622044800000.0,2.07
1622045100000.0,39.54
1622045400000.0,113.11
1622046000000.0,-445.65
1622046600000.0,1243.28
1622046900000.0,466.12
1622047500000.0,1.55
1622047800000.0,-483.37
1622048100000.0,785.71
1622048700000.0,149.82
1622049000000.0,-348.53
1622049300000.0,-960.87
1622049600000.0,-397.15
1622050200000.0,305.14
1622050800000.0,282.37
1622051700000.0,489.01
1622052000000.0,-929.29
1622052600000.0,216.29
1622053200000.0,-911.89
1622053800000.0,390.91
1622054400000.0,-859.19
1622055300000.0,-553.56
1622055900000.0,393.32
1622056500000.0,-562.6
1622057100000.0,-577.45
1622057400000.0,-111.27
1622057700000.0,-132.61
1622058300000.0,417.4
1622058900000.0,-108.91
1622059500000.0,-228.87
1622060400000.0,-911.58
1622061000000.0,105.99
1622061600000.0,-893.31
1622062500000.0,224.79
1622063400000.0,-397.62
1622064000000.0,207.16
1622065200000.0,-910.79
1622066100000.0,-780.92
1622067000000.0,-10.55
1622067900000.0,-407.59
1622068800000.0,23.4
1622070000000.0,-142.45
1622070600000.0,388.94
1622071800000.0,-721.63
1622072400000.0,-627.89
1622073000000.0,-476.86
1622073900000.0,-674.28
1622074500000.0,-926.96
1622075100000.0,73.49
1622075700000.0,-881.26
1622076300000.0,-43.49
1622076900000.0,-376.11
1622077500000.0,-842.18
1622078100000.0,-974.24
1622078700000.0,17.82
1622079000000.0,89.39
1622079600000.0,-978.68
1622080200000.0,311.77
1622080500000.0,-160.14
1622080800000.0,24.39
1622081100000.0,307.78
1622081700000.0,-848.93
1622082300000.0,-775.25
1622082900000.0,-914.49
1622083500000.0,382.76
1622084100000.0,-66.79
1622084700000.0,228.83
1622085000000.0,-681.1
1622085300000.0,-907.45
1622085600000.0,-940.82
1622086200000.0,-193.34
1622086800000.0,389.51
1622087700000.0,352.67
1622088300000.0,-234.43
1622088900000.0,-504.8
1622089500000.0,-884.9
1622090100000.0,-738.81
1622090700000.0,-994.18
1622091300000.0,71.11
1622091900000.0,-845.02
1622092500000.0,228.08
1622093100000.0,198.56
1622093700000.0,-152.43
1622094600000.0,-107.37
1622094900000.0,455.8
1622095500000.0,465.03
1622096100000.0,135.66
1622096700000.0,245.21
1622097300000.0,-249.4
1622098200000.0,-174.03
1622098800000.0,-206.87
1622099700000.0,-171.05
1622100600000.0,-101.6
1622101200000.0,-629.2
1622101800000.0,1689.58
1622102700000.0,-375.69
1622103300000.0,335.0
1622103600000.0,425.29
1622104200000.0,-905.36
1622104500000.0,-588.27
1622104800000.0,457.03
1622105400000.0,-794.26
1622106000000.0,-357.76
1622106600000.0,-61.2
1622107200000.0,-903.36
1622107500000.0,-932.91
1622107800000.0,-568.92
1622108400000.0,-238.16
1622109000000.0,-37.31
1622109600000.0,-417.18
1622109900000.0,402.67
1622110500000.0,455.2
1622110800000.0,374.94
1622111400000.0,394.59
1622112000000.0,-456.78
1622112600000.0,180.13
1622113200000.0,-211.93
1622113800000.0,79.04
1622114400000.0,382.33
1622114700000.0,371.32
1622115300000.0,-936.51
1622115900000.0,-925.01
1622116500000.0,-215.52
1622116800000.0,-676.3
1622117100000.0,-661.94
1622117400000.0,-159.4
1622118000000.0,-961.28
1622118600000.0,-584.51
1622119200000.0,-71.54
1622119500000.0,-641.0
1622120100000.0,-625.94
1622120700000.0,-772.09
1622121300000.0,151.34
1622121900000.0,-607.84
1622122200000.0,-527.01
1622122500000.0,-718.38
1622123100000.0,-751.0
1622123700000.0,35.66
1622124000000.0,-453.59
1622124600000.0,-817.04
1622125200000.0,-46.2
1622125800000.0,243.68
1622126400000.0,-108.11
1622127000000.0,-710.18
1622127600000.0,-313.06
1622128200000.0,-61.86
1622128800000.0,-770.87
1622129100000.0,-550.8
1622129700000.0,-788.11
1622130300000.0,400.98
1622130900000.0,-692.52
1622131500000.0,-960.81
1622132100000.0,-827.44
1622132700000.0,-141.43
1622133300000.0,17.61
1622133600000.0,259.58
1622134200000.0,-158.53
1622134500000.0,308.8
1622135100000.0,-935.87
1622135700000.0,-683.66
1622136000000.0,-21.42
1622136600000.0,-910.6
1622137200000.0,-296.62
1622138100000.0,52.3
1622138700000.0,-606.99
1622139600000.0,258.18
1622140500000.0,-812.47
1622141400000.0,49.74
1622142300000.0,-336.91
1622143200000.0,1306.95
1622143800000.0,347.79
1622144400000.0,-147.73
1622145300000.0,-636.1
1622146200000.0,-439.88
1622147100000.0,215.58
1622148000000.0,-965.5
1622148600000.0,466.05
1622149500000.0,-69.78
1622150100000.0,-727.13
1622150700000.0,-661.37
1622151300000.0,-55.89
1622151600000.0,-36.32
1622152200000.0,151.95
1622153100000.0,-481.42
1622154000000.0,-508.32
1622154600000.0,-287.06
1622155200000.0,-179.2
1622155800000.0,359.49
1622156400000.0,184.9
1622157000000.0,-376.56
1622157600000.0,-14.86
1622158500000.0,-33.06
1622159400000.0,840.61
1622160300000.0,469.5
1622160600000.0,2.37
1622161200000.0,-753.18
1622161800000.0,796.22
1622162400000.0,-921.54
1622163000000.0,-315.29
1622163300000.0,-587.27
1622163900000.0,-369.27
1622164500000.0,-36.8
1622165100000.0,-417.51
1622165700000.0,-276.03
1622166600000.0,-915.75
1622167200000.0,-361.69
1622167800000.0,-626.25
1622168700000.0,-517.31
1622169900000.0,-369.57
1622170500000.0,-845.33
1622171100000.0,-688.84
1622172000000.0,-642.5
1622172900000.0,389.88
1622173500000.0,121.85
1622174400000.0,326.62
1622175000000.0,164.35
1622175600000.0,20.11
1622176200000.0,360.04
1622176500000.0,468.03
1622177100000.0,445.08
1622177400000.0,-122.95
1622178000000.0,50.16
1622178600000.0,-608.25
1622179200000.0,362.34
1622179800000.0,422.47
1622180400000.0,-664.5
1622180700000.0,218.86
1622181000000.0,493.92
1622181300000.0,-85.3
1622181900000.0,-741.19
1622182200000.0,-376.7
1622182800000.0,366.71
1622183100000.0,197.52
1622183700000.0,-752.29
1622184000000.0,-932.9
1622184600000.0,-593.92
1622184900000.0,-498.9
1622185500000.0,-283.32
1622186100000.0,-357.19
1622186400000.0,190.69
1622186700000.0,-553.73
1622187000000.0,323.39
1622187600000.0,-654.4
1622188200000.0,-990.09
1622188500000.0,153.17
1622188800000.0,-232.66
1622189100000.0,17.83
1622189400000.0,-548.95
1622190000000.0,87.92
1622190600000.0,-914.0
1622191200000.0,318.13
1622191800000.0,-529.02
1622192100000.0,1538.19
1622192400000.0,-381.75
1622192700000.0,73.98
1622193000000.0,305.69
1622193300000.0,24.02
1622193600000.0,-589.71
1622193900000.0,-677.87
1622194200000.0,17.02
1622194500000.0,497.56
1622194800000.0,147.89
1622195100000.0,30.51
1622195400000.0,257.43
1622195700000.0,351.29
1622196300000.0,-316.69
1622196600000.0,-549.43
1622197200000.0,287.83
1622197800000.0,22.86
1622198100000.0,-184.18
1622198700000.0,-822.81
1622199000000.0,-241.24
1622199600000.0,-997.82
