timestamp,btc_long_liquidations
1593347700000.0,12196.7
1593353700000.0,10198.73
1593355500000.0,10366.21
1593358800000.0,4485.62
1593362700000.0,10060.14
1593372300000.0,21663.01
1593378900000.0,6958.66
1593385800000.0,10266.83
1593394500000.0,8916.08
1593404400000.0,18664.6
1593414300000.0,1973.38
1593419100000.0,10199.73
1593425100000.0,15831.17
1593431700000.0,31187.49
1593437100000.0,3032.86
1593439200000.0,10129.21
1593444000000.0,10706.4
1593446700000.0,10650.47
1593451200000.0,10076.6
1593456300000.0,10704.54
1593463800000.0,10427.22
1593465900000.0,11041.4
1593471300000.0,18183.98
1593479400000.0,10059.69
1593492000000.0,28949.64
1593498000000.0,10497.49
1593506100000.0,10068.73
1593514800000.0,18262.9
1593521400000.0,22454.9
1593523200000.0,10393.6
1593525000000.0,10605.29
1593529200000.0,4838.07
1593534600000.0,12677.13
1593541800000.0,10275.03
1593548400000.0,3089.37
1593560700000.0,20318.27
1593566100000.0,10126.31
1593576600000.0,10374.99
1593588300000.0,11118.45
1593593400000.0,18497.18
1593600000000.0,10127.0
1593609000000.0,15175.26
1593611100000.0,707.96
1593612900000.0,11176.91
1593617700000.0,10313.99
1593620100000.0,10482.78
1593622800000.0,16213.8
1593629400000.0,10434.17
1593638700000.0,10065.09
1593649500000.0,2148.98
1593662700000.0,20729.12
1593669900000.0,10061.27
1593673500000.0,10412.34
1593680700000.0,16849.95
1593688800000.0,10491.32
1593693600000.0,10811.39
1593697800000.0,150491.77
1593702300000.0,12491.28
1593702600000.0,1328.79
1593703500000.0,29431.1
1593705600000.0,4507.84
1593707400000.0,40237.61
1593708300000.0,10694.89
1593709500000.0,11686.6
1593713400000.0,4309.5
1593719700000.0,10623.05
1593726000000.0,5458.16
1593729900000.0,10573.34
1593739800000.0,10099.74
1593754200000.0,10168.91
1593764400000.0,20574.08
1593770400000.0,10008.24
1593777900000.0,11988.75
1593784800000.0,10172.19
1593793800000.0,13743.98
1593807300000.0,2399.21
1593819900000.0,10299.54
1593830100000.0,10059.77
1593850800000.0,7148.67
1593864900000.0,4701.35
1593877200000.0,11044.7
1593884100000.0,13338.04
1593885300000.0,9586.33
1593888600000.0,8980.66
1593895800000.0,10105.15
1593911700000.0,19637.73
1593928500000.0,22113.5
1593932400000.0,10110.24
1593938400000.0,32842.41
1593943200000.0,10343.34
1593948600000.0,5958.03
1593956100000.0,10026.17
1593962400000.0,10740.89
1593979500000.0,51871.06
1593984000000.0,11292.74
1593986700000.0,10063.85
1593990300000.0,10170.47
1594000800000.0,10049.11
1594008000000.0,11305.71
1594016100000.0,11235.29
1594016700000.0,11685.05
1594019100000.0,5436.41
1594026300000.0,10093.43
1594035900000.0,11125.91
1594039200000.0,10364.53
1594040700000.0,13506.14
1594044600000.0,10549.09
1594050300000.0,11281.04
1594051200000.0,10533.63
1594052400000.0,10394.5
1594056000000.0,18838.64
1594062900000.0,10077.47
1594070700000.0,14119.76
1594077900000.0,11041.2
1594081500000.0,49579.18
1594087500000.0,10029.7
1594095300000.0,15900.08
1594103100000.0,10219.93
1594111200000.0,17148.64
1594116900000.0,10623.26
1594124100000.0,8620.78
1594131000000.0,10045.34
1594139700000.0,9578.9
1594150500000.0,10510.7
1594155000000.0,3797.58
1594167300000.0,10094.27
1594174500000.0,11549.88
1594181100000.0,15371.57
1594188600000.0,10067.02
1594198200000.0,10033.65
1594208100000.0,10170.36
1594213800000.0,24973.05
1594216500000.0,2121.41
1594217400000.0,3571.1
1594220100000.0,403.68
1594223700000.0,4914.65
1594228200000.0,10306.75
1594239300000.0,10050.63
1594247700000.0,25620.21
1594254300000.0,10603.63
1594260900000.0,449.31
1594269900000.0,10094.59
1594280700000.0,20172.39
1594291200000.0,10574.37
1594299300000.0,32877.95
1594304400000.0,8343.45
1594306200000.0,28519.77
1594306800000.0,45151.61
1594307400000.0,43654.52
1594308300000.0,10282.1
1594309500000.0,10041.04
1594312500000.0,182.54
1594317000000.0,8287.96
1594323900000.0,10247.64
1594332900000.0,11595.92
1594348200000.0,52817.83
1594356000000.0,10377.4
1594358400000.0,14504.9
1594364700000.0,10035.46
1594370700000.0,10618.41
1594380300000.0,5789.62
1594387500000.0,11819.14
1594394400000.0,10072.31
1594397100000.0,10006.62
1594408800000.0,10090.25
1594420500000.0,10416.88
1594424100000.0,10074.66
1594434600000.0,10152.65
1594450800000.0,25560.93
1594458900000.0,10267.08
1594461900000.0,10011.07
1594475700000.0,5208.3
1594488300000.0,10253.82
1594510500000.0,10076.79
1594518900000.0,7910.74
1594535700000.0,244.7
1594551300000.0,12490.38
1594560000000.0,52037.73
1594560600000.0,27652.83
1594561500000.0,10273.69
1594566300000.0,5896.4
1594581300000.0,10126.89
1594584000000.0,10211.88
1594591800000.0,10027.39
1594594800000.0,8756.9
1594602600000.0,10135.37
1594620000000.0,8338.42
1594627200000.0,10124.72
1594635000000.0,15775.04
1594641900000.0,10200.15
1594647600000.0,10948.81
1594655100000.0,282.67
1594664400000.0,49529.79
1594668600000.0,11062.43
1594670100000.0,10005.42
1594675800000.0,12596.49
1594686900000.0,49274.65
1594700400000.0,10178.31
1594704900000.0,10081.83
1594716000000.0,41850.5
1594725900000.0,10198.72
1594727100000.0,8376.83
1594733700000.0,10699.4
1594740900000.0,13821.18
1594749000000.0,10265.38
1594759500000.0,10219.99
1594772400000.0,13707.46
1594790400000.0,14132.76
1594803300000.0,10439.24
1594809000000.0,10217.49
1594818000000.0,13793.51
1594827600000.0,6586.47
1594832100000.0,20552.66
1594839300000.0,10177.95
1594845900000.0,11181.53
1594857900000.0,10001.89
1594875300000.0,14080.12
1594882800000.0,30500.58
1594884000000.0,6813.35
1594887900000.0,20189.86
1594891200000.0,26254.25
1594893900000.0,10199.93
1594898400000.0,8838.81
1594906800000.0,10146.02
1594912800000.0,10093.68
1594918800000.0,10171.57
1594929900000.0,10144.88
1594942500000.0,12917.02
1594963800000.0,2157.05
1594974600000.0,11811.71
1594986900000.0,11222.27
1594988400000.0,19957.72
1594996200000.0,10646.28
1595007000000.0,10056.13
1595028000000.0,14908.08
1595044800000.0,15097.65
1595063400000.0,2407.51
1595075700000.0,10602.91
1595096700000.0,10670.6
1595106900000.0,8346.56
1595132400000.0,22371.92
1595154000000.0,10034.56
1595163600000.0,10358.31
1595177400000.0,10176.5
1595196300000.0,13652.96
1595200500000.0,14127.34
1595209800000.0,8021.36
1595229600000.0,15795.02
1595242200000.0,10151.54
1595254500000.0,10098.12
1595267700000.0,9911.74
1595277600000.0,10220.94
1595294400000.0,908.86
1595312100000.0,21992.58
1595317200000.0,12318.89
1595317500000.0,4625.41
1595318400000.0,10420.04
1595322300000.0,10728.49
1595328600000.0,15122.13
1595334000000.0,12104.08
1595336700000.0,10620.45
1595338500000.0,7476.94
1595342400000.0,21145.86
1595346900000.0,10152.4
1595352300000.0,1105.91
1595363700000.0,10014.9
1595379000000.0,7693.54
1595395200000.0,43489.3
1595404800000.0,10149.47
1595412900000.0,10177.27
1595425200000.0,10019.75
1595437200000.0,10057.93
1595445300000.0,13081.24
1595457000000.0,13474.32
1595457300000.0,11147.45
1595458200000.0,10370.04
1595461200000.0,10167.19
1595467800000.0,14793.41
1595474400000.0,10003.69
1595484900000.0,10194.55
1595494200000.0,4167.27
1595506500000.0,7456.16
1595514300000.0,7893.82
1595514600000.0,10869.1
1595518800000.0,10194.57
1595521800000.0,12831.59
1595523600000.0,3713.08
1595524200000.0,10105.98
1595526300000.0,11775.04
1595531100000.0,10133.85
1595541300000.0,23777.84
1595555400000.0,11125.98
1595566200000.0,10010.23
1595572200000.0,14697.74
1595574900000.0,10231.99
1595583600000.0,10257.77
1595592600000.0,10166.16
1595600400000.0,10125.1
1595607000000.0,4458.65
1595610900000.0,10148.45
1595619000000.0,10822.02
1595624700000.0,53098.1
1595628900000.0,10088.62
1595638500000.0,10048.61
1595648100000.0,5778.44
1595655000000.0,10199.86
1595666700000.0,2851.05
1595680500000.0,5726.39
1595685900000.0,11557.49
1595696100000.0,12484.06
1595697900000.0,12352.14
1595700000000.0,3747.47
1595705100000.0,11290.61
1595710200000.0,13543.71
1595716500000.0,8897.22
1595723400000.0,769.0
1595736300000.0,10411.81
1595749500000.0,10178.6
1595753100000.0,10566.75
1595754300000.0,15354.55
1595757300000.0,26203.53
1595757900000.0,21797.49
1595758200000.0,116056.29
1595758500000.0,2015.47
1595759100000.0,16975.59
1595760000000.0,7654.66
1595762400000.0,17737.99
1595766600000.0,27069.35
1595767200000.0,1937.45
1595771100000.0,10279.97
1595776200000.0,11079.17
1595779500000.0,14046.95
1595783100000.0,7140.74
1595790600000.0,14314.48
1595795100000.0,10005.6
1595803800000.0,11035.85
1595810700000.0,10777.28
1595812200000.0,14199.88
1595813700000.0,11324.78
1595815200000.0,10814.24
1595819100000.0,16690.9
1595820900000.0,1661.82
1595821500000.0,18062.33
1595822100000.0,42774.43
1595823000000.0,12382.51
1595823900000.0,10577.48
1595826300000.0,10162.48
1595829000000.0,11439.22
1595830800000.0,9877.91
1595834400000.0,48485.8
1595836800000.0,10699.23
1595838300000.0,10175.89
1595841600000.0,10353.75
1595844000000.0,10459.21
1595847000000.0,10115.04
1595848200000.0,14598.13
1595850600000.0,10467.19
1595853300000.0,10812.59
1595855100000.0,15568.09
1595856300000.0,22027.47
1595856900000.0,12229.02
1595858700000.0,1087.33
1595860500000.0,14774.51
1595861700000.0,59405.13
1595862300000.0,10921.2
1595864100000.0,10613.22
1595866500000.0,11267.17
1595867400000.0,18525.05
1595868000000.0,30078.14
1595868900000.0,18367.51
1595869200000.0,30390.45
1595869500000.0,105134.25
1595869800000.0,15053.33
1595870400000.0,11929.72
1595871000000.0,2834.27
1595871900000.0,10372.07
1595872800000.0,16377.75
1595873400000.0,29963.45
1595874600000.0,10079.15
1595877300000.0,24450.87
1595879100000.0,10058.39
1595881200000.0,10479.4
1595884200000.0,23189.65
1595886900000.0,13790.06
1595887200000.0,18226.93
1595887800000.0,16822.47
1595888100000.0,13322.62
1595888400000.0,77938.36
1595888700000.0,5596.07
1595889300000.0,10775.95
1595890200000.0,33782.54
1595891400000.0,352416.37
1595892000000.0,12440.77
1595892300000.0,13156.4
1595893200000.0,11873.5
1595894400000.0,12825.57
1595895300000.0,12345.24
1595896500000.0,10991.53
1595898600000.0,27241.43
1595900700000.0,25970.03
1595902500000.0,74968.64
1595905200000.0,39757.01
1595905800000.0,13841.78
1595907300000.0,10086.84
1595909100000.0,4709.34
1595912100000.0,71213.41
1595915100000.0,7694.75
1595916900000.0,12558.81
1595917500000.0,11570.63
1595920200000.0,34046.15
1595922300000.0,50664.75
1595923800000.0,10567.92
1595925600000.0,58051.61
1595926800000.0,10832.49
1595928600000.0,20263.55
1595930700000.0,56421.01
1595931300000.0,12127.8
1595931900000.0,11569.72
1595933400000.0,10712.23
1595934600000.0,15152.37
1595935800000.0,125.5
1595937000000.0,12498.46
1595938500000.0,33605.98
1595940300000.0,10582.26
1595942400000.0,10382.03
1595944500000.0,10408.0
1595945700000.0,15648.43
1595946600000.0,10801.32
1595948100000.0,24677.6
1595949600000.0,10264.77
1595952000000.0,93756.41
1595952300000.0,12842.25
1595953200000.0,172459.09
1595954700000.0,10282.77
1595955900000.0,11005.96
1595957700000.0,32159.11
1595960700000.0,9638.89
1595962800000.0,10258.01
1595966100000.0,10223.21
1595970600000.0,37632.77
1595975100000.0,17093.46
1595977800000.0,16276.2
1595983200000.0,5531.06
1595986500000.0,10509.18
1595992200000.0,10517.54
1595995800000.0,10136.61
1596001800000.0,10139.78
1596003600000.0,10168.74
1596006300000.0,4901.23
1596010500000.0,10777.22
1596012600000.0,11696.44
1596014400000.0,57316.42
1596015000000.0,3687.67
1596017400000.0,10437.41
1596022200000.0,11063.24
1596025200000.0,12756.81
1596027900000.0,9689.1
1596031200000.0,15757.91
1596033900000.0,60614.04
1596034500000.0,35436.25
1596034800000.0,13057.85
1596036000000.0,10559.53
1596038100000.0,10492.85
1596039300000.0,10391.58
1596041400000.0,7395.72
1596042600000.0,28249.69
1596044400000.0,10038.29
1596046500000.0,2760.97
1596049200000.0,3960.48
1596052500000.0,10545.77
1596056100000.0,10651.38
1596059400000.0,11631.92
1596060000000.0,17778.92
1596062100000.0,91953.77
1596064800000.0,42298.48
1596066000000.0,31461.6
1596067500000.0,10215.81
1596070800000.0,43173.1
1596076800000.0,5906.04
1596078900000.0,10034.02
1596084300000.0,36933.01
1596089100000.0,10640.83
1596092700000.0,29461.0
1596095400000.0,10726.88
1596099300000.0,21131.5
1596105000000.0,3607.9
1596108300000.0,10132.21
1596112200000.0,15230.46
1596114600000.0,10438.91
1596116400000.0,16220.31
1596119100000.0,10284.62
1596124800000.0,11500.53
1596129300000.0,10421.6
1596132900000.0,10836.28
1596136500000.0,10917.37
1596139800000.0,3460.96
1596142800000.0,20883.43
1596145800000.0,10458.91
1596150600000.0,24190.56
1596154200000.0,36537.97
1596158400000.0,8271.97
1596161100000.0,13498.05
1596168000000.0,10388.89
1596174300000.0,11239.67
1596178500000.0,6010.81
1596182100000.0,12066.57
1596183900000.0,14543.45
1596187800000.0,10124.77
1596192300000.0,11866.47
1596196500000.0,4026.92
1596197700000.0,10922.41
1596200400000.0,43251.1
1596202200000.0,10041.91
1596204600000.0,10956.03
1596207600000.0,12377.42
1596208800000.0,10458.36
1596209700000.0,11810.8
1596210300000.0,18413.3
1596211500000.0,12297.21
1596212100000.0,142055.34
1596213000000.0,10625.78
1596214500000.0,18112.37
1596216900000.0,4264.28
1596220200000.0,10370.4
1596224100000.0,11461.94
1596227400000.0,16803.95
1596229500000.0,11637.35
1596232200000.0,6476.67
1596235500000.0,10117.0
1596239100000.0,38349.92
1596241800000.0,10001.74
1596245700000.0,10135.26
1596251700000.0,8087.93
1596254700000.0,10665.28
1596257400000.0,10118.87
1596259200000.0,10196.32
1596260100000.0,13903.37
1596261000000.0,12727.15
1596261600000.0,15351.05
1596262800000.0,10284.69
1596263400000.0,36762.23
1596264300000.0,10715.41
1596266400000.0,12599.85
1596269100000.0,981.67
1596271500000.0,10132.94
1596274200000.0,1062.04
1596276600000.0,56411.82
1596278400000.0,10154.82
1596280200000.0,10667.53
1596283800000.0,39801.29
1596287400000.0,44953.75
1596289200000.0,8493.81
1596291300000.0,11517.14
1596294000000.0,10451.82
1596297300000.0,10416.13
1596300000000.0,11859.89
1596302400000.0,10060.86
1596304200000.0,36066.12
1596306000000.0,10499.62
1596307500000.0,10689.38
1596309600000.0,12703.78
1596310500000.0,33365.79
1596311400000.0,31516.66
1596313200000.0,11629.0
1596314700000.0,2177.61
1596316800000.0,26386.05
1596318900000.0,13147.39
1596320700000.0,10200.81
1596325200000.0,10066.93
1596327300000.0,28231.34
1596329700000.0,11611.44
1596332400000.0,11968.34
1596333600000.0,13551.88
1596335100000.0,10475.29
1596338400000.0,14659.45
1596340800000.0,16902.51
1596341700000.0,97340.54
1596342300000.0,1057239.39
1596343200000.0,652098.11
1596343500000.0,17700.6
1596343800000.0,45968.63
1596344400000.0,14542.09
1596345000000.0,31218.97
1596345600000.0,19581.47
1596346200000.0,11541.17
1596347700000.0,4959.83
1596349200000.0,10063.2
1596352200000.0,10359.19
1596354300000.0,5704.66
1596356700000.0,33894.13
1596360000000.0,10139.62
1596363300000.0,19807.55
1596365400000.0,80206.68
1596367500000.0,85668.22
1596368400000.0,11564.47
1596369000000.0,11305.28
1596369900000.0,28039.45
1596371400000.0,50017.83
1596373200000.0,10623.09
1596375600000.0,10012.69
1596379200000.0,10545.94
1596382800000.0,10729.75
1596386100000.0,12056.37
1596388800000.0,10422.14
1596391800000.0,9485.46
1596396300000.0,8260.53
1596399300000.0,33796.33
1596402600000.0,5843.22
1596405000000.0,281.43
1596409500000.0,86558.54
1596413100000.0,10859.81
1596416100000.0,10692.4
1596421500000.0,12951.19
1596427200000.0,10164.62
1596434100000.0,10203.72
1596438000000.0,10300.78
1596443700000.0,52478.24
1596448800000.0,11325.12
1596453900000.0,1382.69
1596457800000.0,10803.53
1596462300000.0,10615.57
1596464400000.0,11841.2
1596466200000.0,10641.5
1596468300000.0,13814.25
1596470700000.0,10912.24
1596471900000.0,63650.52
1596474000000.0,10632.54
1596477600000.0,24272.13
1596482700000.0,2728.17
1596487500000.0,5716.95
1596490500000.0,111152.1
1596492000000.0,10594.74
1596494100000.0,43369.23
1596496500000.0,11948.32
1596500400000.0,10743.33
1596503100000.0,15029.58
1596508800000.0,28625.38
1596512700000.0,10376.71
1596517800000.0,31121.8
1596523200000.0,10289.05
1596531000000.0,12209.75
1596536700000.0,27661.08
1596539100000.0,42029.57
1596541800000.0,20713.32
1596542400000.0,10642.91
1596544200000.0,28103.43
1596547200000.0,10109.75
1596549600000.0,10341.48
1596553500000.0,11512.48
1596557100000.0,12166.0
1596561900000.0,10290.08
1596565800000.0,2496.7
1596573900000.0,6650.31
1596579600000.0,17995.09
1596586800000.0,5994.56
1596592200000.0,10215.63
1596600000000.0,10436.5
1596606900000.0,10182.46
1596610200000.0,4362.93
1596617100000.0,10859.51
1596620100000.0,10904.68
1596622200000.0,12497.95
1596626400000.0,2743.14
1596629400000.0,12524.43
1596631500000.0,10318.54
1596632100000.0,10772.68
1596632700000.0,11130.33
1596634200000.0,15712.24
1596636300000.0,6655.82
1596637800000.0,10296.95
1596639000000.0,10484.21
1596640500000.0,7305.58
1596642000000.0,11763.97
1596643800000.0,33380.55
1596645600000.0,10147.82
1596649800000.0,10279.55
1596655500000.0,12331.73
1596662100000.0,10542.49
1596664500000.0,78300.15
1596665100000.0,9740.34
1596666600000.0,10850.94
1596671100000.0,11160.76
1596673500000.0,6487.34
1596675600000.0,42638.31
1596679500000.0,10286.86
1596685200000.0,28945.7
1596689100000.0,10179.39
1596693900000.0,8969.03
1596700800000.0,10444.26
1596704400000.0,10275.27
1596708600000.0,19043.73
1596712800000.0,10709.35
1596717300000.0,10549.03
1596720600000.0,11807.63
1596721500000.0,10909.59
1596723000000.0,8734.7
1596725100000.0,16371.91
1596726000000.0,2915.52
1596728700000.0,11608.44
1596731700000.0,10167.92
1596735300000.0,10515.39
1596739500000.0,10100.14
1596741600000.0,23110.43
1596744900000.0,4437.16
1596749700000.0,69894.59
1596750600000.0,10827.74
1596752400000.0,14724.1
1596756000000.0,10434.22
1596761100000.0,10402.3
1596766500000.0,1780.56
1596769500000.0,23062.96
1596774300000.0,8494.75
1596777600000.0,11039.42
1596781200000.0,16162.86
1596787500000.0,10399.07
1596790500000.0,10963.83
1596796500000.0,34406.78
1596800700000.0,10278.05
1596802500000.0,20460.21
1596804300000.0,7758.44
1596809100000.0,95599.28
1596810000000.0,12937.25
1596810900000.0,10502.08
1596813300000.0,12823.89
1596817500000.0,3623.72
1596819900000.0,104546.46
1596821700000.0,10760.73
1596823200000.0,28974.09
1596824700000.0,83067.44
1596825300000.0,10065.3
1596825900000.0,10231.99
1596827700000.0,10782.31
1596831000000.0,760.07
1596835500000.0,11066.35
1596840900000.0,11242.48
1596847200000.0,10198.33
1596852900000.0,26029.52
1596859800000.0,10429.44
1596866400000.0,16453.94
1596876000000.0,10968.68
1596879600000.0,10076.23
1596881100000.0,10743.25
1596884700000.0,11724.25
1596888600000.0,20255.44
1596893100000.0,10702.4
1596899100000.0,41211.63
1596903000000.0,10690.04
1596904200000.0,10322.0
1596907800000.0,1192.35
1596914700000.0,10641.83
1596921300000.0,864.57
1596927000000.0,10358.75
1596932400000.0,23831.24
1596937500000.0,10129.5
1596946800000.0,32845.04
1596952800000.0,10019.62
1596961500000.0,13971.83
1596967200000.0,10455.14
1596974700000.0,16226.67
1596980400000.0,20110.62
1596982500000.0,8153.87
1596986100000.0,65.2
1596992100000.0,249.25
1596996600000.0,10091.07
1597002900000.0,10964.17
1597011600000.0,10843.55
1597019100000.0,10268.37
1597022700000.0,20243.9
1597025100000.0,12586.77
1597025700000.0,11987.37
1597026900000.0,25979.78
1597028100000.0,11431.88
1597030200000.0,11728.4
1597033200000.0,25709.33
1597036800000.0,4757.35
1597041000000.0,438.28
1597046100000.0,10257.47
1597051200000.0,525688.96
1597055400000.0,20652.57
1597055700000.0,12334.79
1597056600000.0,10390.12
1597059000000.0,10543.28
1597062000000.0,14278.34
1597063500000.0,10994.97
1597065900000.0,10491.49
1597069200000.0,4794.46
1597070700000.0,23042.95
1597074300000.0,13071.4
1597076700000.0,18903.54
1597079700000.0,10255.26
1597085700000.0,10747.69
1597091700000.0,19639.17
1597094400000.0,10187.66
1597100100000.0,10272.58
1597106100000.0,1006.79
1597111500000.0,21938.66
1597116900000.0,10411.94
1597124100000.0,46468.66
1597127700000.0,7131.27
1597130400000.0,555.33
1597134600000.0,10088.07
1597137600000.0,38334.06
1597140300000.0,10566.0
1597143900000.0,26897.78
1597148700000.0,16479.84
1597151100000.0,15974.45
1597152300000.0,11821.39
1597153800000.0,35016.22
1597155600000.0,11574.41
1597158000000.0,124331.89
1597158900000.0,10091.1
1597159500000.0,19959.08
1597161600000.0,130530.29
1597162500000.0,12528.5
1597163400000.0,13231.86
1597164900000.0,14092.26
1597167600000.0,33965.44
1597170000000.0,25522.42
1597174200000.0,24877.01
1597176600000.0,69009.92
1597177200000.0,32198.22
1597178100000.0,11347.32
1597178700000.0,55137.97
1597179900000.0,10445.22
1597181100000.0,11525.42
1597183200000.0,10038.61
1597185600000.0,10265.45
1597189200000.0,17183.19
1597193100000.0,5924.48
1597197600000.0,42295.59
1597199400000.0,10448.09
1597203000000.0,10694.76
1597206300000.0,30260.9
1597210500000.0,38094.65
1597212300000.0,10469.79
1597214100000.0,10166.67
1597218000000.0,10957.81
1597219500000.0,10042.73
1597222800000.0,10073.98
1597227000000.0,10191.84
1597229700000.0,26297.94
1597233300000.0,10827.67
1597237800000.0,11487.94
1597241100000.0,10134.38
1597244100000.0,12232.91
1597246500000.0,356.03
1597250100000.0,18719.01
1597253700000.0,10206.05
1597259700000.0,10021.25
1597265400000.0,5628.38
1597272300000.0,11434.81
1597278300000.0,10582.43
1597283400000.0,24426.85
1597287900000.0,6222.23
1597295100000.0,10008.72
1597302300000.0,36468.81
1597306800000.0,47494.47
1597308300000.0,58876.53
1597310100000.0,10361.81
1597311300000.0,12860.57
1597315200000.0,11566.17
1597317000000.0,12077.22
1597317900000.0,31736.43
1597320600000.0,47112.74
1597322100000.0,10788.14
1597323900000.0,10451.72
1597327200000.0,2133.13
1597331400000.0,15474.3
1597335300000.0,10208.07
1597340400000.0,10312.97
1597348200000.0,10443.34
1597352100000.0,10563.89
1597352700000.0,18784.0
1597353600000.0,13573.39
1597356300000.0,55.02
1597357800000.0,10245.22
1597361700000.0,10607.6
1597364100000.0,29323.13
1597367400000.0,10260.16
1597372500000.0,6277.87
1597376100000.0,1767.38
1597384500000.0,26549.71
1597389900000.0,10118.79
1597394400000.0,10088.53
1597401300000.0,10076.41
1597406400000.0,34755.62
1597412100000.0,356.93
1597417800000.0,10953.02
1597421700000.0,12457.8
1597422900000.0,4792.86
1597425600000.0,2251.17
1597429800000.0,8277.19
1597436400000.0,18973.48
1597440300000.0,10292.75
1597448700000.0,11924.33
1597451400000.0,11177.63
1597452600000.0,21341.07
1597455300000.0,10067.25
1597459200000.0,33764.85
1597464900000.0,10053.95
1597472100000.0,10051.6
1597476900000.0,10405.13
1597480800000.0,7781.15
1597482300000.0,10625.55
1597486800000.0,27448.79
1597492500000.0,63305.95
1597494300000.0,7843.32
1597496400000.0,10636.41
1597500600000.0,11419.21
1597505700000.0,3390.83
1597508400000.0,525.95
1597513500000.0,10732.87
1597520700000.0,10648.46
1597526100000.0,10227.25
1597527600000.0,55299.33
1597528800000.0,10360.17
1597530600000.0,46409.55
1597532700000.0,8283.1
1597536900000.0,1226.61
1597539900000.0,10109.23
1597545000000.0,10915.33
1597550400000.0,9299.69
1597555500000.0,23116.04
1597563600000.0,15170.15
1597568700000.0,11508.49
1597573500000.0,18732.22
1597575300000.0,10619.54
1597576800000.0,26112.99
1597579800000.0,10665.01
1597581300000.0,10145.94
1597585200000.0,10049.47
1597590000000.0,10978.4
1597593900000.0,19152.3
1597599600000.0,12499.85
1597608900000.0,10177.06
1597616700000.0,10119.42
1597620600000.0,17988.46
1597623300000.0,10515.22
1597626600000.0,9728.92
1597631700000.0,10123.31
1597637700000.0,10350.41
1597645200000.0,11940.82
1597652100000.0,3456.49
1597656300000.0,4615.02
1597662000000.0,11703.39
1597666200000.0,35679.51
1597670700000.0,200099.88
1597671000000.0,12151.81
1597671600000.0,10948.46
1597672200000.0,14914.42
1597673100000.0,29781.33
1597674300000.0,10620.85
1597675800000.0,10057.04
1597678200000.0,12231.93
1597678500000.0,13003.94
1597679100000.0,14811.46
1597679400000.0,12470.46
1597680000000.0,34952.47
1597680600000.0,9611.07
1597682100000.0,10388.59
1597684200000.0,5531.02
1597686300000.0,17910.76
1597689300000.0,7714.84
1597691400000.0,40.76
1597694400000.0,5741.6
1597698600000.0,10534.26
1597704000000.0,21162.5
1597706400000.0,32781.67
1597707900000.0,11484.61
1597709400000.0,11274.84
1597714200000.0,17029.39
1597717200000.0,17183.04
1597722000000.0,9516.14
1597726200000.0,10271.38
1597729200000.0,19620.4
1597732200000.0,10016.75
1597737600000.0,8327.99
1597743000000.0,11554.25
1597746900000.0,10288.9
1597749600000.0,34984.78
1597752000000.0,10494.36
1597754700000.0,31711.06
1597758300000.0,19440.06
1597759200000.0,73080.0
1597760100000.0,21728.38
1597760400000.0,145936.69
1597761000000.0,16219.38
1597761300000.0,12372.03
1597762200000.0,13325.54
1597763700000.0,12501.42
1597765500000.0,13526.01
1597766700000.0,3889.27
1597767600000.0,10205.47
1597770300000.0,10928.05
1597773600000.0,10279.13
1597778400000.0,11052.95
1597784700000.0,10218.46
1597790100000.0,46649.18
1597794900000.0,10567.61
1597799700000.0,30501.89
1597804500000.0,20944.24
1597808400000.0,10069.75
1597809900000.0,61290.53
1597810800000.0,59282.0
1597811400000.0,10265.04
1597812600000.0,17971.99
1597814700000.0,23882.75
1597817400000.0,20853.65
1597818300000.0,10409.44
1597819800000.0,10027.98
1597822200000.0,10390.01
1597825200000.0,11154.41
1597829100000.0,29353.34
1597832700000.0,11204.78
1597835700000.0,10533.12
1597839300000.0,12858.78
1597843200000.0,2487.55
1597846200000.0,58932.43
1597849200000.0,5411.99
1597851000000.0,10854.53
1597853400000.0,34733.66
1597854900000.0,10280.11
1597856700000.0,10889.72
1597860300000.0,48637.73
1597862400000.0,12634.04
1597864800000.0,10245.53
1597867500000.0,1807.56
1597868700000.0,10506.37
1597871400000.0,10555.84
1597875600000.0,10078.04
1597881300000.0,10238.12
1597884000000.0,32160.69
1597890600000.0,14948.87
1597895700000.0,10074.62
1597901700000.0,10297.18
1597906200000.0,15112.57
1597911600000.0,10056.75
1597916100000.0,3513.48
1597921800000.0,10049.07
1597925700000.0,3881.08
1597930500000.0,10896.4
1597935600000.0,10249.01
1597940700000.0,4475.53
1597947900000.0,10226.66
1597958100000.0,1316.75
1597967400000.0,25940.52
1597975200000.0,10249.0
1597982700000.0,14218.77
1597992600000.0,7118.38
1597999500000.0,19202.64
1598004600000.0,282.92
1598008800000.0,38155.29
1598011800000.0,12261.5
1598013300000.0,10761.35
1598014800000.0,35899.03
1598019000000.0,10314.9
1598024100000.0,62394.17
1598029500000.0,11759.07
1598030700000.0,46755.68
1598034300000.0,10137.22
1598038200000.0,34813.59
1598043900000.0,20429.77
1598044800000.0,21778.31
1598046300000.0,10220.44
1598047500000.0,3987.79
1598052000000.0,48649.47
1598055000000.0,13254.69
1598056200000.0,18212.27
1598058300000.0,10098.47
1598061300000.0,10171.95
1598067900000.0,11517.56
1598076300000.0,10130.07
1598079300000.0,10333.2
1598084700000.0,3364.87
1598091300000.0,4092.94
1598099700000.0,10830.82
1598107800000.0,28208.04
